time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,44.27,0,
3,0.00,0.00,0.00,0.00,53.01,7,
5,0.00,0.00,0.00,0.00,54.62,7,
7,0.00,0.00,0.00,0.00,56.97,7,
9,0.00,0.00,0.00,0.00,60.06,7,4.00
11,0.00,0.00,0.00,0.00,57.80,7,
13,0.00,0.00,0.00,0.00,52.17,5,
15,0.00,0.00,0.00,0.00,44.62,5,
17,0.38,1.53,0.26,1.98,39.43,5,
19,1.15,4.61,0.55,3.98,37.23,5,2.14
21,2.48,4.55,0.91,5.98,33.93,5,
23,5.18,11.01,1.52,7.98,30.87,8,
25,5.69,10.88,2.00,9.98,34.80,8,
27,5.24,10.88,2.71,11.98,35.32,8,
29,5.23,10.88,2.60,13.98,34.02,8,1.93
31,5.23,10.88,3.43,15.98,34.98,8,
33,5.23,10.88,3.95,17.98,33.79,6,
35,6.51,16.00,4.56,19.98,35.53,6,
37,6.65,16.58,5.27,21.98,36.46,6,
39,3.68,5.49,5.11,23.98,35.99,6,1.81
41,3.61,8.93,4.92,25.98,33.43,6,
43,5.68,14.07,4.83,27.98,35.97,1,
45,7.32,18.11,5.70,29.98,39.91,1,
47,6.72,18.03,6.38,31.98,38.67,1,
49,4.10,6.95,4.96,33.98,37.09,1,2.21
51,4.13,7.18,4.83,35.98,33.82,1,
53,7.40,16.86,4.88,37.98,28.91,3,
55,10.53,17.60,5.75,39.98,31.09,3,
57,11.81,17.58,6.33,41.98,29.57,3,
59,9.69,23.72,3.71,12.98,30.09,3,2.18
61,8.38,28.88,4.29,14.98,28.70,3,
63,8.37,28.82,3.92,16.98,25.51,6,
65,8.91,30.98,4.16,18.98,26.46,6,
67,11.13,35.49,4.81,20.98,24.14,6,
69,12.14,39.06,4.62,19.06,24.13,6,2.58
71,14.59,42.23,4.64,16.36,24.46,6,
73,14.88,31.19,4.93,18.36,21.26,3,
75,9.75,19.30,6.02,20.36,20.79,3,
77,10.50,19.03,6.81,22.36,18.19,3,
79,7.74,14.40,7.49,24.36,22.31,3,1.84
81,10.19,22.46,7.36,26.36,19.08,3,
83,11.52,24.83,7.48,28.36,18.07,4,
85,14.18,26.72,8.31,30.36,24.29,4,
87,16.28,31.88,9.15,32.36,29.84,4,
89,10.32,31.80,7.91,34.36,35.56,4,2.89
91,7.06,18.74,7.55,36.36,35.78,4,
93,2.55,5.39,6.48,38.36,34.04,6,
95,5.66,11.36,7.05,40.36,33.81,6,
97,6.74,11.19,7.21,42.36,36.42,6,
99,7.01,11.98,8.28,44.36,38.62,6,2.10
101,8.41,17.60,9.25,46.36,39.27,6,
103,8.37,17.43,10.56,48.36,36.17,5,
105,8.35,17.43,11.40,50.36,36.73,5,
107,8.00,17.43,12.87,52.36,32.36,5,
109,8.38,17.43,12.69,54.36,28.77,5,1.63
111,9.40,17.43,13.69,56.36,26.08,5,
113,10.13,17.43,15.20,58.36,21.61,2,
115,12.73,17.43,16.42,60.36,18.34,2,
117,14.40,19.02,18.08,62.36,15.31,2,
119,13.47,18.73,14.83,51.48,13.42,2,1.28
121,15.78,23.29,13.56,53.48,11.49,2,
123,15.74,23.16,13.80,55.48,9.24,3,
125,15.74,23.16,14.43,57.48,10.74,3,
127,16.09,23.16,15.36,59.48,11.28,3,
129,17.21,23.72,16.19,61.48,13.58,3,2.15
131,13.36,23.16,15.90,63.48,18.60,3,
133,14.04,23.16,15.58,65.48,19.91,4,
135,14.03,23.16,15.90,67.48,25.16,4,
137,14.06,23.16,16.73,69.48,30.85,4,
139,13.57,26.63,15.58,71.48,31.62,4,2.54
141,11.91,23.16,12.89,73.48,33.78,4,
143,6.92,23.16,13.02,75.48,31.09,1,
145,7.21,23.16,13.67,77.48,30.82,1,
147,8.06,23.16,14.56,79.48,29.80,1,
149,9.53,20.50,9.16,55.19,29.46,1,1.63
151,6.66,10.90,9.48,51.44,32.26,1,
153,8.42,11.84,6.19,34.85,27.97,8,
155,9.43,14.77,4.26,16.48,28.95,8,
157,11.71,18.41,4.79,18.48,30.96,8,
159,10.37,17.00,5.18,15.81,30.73,8,1.80
161,8.64,18.01,4.09,17.81,31.93,8,
163,9.30,19.19,3.86,19.81,29.31,5,
165,12.59,27.88,4.50,21.81,28.32,5,
167,14.82,29.79,5.16,23.81,26.54,5,
169,16.33,34.85,5.58,22.71,22.56,5,1.77
