time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.01,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.42,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.38,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.66,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.22,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.41,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.35,0.00
19,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.17,0.17,0.51,50.93,1.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.41,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.14,0.14,0.41,42.69,0.00
25,0.00,3.10,1.55,3.10,0.00,0.00,2.41,0.80,0.80,2.41,37.23,0.00
27,0.00,9.80,4.90,9.80,0.39,0.06,4.41,1.62,1.62,4.41,27.96,0.00
29,0.26,12.11,6.19,12.11,2.39,2.06,6.41,3.62,3.62,6.41,24.95,0.00
31,9.16,12.82,10.99,12.82,4.39,4.06,8.41,5.62,5.62,8.41,23.28,0.00
33,10.24,19.01,14.62,19.01,6.39,6.06,10.41,7.62,7.62,10.41,20.73,0.00
35,10.23,24.98,17.61,24.98,8.39,8.06,12.41,9.62,9.62,12.41,23.61,1.00
37,15.68,24.76,20.22,24.76,0.00,10.06,14.41,8.16,8.16,14.41,22.43,0.00
39,6.84,24.76,15.80,24.76,0.00,12.06,16.41,9.49,9.49,16.41,24.35,1.00
41,0.00,24.76,12.38,24.76,0.00,8.30,18.41,8.90,8.90,18.41,23.92,1.00
43,0.00,24.76,12.38,24.76,0.18,4.59,20.41,8.40,8.40,20.41,24.75,1.00
45,0.00,24.76,12.38,24.76,2.18,0.00,22.41,8.20,8.20,22.41,20.77,0.00
47,3.86,24.76,14.31,24.76,4.18,0.00,24.41,9.53,9.53,24.41,23.61,1.00
49,13.68,24.51,19.10,24.51,6.18,0.00,24.62,10.27,10.27,24.62,23.79,2.00
