time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,34.90,1
3,0.00,0.00,0.00,0.00,48.60,1
5,0.00,0.00,0.00,0.00,61.30,1
7,0.00,0.00,0.00,0.00,63.70,1
9,0.00,0.00,0.00,0.00,59.10,1
11,0.00,0.00,0.00,0.00,61.30,1
13,0.00,0.00,0.07,0.86,59.30,1
15,0.00,0.00,0.00,0.00,62.40,1
17,0.00,0.00,0.00,0.00,55.05,1
19,0.00,0.00,0.00,0.05,59.80,1
21,0.00,0.00,0.00,0.00,63.07,1
23,0.00,0.00,0.00,0.05,60.00,2
25,0.00,0.00,0.00,0.00,44.50,2
27,0.00,0.00,0.00,0.00,39.67,2
29,0.00,0.00,0.09,1.10,43.00,2
31,0.71,2.84,0.33,3.10,43.28,3
33,1.45,5.80,0.24,2.89,38.42,3
35,1.44,5.77,0.41,4.89,34.26,3
37,1.42,5.67,0.66,6.89,38.03,3
39,0.20,0.81,0.87,8.89,27.80,1
41,1.19,4.76,0.30,3.57,35.10,1
43,1.92,7.68,0.46,5.57,36.64,1
45,2.94,11.74,0.63,7.57,41.89,1
47,2.59,7.88,0.94,9.57,41.45,3
49,1.43,5.73,1.00,8.18,39.39,3
51,1.42,5.69,0.49,5.77,37.52,3
53,1.42,5.69,0.90,7.77,38.26,3
55,2.90,5.69,1.73,9.77,31.52,2
57,4.12,5.71,2.05,11.77,28.02,2
59,5.08,9.58,2.72,13.77,25.90,2
61,7.03,13.76,3.39,15.77,27.02,2
63,7.68,17.15,4.18,17.77,24.75,1
65,5.72,11.34,3.75,12.42,21.74,1
67,8.01,15.60,4.11,14.34,17.91,1
69,8.45,17.54,5.11,16.34,19.82,1
71,8.68,17.42,6.11,18.34,21.36,2
73,8.51,16.31,5.89,20.34,23.92,2
75,8.84,17.75,6.03,22.34,22.13,2
77,8.83,17.75,6.86,24.34,19.38,2
79,9.49,17.68,7.77,26.34,13.96,3
81,8.43,16.05,6.49,28.34,12.54,3
83,8.51,18.36,7.13,30.34,8.93,3
85,11.23,18.35,8.15,32.34,10.14,3
87,12.78,18.35,9.31,34.34,13.19,3
89,12.69,18.35,10.00,36.34,16.83,1
91,12.69,18.35,10.03,38.34,14.99,1
93,13.75,21.43,10.44,40.34,14.27,1
95,13.17,23.92,11.44,42.34,14.86,1
97,12.69,22.22,8.99,44.34,13.29,1
99,7.94,18.35,9.55,46.34,16.12,2
101,10.70,24.44,8.83,48.34,18.74,2
103,14.92,34.99,9.02,50.34,21.70,2
105,15.67,34.66,9.86,52.34,28.18,2
107,15.66,34.66,10.69,54.34,29.46,4
109,15.50,34.02,9.37,56.34,26.59,4
111,15.45,29.72,9.40,58.34,22.86,4
113,16.89,25.26,10.40,60.34,26.12,4
115,17.90,25.11,9.89,62.34,26.89,1
117,16.52,33.12,8.73,41.35,22.08,1
119,17.93,40.94,9.37,39.86,16.71,1
121,22.19,44.86,10.37,41.86,13.21,1
123,24.22,45.19,11.40,43.86,10.56,1
125,25.75,56.50,11.91,45.86,9.41,1
127,27.72,64.39,12.35,47.86,8.70,1
129,29.28,64.15,13.38,49.86,11.46,1
131,29.22,64.13,14.02,51.86,14.51,1
133,22.44,44.62,15.04,53.86,16.84,1
135,14.90,49.28,16.01,55.86,14.39,1
137,14.89,49.22,16.72,57.86,11.80,1
139,14.89,49.22,17.81,59.86,11.07,1
141,16.63,56.20,18.81,61.86,10.60,2
143,16.57,55.94,19.25,63.86,12.68,2
145,16.57,55.94,19.61,65.86,15.64,2
147,16.57,55.94,17.57,67.86,23.37,2
149,16.57,55.94,18.40,69.86,25.99,2
151,16.57,55.94,19.23,71.86,24.59,2
153,16.57,55.94,18.49,73.86,23.82,2
155,16.38,55.18,19.69,75.86,23.71,2
157,5.26,8.14,20.71,77.86,22.61,2
159,7.00,10.24,19.86,79.86,21.96,2
161,10.18,13.69,20.32,81.86,20.38,2
163,11.50,19.16,19.09,83.86,20.50,2
165,12.30,19.03,18.76,85.86,21.79,2
167,13.22,19.03,19.30,87.86,21.29,2
169,13.21,19.03,20.55,89.86,21.21,2
171,13.60,19.03,21.07,91.86,21.62,2
173,14.66,19.03,22.23,93.86,20.47,2
175,14.64,19.03,22.75,95.86,18.38,2
177,15.56,19.03,23.24,97.86,17.69,4
179,16.59,19.03,23.80,99.86,17.80,4
181,17.92,19.03,24.63,101.86,20.76,4
183,19.14,22.23,25.62,103.86,22.11,4
185,16.15,22.79,16.60,84.86,23.98,1
187,11.37,21.97,17.07,86.86,20.66,1
189,12.30,22.24,16.83,88.86,20.93,1
191,13.93,24.48,17.99,90.86,22.05,1
193,16.67,31.64,18.20,92.86,21.65,1
195,12.41,24.47,16.37,94.86,21.42,1
197,13.16,24.47,16.03,96.86,19.20,1
199,15.11,24.47,16.32,98.86,18.82,1
201,16.47,24.47,16.54,100.86,18.57,1
203,16.42,24.47,17.74,102.86,13.70,1
205,18.18,25.19,18.62,104.86,10.86,1
207,19.65,31.12,20.03,106.86,9.93,1
209,21.11,30.97,20.41,108.86,13.92,3
211,22.63,30.97,21.64,110.86,16.23,3
213,22.59,30.97,22.63,112.86,17.40,3
215,22.56,30.97,23.41,114.86,18.09,3
217,19.27,30.97,17.09,56.96,17.99,3
219,16.61,30.47,16.29,58.96,18.11,3
221,14.29,35.98,16.54,60.96,17.81,2
223,16.61,37.04,16.03,62.96,15.00,2
225,18.52,37.04,17.03,64.96,15.02,2
227,21.64,37.04,18.16,66.96,14.34,2
229,23.09,37.04,17.90,68.96,13.34,2
231,20.61,37.04,16.85,70.96,12.92,2
233,18.17,37.04,14.70,72.96,13.23,2
235,18.13,37.04,15.71,74.96,13.85,2
237,18.13,37.04,16.29,76.96,12.31,2
239,19.68,37.04,16.97,78.96,14.94,2
241,19.62,37.04,17.75,80.96,17.44,2
243,19.62,37.04,18.60,82.96,18.86,2
245,19.62,37.04,19.73,84.96,19.98,4
247,20.32,37.04,20.57,86.96,17.86,4
249,21.51,37.04,20.66,88.96,14.73,4
251,23.11,37.04,21.96,90.96,13.39,4
253,21.46,37.04,17.15,61.36,11.30,4
255,25.04,36.49,16.52,54.28,11.15,4
257,20.83,24.32,16.70,55.10,11.55,1
259,22.67,31.84,17.52,54.98,11.02,1
261,22.61,31.58,17.90,56.98,12.00,1
263,24.95,37.43,19.23,58.98,14.81,1
265,25.72,38.17,20.12,60.98,15.70,1
267,21.12,38.05,20.54,62.98,16.63,1
269,16.57,24.68,17.55,64.98,15.91,1
271,17.85,29.82,17.91,66.98,12.00,1
273,17.82,29.67,18.95,68.98,11.72,2
275,20.92,42.09,18.85,70.98,14.74,2
277,21.23,43.33,20.40,72.98,16.25,2
279,22.65,49.06,22.07,74.98,18.61,2
281,21.38,49.74,23.68,76.98,19.58,2
283,22.00,49.74,22.62,78.98,20.47,2
285,22.95,49.72,21.64,80.98,20.69,2
287,20.48,38.81,21.98,82.98,16.38,2
289,14.91,25.48,23.05,84.98,13.25,1
291,15.22,25.69,24.02,86.98,9.35,1
293,18.29,31.88,25.69,88.98,9.08,1
295,20.98,31.67,26.64,90.98,12.22,1
297,24.37,36.79,27.36,92.98,15.78,1
299,24.38,36.06,27.10,94.98,17.29,1
301,16.63,31.67,27.33,96.98,18.32,3
303,16.63,31.67,27.12,98.98,15.98,3
305,18.97,41.11,28.39,100.98,14.75,3
307,21.14,43.68,27.00,102.98,15.49,3
309,22.07,43.66,22.47,89.56,16.56,4
311,21.91,43.65,23.30,91.56,17.39,4
313,21.48,42.76,23.99,93.56,20.81,4
315,22.01,40.38,23.66,95.56,22.90,4
317,20.10,36.07,19.52,89.47,22.43,2
319,19.56,32.15,18.61,91.47,18.36,2
321,18.74,30.61,14.08,93.47,15.81,2
323,17.23,30.42,15.08,95.47,14.30,2
325,13.49,30.42,14.79,97.47,17.82,2
327,13.36,30.42,14.30,99.47,21.22,3
329,14.05,30.42,13.58,101.47,24.08,3
331,14.05,30.42,14.31,103.47,23.52,3
333,14.05,30.42,15.18,105.47,22.44,3
335,15.09,30.42,16.42,107.47,18.59,1
337,16.10,30.23,12.14,50.33,15.53,1
339,20.02,31.72,13.47,52.33,15.70,1
341,21.33,32.08,14.80,54.33,17.63,1
343,21.27,32.08,16.14,56.33,17.96,1
345,22.12,35.58,14.91,58.33,17.36,1
347,24.04,38.05,14.40,60.33,17.58,1
349,18.12,23.60,12.39,62.33,18.90,1
351,17.11,29.90,12.37,64.33,22.47,1
353,19.53,30.32,12.84,66.33,22.96,1
355,19.48,30.32,13.24,68.33,21.70,1
357,19.48,30.32,14.00,70.33,20.27,2
359,19.48,30.32,15.23,72.33,16.41,2
361,19.48,30.32,15.83,74.33,16.21,2
363,20.26,33.44,17.16,76.33,14.86,2
365,20.66,36.14,16.67,78.33,12.22,2
367,18.08,36.11,16.18,80.33,13.85,2
369,19.13,36.11,16.00,82.33,15.74,2
371,19.13,36.11,14.20,84.33,16.25,2
373,19.13,36.11,15.17,86.33,16.16,2
375,19.13,36.11,16.50,88.33,17.31,2
377,19.13,36.11,16.65,90.33,18.74,2
379,19.13,36.11,16.99,92.33,18.48,2
381,19.55,36.11,17.84,94.33,17.53,2
383,21.12,36.11,18.74,96.33,17.75,2
385,22.34,36.11,19.46,98.33,12.92,1
387,22.32,36.11,20.41,100.33,7.97,1
389,22.69,36.11,21.49,102.33,4.82,1
391,25.33,36.11,22.49,104.33,4.90,1
393,25.72,36.11,21.36,106.33,8.06,4
395,23.98,36.11,22.42,108.33,10.96,4
397,20.16,36.11,19.48,110.33,15.22,4
399,21.79,36.11,19.94,112.33,19.01,4
401,22.54,36.11,20.48,114.33,20.71,4
403,21.47,36.11,15.45,116.33,21.12,4
405,15.16,36.11,16.24,118.33,20.49,2
407,15.95,36.11,15.70,120.33,17.82,2
409,19.56,42.82,16.76,122.33,19.22,2
411,18.91,42.57,17.93,124.33,18.04,2
413,16.56,42.57,18.63,126.33,15.40,3
415,16.56,42.57,17.80,128.33,13.54,3
417,17.64,42.57,17.99,130.33,11.93,3
419,19.16,42.57,18.60,132.33,10.13,3
421,20.54,48.17,19.30,130.78,9.43,3
423,21.83,48.52,19.37,120.46,9.97,3
425,22.56,48.08,16.60,75.27,11.04,1
427,18.14,24.63,17.77,77.27,12.41,1
429,18.07,24.55,17.97,67.72,14.56,1
431,19.42,29.93,19.14,69.72,14.94,1
433,18.42,31.19,19.26,71.72,13.02,1
435,10.97,17.32,17.52,73.72,11.00,1
437,12.21,20.69,17.14,75.72,13.69,1
439,13.50,25.85,15.53,77.72,15.71,1
441,13.47,25.71,15.83,79.72,16.65,1
443,13.47,25.71,16.66,81.72,18.76,4
445,13.47,25.71,17.39,83.72,17.18,4
447,13.47,25.71,17.69,85.72,13.81,4
449,13.54,25.71,18.45,87.72,16.10,4
451,13.98,25.71,19.39,89.72,19.29,2
453,12.08,25.71,14.84,91.72,22.48,2
455,14.77,31.53,12.82,93.72,23.64,2
457,16.12,31.90,13.82,95.72,24.69,2
459,15.96,31.90,14.82,97.72,22.65,2
461,17.30,31.89,14.88,99.72,20.31,2
463,14.64,18.52,14.65,101.72,15.24,2
465,13.52,26.66,15.58,103.72,7.83,2
467,14.07,28.89,14.99,105.72,7.06,2
469,15.72,28.88,14.85,107.72,8.31,1
471,15.83,28.88,15.64,109.72,8.55,1
473,15.83,28.88,16.97,111.72,12.42,1
475,15.83,28.88,16.74,113.72,15.34,1
477,15.83,28.87,17.25,115.72,16.08,1
479,14.19,22.32,16.89,117.72,19.46,4
481,8.74,17.15,17.63,119.72,18.89,4
483,9.39,17.15,16.94,121.72,18.75,4
485,10.18,17.15,17.94,123.72,23.19,4
487,9.46,17.15,17.20,125.72,25.46,3
489,8.31,17.15,14.33,127.72,25.62,3
