time,phase
1.0,1.0
3.0,1.0
5.0,1.0
7.0,1.0
9.0,6.0
11.0,6.0
13.0,6.0
15.0,6.0
17.0,15.0
19.0,15.0
21.0,15.0
23.0,15.0
25.0,15.0
27.0,4.0
29.0,4.0
31.0,4.0
33.0,4.0
35.0,4.0
37.0,13.0
39.0,13.0
41.0,13.0
43.0,13.0
45.0,13.0
47.0,13.0
49.0,6.0
51.0,6.0
53.0,6.0
55.0,6.0
57.0,3.0
59.0,3.0
61.0,3.0
63.0,3.0
65.0,3.0
67.0,3.0
69.0,3.0
71.0,4.0
73.0,4.0
75.0,4.0
77.0,4.0
79.0,3.0
81.0,3.0
83.0,3.0
85.0,3.0
87.0,3.0
89.0,3.0
91.0,3.0
93.0,6.0
95.0,6.0
97.0,6.0
99.0,6.0
101.0,6.0
103.0,6.0
105.0,6.0
107.0,6.0
109.0,5.0
111.0,5.0
113.0,5.0
115.0,5.0
117.0,5.0
119.0,6.0
121.0,6.0
123.0,6.0
125.0,6.0
127.0,6.0
129.0,6.0
131.0,6.0
133.0,6.0
135.0,6.0
137.0,6.0
139.0,6.0
141.0,1.0
143.0,1.0
145.0,1.0
147.0,1.0
149.0,14.0
151.0,14.0
153.0,14.0
155.0,14.0
157.0,14.0
159.0,14.0
161.0,8.0
163.0,8.0
165.0,8.0
167.0,8.0
169.0,8.0
171.0,8.0
173.0,5.0
175.0,5.0
177.0,5.0
179.0,5.0
181.0,5.0
183.0,5.0
185.0,3.0
187.0,3.0
189.0,3.0
191.0,3.0
193.0,6.0
195.0,6.0
197.0,6.0
199.0,6.0
201.0,6.0
203.0,6.0
205.0,14.0
207.0,14.0
209.0,14.0
211.0,14.0
213.0,8.0
215.0,8.0
217.0,8.0
219.0,8.0
221.0,8.0
223.0,3.0
225.0,3.0
227.0,3.0
229.0,3.0
231.0,3.0
233.0,3.0
235.0,3.0
237.0,4.0
239.0,4.0
241.0,4.0
243.0,4.0
245.0,15.0
247.0,15.0
249.0,15.0
251.0,15.0
253.0,15.0
255.0,15.0
257.0,5.0
259.0,5.0
261.0,5.0
263.0,5.0
265.0,6.0
267.0,6.0
269.0,6.0
271.0,6.0
273.0,15.0
275.0,15.0
277.0,15.0
279.0,15.0
281.0,15.0
283.0,15.0
285.0,2.0
287.0,2.0
289.0,2.0
291.0,2.0
293.0,2.0
295.0,2.0
297.0,2.0
299.0,4.0
301.0,4.0
303.0,4.0
305.0,4.0
307.0,5.0
309.0,5.0
311.0,5.0
313.0,5.0
315.0,5.0
317.0,5.0
319.0,5.0
321.0,5.0
323.0,5.0
325.0,6.0
327.0,6.0
329.0,6.0
331.0,6.0
333.0,6.0
335.0,6.0
337.0,6.0
339.0,7.0
341.0,7.0
343.0,7.0
345.0,7.0
347.0,4.0
349.0,4.0
351.0,4.0
353.0,4.0
355.0,5.0
357.0,5.0
359.0,5.0
361.0,5.0
363.0,5.0
365.0,5.0
367.0,5.0
369.0,5.0
371.0,5.0
373.0,6.0
375.0,6.0
377.0,6.0
379.0,6.0
381.0,6.0
383.0,6.0
385.0,2.0
387.0,2.0
389.0,2.0
391.0,2.0
393.0,2.0
395.0,2.0
397.0,5.0
399.0,5.0
401.0,5.0
403.0,5.0
405.0,5.0
407.0,5.0
409.0,7.0
411.0,7.0
413.0,7.0
415.0,7.0
417.0,4.0
419.0,4.0
421.0,4.0
423.0,4.0
425.0,4.0
427.0,4.0
429.0,10.0
431.0,10.0
433.0,10.0
435.0,10.0
437.0,10.0
439.0,10.0
441.0,3.0
443.0,3.0
445.0,3.0
447.0,3.0
449.0,4.0
451.0,4.0
453.0,4.0
455.0,4.0
457.0,12.0
459.0,12.0
461.0,12.0
463.0,12.0
465.0,12.0
467.0,3.0
469.0,3.0
471.0,3.0
473.0,3.0
475.0,3.0
477.0,3.0
479.0,3.0
481.0,3.0
483.0,3.0
485.0,3.0
487.0,3.0
489.0,3.0
491.0,1.0
493.0,1.0
495.0,1.0
497.0,1.0
499.0,6.0
