time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,46.90
5,0.00,0.00,0.00,0.00,0.00,55.20
7,0.00,0.00,0.00,0.00,0.00,63.20
9,0.00,0.00,0.00,0.00,0.00,68.30
11,0.00,0.00,0.00,0.00,0.00,64.40
13,0.00,0.00,0.00,0.00,0.00,56.20
15,0.00,0.00,0.00,0.00,0.00,45.95
17,0.00,0.00,0.00,0.00,0.53,34.40
19,0.00,2.03,0.00,0.00,2.53,24.90
21,0.00,5.24,0.00,0.00,4.53,37.10
23,0.00,0.00,0.00,0.00,6.53,50.90
25,0.00,0.00,0.29,0.00,0.00,57.10
27,0.00,0.00,0.00,0.00,0.00,59.65
29,0.00,0.00,0.00,0.00,0.00,59.55
31,0.00,0.00,0.00,0.00,0.00,58.23
33,0.00,0.00,0.00,0.00,0.00,49.40
35,0.00,0.00,0.00,0.00,0.00,37.10
37,0.00,0.00,1.88,0.00,0.87,26.30
39,0.21,4.60,3.88,0.00,2.87,25.60
41,0.79,5.10,5.88,0.00,4.87,14.70
43,0.00,5.10,0.00,0.00,6.87,5.25
45,0.00,5.80,0.00,0.00,8.87,0.45
47,0.00,11.50,0.00,0.00,10.87,0.00
49,0.00,11.33,0.00,0.00,12.87,27.45
51,0.00,8.74,0.00,0.00,14.87,55.70
53,0.00,0.00,0.00,0.00,8.68,60.87
55,0.00,0.00,0.00,0.00,0.00,60.73
57,0.00,0.00,0.00,0.00,0.00,53.53
59,0.00,0.00,0.00,0.00,0.00,50.25
61,0.00,0.00,0.00,0.00,0.00,45.00
63,0.00,0.00,0.95,0.00,0.00,36.33
65,0.00,0.00,0.00,0.77,0.00,30.75
67,3.92,0.00,0.00,2.77,0.82,27.20
69,5.67,0.00,0.00,4.77,0.00,21.75
71,5.66,0.00,0.00,6.77,0.00,16.25
73,5.66,0.00,0.00,8.77,1.38,30.65
75,5.66,0.00,0.00,10.77,0.00,32.35
77,5.66,0.00,0.00,12.77,0.00,32.30
79,5.66,0.00,0.00,14.77,0.00,32.30
81,5.66,0.00,0.00,16.77,0.00,34.47
83,5.66,0.00,0.00,18.77,0.00,29.47
85,5.66,0.00,0.00,20.77,0.00,23.27
87,5.66,1.86,0.00,22.77,1.89,20.93
89,5.66,4.78,0.00,24.77,3.89,18.10
91,5.66,4.72,0.00,26.77,5.89,10.90
93,5.66,4.72,0.00,28.77,7.89,4.47
95,5.66,4.72,0.00,30.77,9.89,0.57
97,5.66,11.59,0.00,32.77,11.89,0.00
99,5.66,11.67,0.00,34.77,13.89,0.00
101,5.66,11.67,0.00,36.77,15.89,0.00
103,5.66,11.67,0.00,38.77,17.89,0.00
105,5.66,11.67,0.00,40.77,19.89,0.00
107,5.66,11.67,0.00,42.77,21.89,0.00
109,5.66,11.67,0.00,44.77,23.89,2.15
111,5.66,8.47,0.00,46.77,25.89,0.00
113,5.66,0.00,0.00,48.77,19.21,0.00
115,5.66,0.00,0.00,50.77,0.00,0.00
117,5.66,0.00,0.00,52.77,0.00,0.00
119,5.66,0.00,0.00,54.77,0.00,0.00
121,5.66,0.00,0.00,56.77,0.00,0.00
123,5.66,0.00,0.00,58.77,0.00,0.00
125,5.66,0.00,0.00,60.77,0.00,0.00
