time,value
9,0.02
13,0.01
17,0.02
21,0.02
25,0.02
29,0.01
33,0.02
37,0.05
41,0.04
45,0.03
49,0.04
53,0.04
57,0.05
61,0.03
65,0.05
69,0.05
73,0.06
77,0.10
81,0.09
85,0.05
89,0.08
93,0.06
97,0.07
101,0.07
105,0.08
109,0.13
113,0.11
117,0.10
121,0.06
125,0.06
129,0.06
133,0.09
137,0.16
141,0.16
145,0.09
149,0.22
153,0.27
157,0.24
161,0.34
165,0.29
169,0.15
173,0.25
177,0.19
181,0.34
185,0.28
189,0.29
193,0.24
197,0.31
201,0.28
205,0.25
209,0.35
213,0.32
217,0.33
221,0.22
225,0.36
229,0.37
233,0.22
237,0.08
241,0.14
245,0.17
249,0.19
253,0.19
257,0.15
261,0.27
265,0.27
269,0.15
273,0.15
277,0.10
281,0.16
285,0.14
289,0.14
293,0.17
297,0.20
301,0.17
305,0.16
309,0.19
313,0.17
317,0.23
321,0.25
325,0.12
329,0.17
333,0.13
337,0.33
341,0.25
345,0.21
349,0.41
353,0.30
357,0.28
361,0.28
365,0.16
369,0.27
373,0.26
377,0.29
381,0.34
385,0.32
389,0.22
393,0.27
397,0.11
401,0.21
405,0.13
409,0.09
413,0.13
417,0.13
421,0.24
425,0.24
429,0.33
433,0.24
437,0.34
441,0.29
445,0.23
449,0.21
453,0.17
457,0.15
461,0.31
465,0.23
469,0.27
473,0.20
477,0.20
481,0.23
485,0.34
489,0.13
493,0.25
497,0.34
501,0.10
505,0.17
509,0.21
513,0.21
517,0.16
521,0.25
525,0.33
529,0.28
533,0.47
537,0.16
541,0.26
545,0.46
549,0.35
553,0.24
557,0.27
561,0.43
565,0.50
569,0.45
573,0.36
577,0.20
581,0.46
585,0.28
589,0.80
593,0.45
597,0.39
601,0.20
605,0.44
609,0.39
613,1.31
617,0.42
621,0.19
625,0.28
629,0.46
633,0.33
637,0.27
641,0.32
645,0.32
649,0.57
653,0.54
657,0.24
661,0.45
665,0.41
669,0.38
673,0.49
677,0.24
681,0.41
685,0.90
689,0.28
693,0.44
697,0.21
701,0.38
705,0.30
709,0.30
713,0.36
717,0.46
721,0.33
725,0.33
729,0.41
733,0.31
737,0.72
741,0.17
745,0.28
749,0.26
753,0.24
757,0.29
761,0.12
765,0.31
769,0.23
773,0.11
777,0.19
781,0.10
785,0.12
789,0.08
793,0.10
797,0.08
801,0.26
805,0.11
809,0.14
813,0.07
817,0.16
821,0.13
825,0.15
829,0.08
833,0.16
837,0.08
841,0.14
845,0.14
849,0.13
853,0.26
857,0.30
861,0.35
865,0.21
869,0.32
873,0.24
877,0.31
881,0.23
885,0.14
889,0.32
893,0.41
897,0.32
901,0.42
905,0.17
909,0.38
913,0.32
917,0.27
921,0.19
925,0.43
929,0.27
933,0.30
937,0.23
941,0.25
945,0.18
949,0.30
953,0.21
957,0.29
961,0.24
965,0.26
969,0.28
973,0.11
977,0.22
981,0.30
985,0.64
989,0.31
993,0.18
997,0.27
