time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.88,0.00,0,
3,0.00,0.00,0.00,0.00,56.58,0.00,4,
5,0.00,0.00,0.00,0.00,60.12,0.00,4,
7,0.00,0.00,0.00,0.00,60.65,0.00,4,
9,0.00,0.00,0.00,0.00,61.74,0.00,4,4.00
11,0.00,0.00,0.00,0.00,57.18,0.00,4,
13,0.00,0.00,0.00,0.00,50.90,0.00,2,
15,0.00,0.00,0.04,0.34,51.72,0.00,2,
17,0.65,2.61,0.54,2.34,49.27,2.00,2,
19,1.34,5.38,0.51,4.10,48.25,2.00,2,2.36
21,1.34,5.35,0.66,6.10,44.85,0.00,2,
23,3.71,9.51,0.99,8.10,39.09,0.00,3,
25,4.88,11.40,1.42,10.10,37.18,1.00,3,
27,5.71,10.39,1.90,12.10,35.19,1.00,3,
29,5.32,10.90,2.40,14.10,34.36,2.00,3,1.85
31,6.72,11.64,2.71,16.10,31.96,2.00,3,
33,7.36,12.08,3.21,18.10,30.49,2.00,8,
35,9.75,16.65,3.60,20.10,29.71,0.00,8,
37,9.66,16.51,4.43,22.10,31.43,3.00,8,
39,6.71,11.64,4.16,15.03,30.01,1.00,8,2.12
41,7.22,17.93,4.38,16.87,29.62,1.00,8,
43,8.69,24.01,4.83,18.87,29.15,1.00,1,
45,8.66,23.81,5.48,20.87,31.23,0.00,1,
47,8.98,23.81,6.48,22.87,31.38,2.00,1,
49,9.72,22.30,6.03,23.28,29.61,2.00,1,1.83
51,5.69,12.31,5.48,19.74,26.85,1.00,1,
53,9.17,18.22,6.44,21.74,26.87,1.00,5,
55,11.22,18.06,6.37,23.74,30.37,1.00,5,
57,13.30,18.38,6.93,25.74,31.72,2.00,5,
59,15.98,25.48,7.08,27.74,32.69,1.00,5,1.75
61,17.00,22.57,7.44,29.74,32.35,1.00,5,
63,11.75,18.06,8.24,31.74,31.12,1.00,4,
65,12.37,19.30,8.94,33.74,30.43,1.00,4,
67,13.12,21.10,10.01,35.74,30.29,2.00,4,
69,14.13,24.46,9.72,37.74,31.73,2.00,4,1.46
71,16.88,25.91,9.38,39.74,29.23,2.00,4,
73,19.00,25.90,10.00,41.74,25.56,2.00,2,
75,22.80,36.91,10.63,43.74,24.10,1.00,2,
77,25.53,38.28,11.66,45.74,19.06,2.00,2,
79,23.24,38.27,9.68,39.70,16.53,2.00,2,1.42
81,20.72,29.94,9.86,41.70,16.73,2.00,2,
83,18.31,31.64,10.29,43.70,15.50,2.00,3,
85,20.90,35.12,10.82,45.70,13.34,0.00,3,
87,24.11,38.22,12.16,47.70,15.71,2.00,3,
89,27.57,38.20,11.93,42.47,17.22,2.00,3,1.55
91,29.01,37.99,12.78,40.31,18.68,2.00,3,
93,27.08,35.53,12.29,26.39,16.89,2.00,1,
95,27.61,35.53,12.50,28.39,16.29,0.00,1,
97,28.47,36.03,13.93,30.39,17.07,2.00,1,
99,31.45,42.43,14.48,28.17,17.35,2.00,1,1.80
101,32.67,42.19,15.57,30.17,21.98,2.00,1,
103,22.34,30.99,16.46,32.17,22.67,2.00,7,
105,23.21,31.85,17.43,34.17,22.83,1.00,7,
107,24.33,31.82,17.85,36.17,19.74,3.00,7,
109,25.34,33.72,18.37,38.17,20.46,1.00,7,1.41
111,22.27,41.16,19.16,40.17,22.95,2.00,7,
113,22.92,43.83,19.55,42.17,22.81,1.00,6,
115,24.96,43.81,20.28,44.17,23.31,0.00,6,
117,27.92,43.81,21.78,46.17,22.93,2.00,6,
119,30.21,43.81,18.55,42.47,20.22,1.00,6,0.94
121,33.51,43.77,20.07,44.47,15.64,2.00,6,
123,28.90,50.08,19.90,46.47,13.01,2.00,1,
125,28.55,51.15,19.84,48.47,10.25,0.00,1,
127,32.57,51.15,21.52,50.47,9.39,2.00,1,
129,39.07,53.88,23.04,52.47,9.98,2.00,1,1.04
131,41.40,54.22,23.42,54.47,10.07,2.00,1,
133,47.55,54.89,23.98,56.47,12.76,2.00,8,
135,45.97,62.61,24.48,58.47,14.96,2.00,8,
137,40.47,62.55,24.80,60.47,15.92,2.00,8,
139,40.80,63.86,25.81,62.47,16.16,2.00,8,1.66
141,41.96,68.51,26.50,64.47,17.67,2.00,8,
143,43.21,70.19,26.56,66.47,15.29,2.00,2,
145,48.76,79.83,25.52,68.47,13.01,2.00,2,
147,47.81,87.59,24.70,70.47,13.96,1.00,2,
149,44.90,87.66,25.23,72.47,14.12,2.00,2,1.29
151,46.31,87.66,26.43,74.47,12.32,2.00,2,
153,47.99,87.66,26.63,76.47,11.08,2.00,7,
155,52.04,87.66,27.64,78.47,11.52,0.00,7,
157,56.16,87.66,29.14,80.47,10.72,3.00,7,
159,56.98,87.66,27.32,82.47,12.48,2.00,7,1.52
161,58.62,90.08,27.98,84.47,14.92,2.00,7,
163,62.29,101.19,28.73,86.47,15.73,2.00,3,
165,64.59,105.77,28.75,88.47,14.75,1.00,3,
167,64.33,104.84,29.28,90.47,12.11,2.00,3,
169,53.84,78.17,28.08,66.92,10.60,2.00,3,1.47
171,33.68,51.51,29.00,68.92,10.88,3.00,3,
173,34.28,64.56,28.33,70.92,10.64,2.00,6,
175,35.31,64.35,28.16,72.92,10.87,1.00,6,
177,37.15,64.35,29.63,74.92,10.74,2.00,6,
179,39.47,64.35,30.83,76.92,11.54,2.00,6,1.49
181,42.77,64.35,32.28,78.92,9.72,2.00,6,
183,45.77,64.35,32.79,80.92,8.43,2.00,5,
185,49.00,70.35,33.31,82.92,9.70,0.00,5,
187,53.04,77.65,35.14,84.92,10.67,2.00,5,
189,55.54,89.47,34.39,86.92,11.67,2.00,5,1.21
191,56.79,99.31,36.04,88.92,15.29,2.00,5,
193,55.80,99.34,36.44,90.92,17.74,1.00,6,
195,56.11,104.51,33.44,92.92,20.23,0.00,6,
197,46.94,105.79,35.10,94.92,19.61,1.00,6,
199,40.55,76.46,35.58,96.92,19.73,1.00,6,0.91
201,34.23,42.04,35.94,98.92,18.23,2.00,6,
203,31.73,36.79,36.30,100.92,15.94,2.00,7,
205,26.88,43.53,34.82,102.92,14.41,1.00,7,
207,31.76,47.15,36.30,104.92,12.42,2.00,7,
209,36.78,52.54,37.76,106.92,12.37,2.00,7,1.23
211,41.20,65.54,36.48,108.92,12.05,2.00,7,
213,46.15,79.69,32.51,110.92,10.85,2.00,1,
215,49.37,86.49,33.05,112.92,10.06,1.00,1,
217,52.39,97.57,34.50,114.92,9.41,2.00,1,
219,59.28,113.02,33.58,116.92,10.20,2.00,1,0.99
221,60.16,116.69,34.48,118.92,12.56,2.00,1,
223,56.80,116.67,34.99,120.92,14.18,2.00,8,
225,58.19,116.66,33.61,122.92,14.02,0.00,8,
227,56.65,110.16,35.44,124.92,13.63,2.00,8,
229,34.38,48.90,34.26,115.23,14.24,2.00,8,1.39
231,35.32,49.23,34.88,110.69,12.97,2.00,8,
233,37.53,58.13,34.28,110.71,11.05,2.00,7,
235,44.69,68.69,33.11,80.34,10.06,0.00,7,
237,48.75,77.16,34.94,82.34,9.65,2.00,7,
239,53.47,90.14,35.75,84.34,9.72,2.00,7,0.61
241,50.48,93.18,35.34,86.34,9.45,2.00,7,
243,45.00,92.53,36.83,88.34,10.37,2.00,2,
245,44.57,88.37,38.05,90.34,11.26,0.00,2,
247,41.34,57.18,39.72,92.34,12.41,2.00,2,
249,38.13,56.08,41.01,94.34,12.52,2.00,2,1.07
251,42.27,60.16,41.72,96.34,12.54,2.00,2,
253,44.32,62.52,40.02,98.34,10.89,2.00,3,
255,46.07,62.49,39.11,100.34,9.28,0.00,3,
257,49.98,62.03,40.61,102.34,8.83,2.00,3,
259,44.52,53.97,39.33,104.34,10.31,2.00,3,0.69
261,44.72,53.97,39.48,106.34,11.90,2.00,3,
263,45.48,57.71,40.09,108.34,12.42,2.00,4,
265,48.78,63.55,39.37,110.34,13.14,0.00,4,
267,51.29,64.76,41.04,112.34,13.00,2.00,4,
269,51.99,64.76,40.18,86.47,11.43,2.00,4,1.18
271,54.66,71.79,39.46,72.58,9.31,2.00,4,
273,60.02,77.53,40.28,67.18,7.08,2.00,1,
275,63.19,79.32,38.19,69.18,7.52,0.00,1,
277,69.10,89.00,39.88,71.18,9.34,2.00,1,
279,71.49,90.41,40.07,73.18,10.10,2.00,1,1.34
281,69.43,101.91,41.02,75.18,11.13,2.00,1,
283,63.02,101.53,39.30,77.18,10.77,2.00,1,
285,65.33,102.26,40.46,79.18,9.66,2.00,1,
