time,calc_time
1.00,0.19
9.00,0.11
19.00,0.10
29.00,0.09
39.00,0.09
49.00,0.08
59.00,0.10
69.00,0.09
79.00,0.09
89.00,0.10
99.00,0.09
109.00,0.10
119.00,0.10
129.00,0.08
139.00,0.09
149.00,0.10
159.00,0.10
169.00,0.08
179.00,0.09
189.00,0.08
199.00,0.09
209.00,0.09
219.00,0.09
229.00,0.10
239.00,0.09
249.00,0.10
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.09
299.00,0.09
309.00,0.10
319.00,0.09
329.00,0.09
339.00,0.08
349.00,0.09
359.00,0.11
369.00,0.11
379.00,0.12
389.00,0.09
399.00,0.11
409.00,0.28
419.00,0.09
429.00,0.08
439.00,0.11
449.00,0.11
459.00,0.09
469.00,0.09
479.00,0.08
489.00,0.09
499.00,0.09
509.00,0.10
519.00,0.10
529.00,0.13
539.00,0.10
549.00,0.29
559.00,0.10
569.00,0.09
579.00,0.09
589.00,0.09
599.00,0.11
609.00,0.09
619.00,0.11
629.00,0.09
639.00,0.09
649.00,0.09
659.00,0.11
669.00,0.10
679.00,0.09
689.00,0.10
699.00,0.09
709.00,0.10
719.00,0.10
729.00,0.10
739.00,0.11
749.00,0.10
759.00,0.09
769.00,0.09
779.00,0.09
789.00,0.10
799.00,0.09
809.00,0.09
819.00,0.11
829.00,0.11
839.00,0.10
849.00,0.15
859.00,0.10
869.00,0.09
879.00,0.09
889.00,0.10
899.00,0.09
909.00,0.10
919.00,0.10
929.00,0.10
939.00,0.08
949.00,0.09
959.00,0.09
969.00,0.11
979.00,0.11
989.00,0.10
999.00,0.11
