time,value
5,0.03
9,0.02
13,0.03
17,0.02
21,0.03
25,0.02
29,0.02
33,0.02
37,0.03
41,0.01
45,0.03
49,0.05
53,0.05
57,0.05
61,0.06
65,0.10
69,0.03
73,0.06
77,0.07
81,0.03
85,0.03
89,0.02
93,0.02
97,0.01
101,0.03
105,0.03
109,0.05
113,0.02
117,0.03
121,0.02
125,0.05
129,0.03
133,0.07
137,0.05
141,0.04
145,0.04
149,0.07
153,0.06
157,0.10
161,0.04
165,0.05
169,0.03
173,0.05
177,0.04
181,0.03
185,0.11
189,0.11
193,0.11
197,0.06
201,0.08
205,0.16
209,0.02
213,0.09
217,0.03
221,0.13
225,0.19
229,0.09
233,0.17
237,0.03
241,0.13
245,0.03
249,0.08
253,0.18
257,0.23
261,0.08
265,0.28
269,0.09
273,0.19
277,0.08
281,0.30
285,0.20
289,0.24
293,0.20
297,0.10
301,0.19
305,0.10
309,0.14
313,0.08
317,0.13
321,0.10
325,0.14
329,0.17
333,0.17
337,0.14
341,0.05
345,0.11
349,0.23
353,0.09
357,0.14
361,0.06
365,0.19
369,0.08
373,0.14
377,0.05
381,0.17
385,0.06
389,0.23
393,0.14
397,0.05
401,0.10
405,0.06
409,0.22
413,0.11
417,0.12
421,0.10
425,0.06
429,0.10
433,0.11
437,0.08
441,0.19
445,0.13
449,0.14
453,0.08
457,0.09
461,0.06
465,0.17
469,0.05
473,0.08
477,0.11
481,0.08
485,0.16
489,0.06
493,0.16
497,0.10
501,0.07
505,0.13
509,0.03
513,0.10
517,0.09
521,0.14
525,0.11
529,0.10
533,0.05
537,0.13
541,0.15
545,0.19
549,0.19
553,0.18
557,0.14
561,0.08
565,0.19
569,0.17
573,0.05
577,0.21
581,0.19
585,0.05
589,0.08
593,0.03
597,0.06
601,0.05
605,0.06
609,0.03
613,0.06
617,0.06
621,0.10
625,0.06
629,0.09
633,0.03
637,0.05
641,0.08
645,0.05
649,0.09
653,0.08
657,0.10
661,0.18
665,0.18
669,0.08
673,0.22
677,0.09
681,0.21
685,0.05
689,0.10
693,0.06
697,0.10
701,0.10
705,0.18
709,0.06
713,0.17
717,0.16
721,0.08
725,0.08
729,0.22
733,0.07
737,0.20
741,0.17
745,0.07
749,0.06
753,0.06
757,0.03
761,0.04
765,0.07
769,0.12
773,0.13
777,0.16
781,0.10
785,0.17
789,0.16
793,0.18
797,0.05
801,0.06
805,0.16
809,0.16
813,0.05
817,0.14
821,0.17
825,0.10
829,0.14
833,0.19
837,0.07
841,0.14
845,0.06
849,0.14
853,0.05
857,0.14
861,0.06
865,0.09
869,0.06
873,0.14
877,0.17
881,0.08
885,0.08
889,0.04
893,0.11
897,0.03
901,0.16
905,0.12
909,0.07
913,0.04
917,0.05
921,0.14
925,0.09
929,0.20
933,0.06
937,0.14
941,0.12
945,0.16
949,0.17
953,0.24
957,0.13
961,0.20
965,0.11
969,0.16
973,0.14
977,0.16
981,0.27
985,0.22
989,0.17
993,0.40
997,0.11
