time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.27,0
3,0.00,0.00,0.00,0.00,0.00,51.84,15
5,0.00,0.00,0.00,0.00,0.00,53.91,15
7,0.00,0.00,0.00,0.00,0.00,57.58,15
9,0.00,0.00,0.00,0.00,0.00,57.18,15
11,0.00,0.00,0.00,0.00,0.00,57.75,15
13,0.00,0.00,0.00,0.00,0.00,53.50,5
15,0.00,0.00,0.07,0.04,0.78,46.97,5
17,0.38,1.53,0.40,0.44,2.78,42.53,5
19,1.15,4.61,0.49,0.69,3.98,41.24,5
21,1.35,4.55,0.77,1.23,5.98,35.22,5
23,2.43,5.18,1.18,1.92,7.98,31.04,8
25,4.84,8.67,1.81,2.66,9.98,34.92,8
27,4.92,10.90,2.51,3.48,11.98,33.90,8
29,4.90,10.88,2.38,2.83,13.98,32.71,8
31,4.90,10.88,3.05,3.43,15.98,29.70,8
33,5.56,10.88,3.54,3.99,17.98,27.01,6
35,6.67,11.23,4.15,4.49,19.98,31.57,6
37,5.47,10.50,3.65,4.39,21.98,26.30,6
39,2.88,6.96,4.19,4.91,23.98,23.64,6
41,3.62,8.93,3.61,4.97,25.98,24.07,6
43,5.13,14.07,4.18,5.31,27.98,26.89,7
45,5.90,18.11,5.02,6.01,29.98,35.67,7
47,5.88,18.03,5.45,6.47,31.98,37.46,7
49,3.11,6.95,2.34,1.40,17.74,39.73,7
51,2.10,5.49,2.63,1.61,19.74,37.14,7
53,2.50,5.49,2.43,1.69,21.74,38.63,1
55,2.47,5.40,2.73,1.79,23.74,44.60,1
57,2.33,4.59,3.11,1.86,25.74,41.01,1
59,3.57,9.78,1.38,0.92,11.16,39.73,1
61,4.42,9.76,2.04,1.72,13.16,40.41,1
63,4.79,9.76,2.83,2.60,15.16,35.77,3
65,4.77,9.76,3.38,3.32,17.16,35.37,3
67,3.42,8.98,4.04,4.12,19.16,33.37,3
69,2.55,5.73,4.42,4.25,21.16,34.03,3
71,4.69,8.92,5.11,4.90,23.16,32.71,3
73,5.25,10.49,5.84,5.61,25.16,30.46,4
75,5.22,10.49,6.60,6.38,27.16,29.63,4
77,4.28,7.62,7.43,7.28,29.16,28.52,4
79,5.12,11.02,6.56,5.10,31.16,31.24,4
81,7.39,10.99,6.46,4.33,33.16,30.29,4
83,8.07,11.79,7.04,4.74,35.16,30.56,2
85,7.99,11.78,7.81,5.32,37.16,37.51,2
87,6.26,11.78,8.65,6.02,39.16,38.77,2
89,4.15,11.78,4.35,3.64,21.48,34.29,2
91,4.87,11.78,3.79,3.63,23.48,28.60,2
93,7.55,13.59,4.50,4.46,25.48,26.23,6
95,9.48,17.18,5.34,5.50,27.48,22.38,6
97,12.06,17.10,6.34,6.70,29.48,20.17,6
99,10.04,17.87,7.27,7.76,31.48,23.73,6
101,12.47,26.86,8.27,8.93,33.48,23.72,6
103,13.21,29.98,8.44,8.43,35.48,21.16,5
105,13.63,29.95,9.15,9.35,37.48,22.98,5
107,14.53,29.95,10.28,10.79,39.48,22.80,5
109,14.52,29.94,9.22,10.94,41.48,21.46,5
111,10.68,17.43,8.93,10.01,43.48,22.91,5
113,8.12,17.43,9.54,10.65,45.48,20.15,7
115,9.94,17.43,10.53,11.84,47.48,20.05,7
117,12.58,17.39,11.70,13.34,49.48,21.88,7
119,10.00,12.06,8.33,11.75,25.37,19.98,7
