time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,45.49,1
5,0.00,0.00,0.00,0.00,56.53,1
7,0.00,0.00,0.00,0.00,52.29,1
9,0.00,0.00,0.00,0.00,51.92,1
11,0.00,0.00,0.00,0.00,50.40,1
13,0.00,0.00,0.09,1.14,43.11,1
15,0.00,0.00,0.26,3.14,43.96,1
17,0.00,0.00,0.00,0.00,44.08,1
19,0.00,0.00,0.12,1.40,43.48,1
21,0.88,3.50,0.28,3.40,45.51,1
23,1.26,5.04,0.45,5.40,43.22,3
25,1.26,5.03,0.62,7.40,40.90,3
27,1.26,5.03,0.78,9.40,32.43,3
29,2.95,11.78,0.95,11.40,24.90,3
31,4.76,19.06,1.12,13.40,16.41,3
33,7.51,30.03,1.38,15.40,10.47,3
35,7.95,31.78,1.59,17.40,6.24,3
37,9.28,37.12,1.62,19.40,9.38,3
39,9.54,38.16,1.78,21.40,12.70,3
41,10.57,42.27,1.95,23.40,18.32,3
43,11.03,44.14,2.12,25.40,16.41,2
45,11.03,44.13,2.28,27.40,15.17,2
47,11.03,44.13,2.45,29.40,18.87,2
49,11.42,45.17,2.73,31.40,18.96,2
51,13.76,50.41,3.07,33.40,15.37,2
53,13.69,50.26,3.63,35.40,12.17,4
55,13.87,50.26,4.30,37.40,10.40,4
57,15.38,56.86,4.97,39.40,9.44,4
59,18.54,66.91,5.63,41.40,13.90,4
61,19.89,68.61,4.97,35.18,18.44,4
63,21.26,74.12,5.43,34.63,19.35,4
65,22.79,80.23,5.91,34.37,22.42,4
67,23.42,82.79,6.49,35.37,23.38,1
69,25.87,92.59,6.76,32.60,19.23,1
71,26.64,95.01,7.17,31.39,18.40,1
73,29.94,101.19,8.00,33.39,16.86,1
75,34.05,107.36,8.83,35.39,16.52,1
77,35.40,107.19,9.67,37.39,14.43,1
79,35.13,105.71,10.62,39.39,14.63,1
81,21.58,51.50,11.33,41.39,16.84,3
83,17.01,29.25,12.17,43.39,16.44,3
85,19.67,32.01,13.00,45.39,18.27,3
87,20.64,32.00,13.83,47.39,18.31,3
89,21.19,33.50,12.53,49.39,16.18,3
91,14.19,39.46,12.08,51.39,13.24,3
93,13.09,49.48,11.51,53.39,9.66,3
95,14.89,54.78,12.30,55.39,8.82,3
97,16.49,54.19,12.23,57.39,12.07,3
99,16.55,50.87,13.19,59.39,13.95,3
101,15.45,46.49,13.74,61.39,16.53,3
103,14.73,43.61,15.04,63.39,14.85,3
105,14.66,43.33,16.38,65.39,16.70,2
