time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,46.63,1
5,0.00,0.00,0.00,0.00,57.30,1
7,0.00,0.00,0.00,0.00,62.25,1
9,0.00,0.00,0.00,0.00,56.07,1
11,0.00,0.00,0.00,0.00,45.59,1
13,0.00,0.00,0.00,0.00,40.38,1
15,0.00,0.00,0.10,1.15,54.89,1
17,0.00,0.00,0.17,2.04,54.45,3
19,0.00,0.00,0.00,0.00,50.59,3
21,0.00,0.00,0.02,0.20,43.72,3
23,0.00,0.00,0.21,2.20,37.75,3
25,1.21,4.85,0.54,4.20,32.65,3
27,2.11,5.10,0.88,6.20,37.11,3
29,3.36,8.36,1.21,8.20,35.98,3
31,4.05,11.11,1.54,10.20,33.25,3
33,4.05,11.09,1.90,12.20,27.91,3
35,4.59,13.27,2.23,14.20,27.37,3
37,5.73,17.84,2.73,16.20,27.44,2
39,8.81,23.76,3.39,18.20,24.17,2
41,10.37,24.12,3.96,20.20,30.37,2
43,8.50,24.84,4.63,22.20,30.40,2
45,7.67,30.67,3.58,22.32,27.63,2
47,8.08,30.49,3.34,24.32,22.19,2
49,9.36,31.90,4.03,26.32,17.20,2
51,10.60,36.93,4.45,28.32,17.79,2
53,10.91,36.81,5.22,30.32,12.84,2
55,13.33,36.81,5.78,32.32,13.20,2
57,13.75,36.81,6.49,34.32,20.42,2
59,13.74,36.81,7.12,36.32,25.03,2
61,13.74,36.81,7.78,38.32,22.29,2
63,13.74,36.81,8.59,40.32,25.25,4
65,13.74,36.81,9.12,42.32,23.95,4
67,13.74,36.81,9.87,44.32,21.04,4
69,13.73,36.81,10.76,46.32,13.64,4
71,11.56,36.81,11.09,48.32,8.49,4
73,16.67,43.30,12.22,50.32,6.08,4
75,21.33,57.83,11.52,52.32,8.14,4
77,24.00,68.57,12.52,54.32,10.34,4
79,24.10,68.96,13.52,56.32,11.48,1
81,24.10,68.96,14.52,58.32,8.85,1
83,24.69,71.39,15.52,60.32,8.47,1
85,27.26,84.46,16.52,62.32,4.81,1
87,31.26,96.87,15.69,59.96,2.78,1
89,34.39,109.44,15.73,54.22,5.59,1
91,36.81,119.14,11.88,54.44,10.49,1
93,36.98,119.80,12.02,50.10,12.44,1
95,37.40,121.47,12.15,47.51,10.89,1
97,40.42,133.56,10.98,49.51,10.19,1
99,42.70,142.69,11.52,51.51,9.23,1
101,45.70,154.67,12.19,53.51,9.55,1
103,45.90,153.45,13.23,55.51,9.49,1
105,47.50,155.60,14.32,57.51,9.06,1
107,47.75,156.68,14.69,59.51,9.75,3
109,47.75,156.68,15.86,61.51,8.00,3
111,47.75,156.68,16.84,63.51,10.46,3
113,47.75,156.68,17.66,65.51,16.33,3
115,47.10,156.65,15.32,45.83,20.21,3
117,44.88,156.32,15.31,47.83,21.15,2
119,44.64,155.33,12.53,49.83,21.08,2
121,14.77,35.87,13.53,51.83,21.94,2
123,10.04,20.30,14.53,53.83,20.53,2
125,9.39,26.45,13.56,55.38,19.49,2
127,11.20,32.25,10.21,39.54,20.76,2
129,12.79,34.81,10.86,41.54,19.64,2
131,14.13,40.26,11.42,43.54,20.83,2
133,15.77,46.84,12.26,45.54,18.95,2
135,18.02,55.84,13.17,47.54,11.42,2
137,21.38,69.28,13.92,49.54,8.27,2
139,25.13,82.33,14.90,51.54,6.59,2
141,29.88,92.05,15.90,53.54,4.51,2
143,30.24,92.11,16.90,55.54,5.78,4
145,30.78,92.49,17.90,57.54,6.89,4
147,33.63,99.11,18.90,59.54,8.71,4
149,34.54,105.52,19.90,61.54,12.51,4
151,30.88,111.52,19.20,63.54,14.42,4
153,29.32,111.42,15.87,65.54,13.40,4
155,29.32,111.42,15.96,67.54,11.08,1
157,29.32,111.42,16.51,69.54,8.15,1
159,30.94,111.42,17.47,71.54,6.31,1
161,32.57,111.42,18.47,73.54,7.06,1
163,34.59,111.42,17.68,72.03,9.09,1
165,31.29,111.42,18.15,71.52,13.14,1
167,30.46,111.42,19.07,72.39,13.60,1
169,31.24,114.56,19.01,68.38,14.34,1
171,33.97,125.46,19.42,68.32,17.27,1
173,35.61,130.61,17.95,68.51,18.67,1
175,37.14,131.66,18.76,70.51,18.89,1
177,38.82,138.52,17.33,72.51,20.87,1
179,40.08,143.55,18.21,74.51,21.50,1
181,40.05,143.41,18.71,76.51,19.95,1
183,40.62,145.69,19.45,78.51,18.16,1
185,42.10,151.61,20.15,80.51,14.75,1
187,44.79,157.03,20.80,82.51,11.82,1
189,45.05,156.91,21.22,84.51,11.62,3
191,46.32,156.83,20.48,86.51,11.66,3
193,47.13,154.83,19.86,88.51,13.98,3
195,19.76,45.73,18.06,90.51,18.58,3
197,8.96,22.79,16.95,65.21,20.70,3
199,9.62,21.57,16.29,45.28,25.26,3
201,10.49,19.22,14.87,39.38,25.46,2
203,11.85,24.11,16.04,41.38,22.61,2
205,11.87,24.23,17.20,43.38,22.50,2
207,14.61,32.28,18.37,45.38,19.83,2
