time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.74,0.00,0,
3,0.00,0.00,0.00,0.00,53.48,0.00,4,
5,0.00,0.00,0.00,0.00,59.36,0.00,4,
7,0.00,0.00,0.00,0.00,60.27,0.00,4,
9,0.00,0.00,0.00,0.00,58.83,0.00,4,4.00
11,0.00,0.00,0.00,0.00,56.78,0.00,4,
13,0.00,0.00,0.00,0.00,51.01,0.00,1,
15,0.00,0.00,0.06,0.67,48.19,0.00,1,
17,0.00,0.00,0.22,2.67,47.47,1.00,1,
19,0.00,0.00,0.27,2.40,42.68,2.00,1,2.34
21,1.07,4.28,0.51,2.53,38.91,1.00,1,
23,1.96,4.75,0.78,4.53,34.78,0.00,2,
25,2.33,4.67,1.34,6.53,38.20,1.00,2,
27,2.58,5.19,1.60,8.53,33.75,1.00,2,
29,4.03,10.94,1.78,6.49,32.44,1.00,2,2.15
31,5.07,10.92,2.27,8.49,31.73,2.00,2,
33,6.64,10.92,2.15,10.49,28.89,1.00,1,
35,7.79,10.84,2.71,12.49,33.25,0.00,1,
37,4.62,8.03,3.38,14.49,33.18,1.00,1,
39,2.48,5.19,3.20,16.49,32.99,2.00,1,2.79
41,2.48,5.19,3.15,18.49,29.14,2.00,1,
43,2.69,5.57,2.92,20.49,29.54,0.00,2,
45,4.05,11.00,3.42,22.49,30.76,0.00,2,
47,3.84,10.18,3.92,24.49,32.93,1.00,2,
49,2.48,5.19,4.22,26.49,34.86,1.00,2,2.87
51,2.80,5.19,4.63,28.49,34.71,1.00,2,
53,3.93,5.79,5.23,30.49,33.56,1.00,4,
55,3.80,5.66,5.53,32.49,35.21,0.00,4,
57,3.39,6.91,6.21,34.49,32.68,2.00,4,
59,6.02,11.64,2.11,10.53,30.67,2.00,4,2.55
61,6.88,11.47,2.62,12.53,28.60,0.00,4,
63,6.86,11.47,3.32,14.53,30.34,1.00,1,
65,7.74,14.48,3.98,16.53,35.73,0.00,1,
67,7.56,17.50,4.81,18.53,39.88,1.00,1,
69,5.61,17.46,4.07,18.76,41.71,2.00,1,2.49
71,5.61,17.46,3.76,20.76,41.49,1.00,1,
73,5.61,17.46,4.31,22.76,38.66,1.00,2,
75,5.59,17.46,4.89,24.76,39.69,0.00,2,
77,3.89,15.36,5.72,26.76,32.51,2.00,2,
79,2.02,6.69,2.61,14.28,29.80,1.00,2,1.53
81,4.47,12.91,3.01,16.28,28.12,1.00,2,
83,7.16,12.76,2.48,13.39,30.56,0.00,1,
85,8.21,12.76,3.34,15.39,32.29,1.00,1,
87,9.20,12.76,3.33,17.39,34.38,1.00,1,
89,7.18,12.76,3.94,19.39,34.92,2.00,1,1.92
91,7.18,12.76,3.43,21.39,34.37,1.00,1,
93,7.18,12.76,4.00,23.39,32.68,1.00,3,
95,7.18,12.76,4.70,25.39,32.95,2.00,3,
97,6.25,12.76,5.26,27.39,31.14,1.00,3,
99,5.82,12.76,6.28,29.39,26.79,2.00,3,2.06
101,7.60,12.76,5.40,31.39,18.72,1.00,3,
103,9.39,17.48,6.05,33.39,14.19,0.00,1,
105,11.70,18.41,7.05,35.39,12.44,0.00,1,
107,13.84,25.06,8.05,37.39,10.91,1.00,1,
109,12.42,31.05,8.72,39.39,14.96,1.00,1,1.53
111,10.91,30.89,9.38,41.39,15.09,2.00,1,
113,10.91,30.89,10.34,43.39,20.24,1.00,4,
115,10.91,30.89,10.28,45.39,25.46,0.00,4,
117,11.12,30.89,11.11,47.39,26.21,2.00,4,
119,10.27,30.89,8.44,40.83,21.24,1.00,4,1.61
121,11.86,30.89,5.70,26.96,24.17,0.00,4,
123,12.27,30.89,6.37,28.96,21.66,0.00,1,
125,13.92,30.89,7.04,30.96,22.48,0.00,1,
127,15.90,32.70,7.87,32.96,24.58,2.00,1,
129,16.73,36.04,8.39,34.96,24.09,1.00,1,1.47
131,17.23,35.75,8.56,36.96,22.20,1.00,1,
133,9.07,30.89,8.89,38.96,20.42,1.00,2,
135,9.93,30.89,9.60,40.96,22.54,1.00,2,
137,12.67,35.28,10.02,42.96,26.80,1.00,2,
139,16.03,43.34,10.32,41.03,29.56,2.00,2,2.46
141,16.93,44.83,10.61,39.32,31.67,1.00,2,
143,18.24,44.32,8.53,38.57,29.75,1.00,1,
145,7.97,18.09,9.34,38.23,28.47,1.00,1,
