time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.38
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.02
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.98
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.16
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.21
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.81
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.11
15,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.08,0.14,0.23,46.53
17,0.00,1.78,0.89,1.78,0.00,0.00,2.23,0.74,1.34,2.23,46.04
19,0.00,4.60,2.30,4.60,0.00,0.00,4.23,1.41,2.54,4.23,43.82
21,0.00,4.55,2.27,4.55,0.00,0.00,6.23,2.08,3.74,6.23,41.84
23,0.00,4.55,2.27,4.55,0.32,0.00,8.23,2.85,5.01,8.23,45.13
25,0.00,4.55,2.27,4.55,0.00,0.00,10.23,3.41,6.14,10.23,43.49
27,0.00,4.55,2.27,4.55,0.14,0.72,12.23,4.36,7.51,12.23,40.06
29,0.00,4.46,2.23,4.46,2.14,0.00,14.23,5.46,8.97,14.23,39.24
31,2.53,0.19,1.36,2.53,4.14,0.00,16.23,6.79,10.57,16.23,38.16
33,9.79,0.00,4.90,9.79,6.14,0.00,0.00,2.05,1.23,6.14,38.43
35,10.58,0.00,5.29,10.58,8.14,0.00,0.00,2.71,1.63,8.14,39.50
37,10.58,0.00,5.29,10.58,10.14,0.00,1.56,3.90,2.96,10.14,38.60
39,10.58,0.00,5.29,10.58,12.14,0.00,0.00,4.05,2.43,12.14,37.40
41,10.58,0.00,5.29,10.58,14.14,0.00,0.87,5.00,3.35,14.14,29.63
43,10.58,0.00,5.29,10.58,16.14,0.00,0.00,5.38,3.23,16.14,18.08
45,10.58,0.00,5.29,10.58,18.14,0.45,0.00,6.20,3.72,18.14,15.12
47,15.15,4.78,9.96,15.15,20.14,2.45,1.87,8.15,5.64,20.14,16.15
49,16.74,10.13,13.43,16.74,22.14,4.45,3.87,10.15,7.64,22.14,15.75
51,16.73,18.71,17.72,18.71,24.14,6.45,5.87,12.15,9.64,24.14,19.79
53,16.73,19.05,17.89,19.05,26.14,8.45,7.87,14.15,11.64,26.14,18.48
55,16.73,19.05,17.89,19.05,28.14,10.45,9.87,16.15,13.64,28.14,19.79
57,16.73,19.05,17.89,19.05,30.14,12.45,11.87,18.15,15.64,30.14,16.46
59,19.05,19.05,19.05,19.05,32.14,14.45,13.87,20.15,17.64,32.14,15.86
61,23.57,19.05,21.31,23.57,34.14,16.45,15.87,22.15,19.64,34.14,13.09
63,29.51,19.05,24.28,29.51,36.14,18.45,17.87,24.15,21.64,36.14,14.71
65,29.34,19.05,24.20,29.34,38.14,20.45,19.87,26.15,23.64,38.14,11.72
67,29.34,24.32,26.83,29.34,40.14,22.45,21.87,28.15,25.64,40.14,8.68
69,29.34,30.51,29.92,30.51,42.14,24.45,23.87,30.15,27.64,42.14,6.28
