time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.40,3
3,0.00,0.00,0.00,0.00,52.67,3
5,0.00,0.00,0.00,0.00,59.55,5
7,0.00,0.00,0.00,0.00,60.05,5
9,0.00,0.00,0.00,0.00,60.90,5
11,0.00,0.00,0.00,0.00,59.99,5
13,0.00,0.00,0.00,0.00,51.49,2
15,0.00,0.00,0.00,0.00,43.69,2
17,0.38,1.51,0.53,1.99,46.02,2
19,1.36,5.45,1.17,3.99,46.51,2
21,1.34,5.35,0.90,5.99,45.65,8
23,1.50,5.35,1.07,7.99,42.79,8
25,3.76,10.00,1.50,9.99,43.96,8
27,2.85,11.40,1.97,11.99,42.27,8
29,3.45,11.39,1.38,8.04,36.61,3
31,4.36,12.54,1.49,10.04,31.06,3
33,7.16,18.43,2.08,12.04,32.62,3
35,7.48,18.27,2.94,14.04,32.51,3
37,4.66,11.64,3.38,14.14,31.80,1
39,4.26,11.64,3.19,11.91,29.75,1
41,6.63,11.64,3.73,13.91,32.04,1
43,6.25,8.98,5.01,15.91,31.62,1
45,5.05,9.62,4.58,15.07,26.74,8
47,5.04,9.55,3.97,11.88,25.76,8
49,5.12,9.55,5.22,13.88,27.92,8
51,5.69,11.48,6.28,15.88,29.46,8
53,5.37,12.24,6.59,17.88,29.22,3
55,5.62,12.24,6.00,19.88,28.99,3
57,6.13,14.12,7.29,21.88,32.52,3
59,7.03,17.88,8.57,23.88,32.93,3
61,3.90,5.39,7.70,23.80,32.70,3
63,5.16,9.93,7.91,25.80,30.93,5
65,5.57,10.53,8.30,27.80,28.29,5
67,7.69,11.75,9.23,29.80,27.46,5
69,8.18,11.62,10.39,31.80,31.02,5
71,7.32,11.62,11.75,33.80,31.99,5
73,6.28,11.62,10.37,35.80,32.10,6
75,7.49,13.29,10.58,37.80,34.34,6
77,8.60,17.77,11.43,39.80,37.33,6
79,8.57,17.64,12.29,41.80,38.06,6
81,7.40,12.94,7.33,26.92,38.82,6
83,4.16,11.26,7.05,28.92,35.57,6
85,5.05,11.26,6.54,30.92,33.97,8
87,7.45,12.31,7.57,32.92,30.20,8
89,8.86,17.87,8.57,34.92,28.95,8
91,10.47,20.75,10.11,36.92,30.49,8
93,14.18,29.45,9.64,38.92,28.03,1
95,16.44,28.57,8.96,40.92,25.61,1
97,13.37,20.65,9.93,42.92,25.50,1
99,17.02,28.93,11.38,44.92,23.06,1
101,19.01,31.45,8.83,18.08,19.62,1
103,16.79,23.41,8.62,16.44,17.54,1
105,19.56,29.09,9.54,18.44,14.75,3
107,20.99,30.92,10.77,20.44,13.73,3
109,21.51,30.91,11.55,22.44,16.11,3
111,23.25,33.41,12.51,24.44,16.62,3
113,20.48,37.59,12.44,24.04,16.19,8
115,16.28,37.54,12.72,25.71,21.13,8
117,17.77,37.54,13.15,27.71,22.27,8
119,17.75,37.54,14.58,29.71,24.07,8
121,17.75,37.54,13.58,31.71,23.12,8
123,18.83,37.40,13.54,33.71,19.38,8
125,12.28,17.23,14.73,35.71,16.77,8
127,12.86,23.46,16.09,37.71,17.48,8
129,13.95,27.88,16.97,39.71,21.04,1
131,14.74,31.01,16.37,41.71,23.48,1
133,14.73,30.99,17.88,43.71,25.66,1
135,16.30,30.99,19.45,45.71,28.59,1
137,14.09,30.99,20.75,47.71,25.85,3
139,14.87,30.99,21.53,49.71,23.30,3
141,16.33,34.04,19.27,51.71,25.68,3
143,17.98,40.13,20.10,53.71,25.45,3
145,19.89,43.86,16.43,55.71,24.71,6
147,15.65,43.81,15.90,57.71,27.33,6
149,13.41,43.81,16.62,59.71,28.69,6
151,16.63,43.81,18.20,61.71,28.87,6
153,18.73,43.81,11.66,49.21,27.62,6
155,19.37,43.77,13.41,51.21,26.26,6
157,13.75,19.36,14.06,31.97,24.67,1
159,11.89,19.32,13.05,29.43,20.15,1
161,14.75,25.08,13.63,29.45,14.83,1
163,21.17,24.80,15.31,31.45,12.97,1
165,28.99,32.66,15.99,33.45,11.89,1
167,28.77,35.42,16.92,35.45,9.01,8
169,24.25,43.07,17.60,37.45,9.28,8
171,25.99,50.68,17.24,39.45,11.74,8
173,27.70,56.62,18.24,41.45,14.88,8
175,29.01,56.55,19.53,43.45,17.92,6
177,28.91,56.55,16.87,36.62,19.01,6
179,27.31,56.55,16.50,38.62,19.63,6
181,26.11,57.55,17.71,40.62,18.26,6
183,28.90,62.56,18.98,42.62,16.95,6
185,27.99,62.40,20.40,43.84,15.93,6
187,29.64,63.86,19.80,45.84,15.29,6
189,34.26,73.54,20.92,47.84,16.05,6
191,38.09,80.66,21.41,49.84,15.63,6
193,39.40,81.66,22.39,51.84,16.02,7
195,41.46,81.62,23.66,53.84,16.15,7
197,31.06,41.79,24.95,55.84,16.01,7
199,21.49,41.79,26.42,57.84,17.26,7
201,23.82,47.91,27.57,57.90,17.54,7
203,25.30,49.14,27.55,52.02,17.43,7
205,27.65,56.52,27.11,53.06,18.17,7
207,29.91,59.89,27.00,55.06,17.66,7
209,20.81,31.23,28.32,57.06,17.50,7
211,16.39,31.23,28.67,59.06,17.32,7
213,18.21,31.23,28.90,61.06,18.11,8
215,19.94,31.23,30.19,63.06,17.65,8
217,21.12,31.23,30.54,65.06,16.72,8
219,21.09,31.23,31.82,67.06,17.45,8
221,21.09,31.23,32.36,69.06,15.58,5
223,21.78,34.01,27.37,71.06,10.88,5
225,22.75,33.72,25.64,73.06,7.94,5
227,20.69,35.20,26.90,75.06,9.09,5
229,22.34,38.17,24.59,58.10,11.97,6
231,25.87,42.10,22.15,60.10,13.20,6
233,25.80,42.04,22.86,62.10,13.77,6
235,20.89,42.04,24.51,64.10,15.23,6
237,21.09,42.04,23.33,47.47,15.78,6
239,22.15,42.04,22.32,46.70,16.33,6
241,18.37,27.02,20.72,48.70,15.19,6
243,13.99,24.52,19.67,50.70,16.34,6
245,14.72,24.52,19.85,52.70,15.72,6
247,14.71,24.52,19.51,54.70,18.70,6
249,14.71,24.52,20.79,56.70,18.73,3
251,14.71,24.52,21.88,58.70,16.66,3
253,15.40,24.52,23.40,60.70,20.07,3
255,17.35,24.52,24.97,62.70,23.43,3
257,16.90,24.86,22.93,64.70,27.43,8
259,14.66,31.32,23.15,66.70,27.64,8
261,16.60,36.49,21.59,68.70,29.15,8
263,18.36,36.29,23.14,70.70,28.86,8
265,18.90,36.29,18.66,70.94,27.16,8
267,18.86,36.12,19.01,45.11,26.67,8
269,10.70,17.45,19.31,47.11,23.07,8
271,11.38,22.96,17.40,45.18,19.13,8
273,14.75,30.75,18.11,47.18,15.36,7
275,16.70,36.79,18.79,49.18,13.18,7
277,19.78,40.98,19.87,51.18,11.25,7
279,20.77,42.94,21.44,53.18,13.73,7
281,22.69,48.63,21.25,55.18,16.20,7
283,24.00,48.99,21.67,57.18,19.52,7
285,23.97,48.96,19.68,59.18,20.62,7
287,15.35,18.38,20.97,61.18,19.30,7
289,12.05,18.67,21.80,63.18,15.45,1
291,12.03,18.59,23.08,65.18,13.98,1
293,13.20,20.05,22.40,67.18,15.00,1
295,16.66,24.63,23.28,69.18,19.63,1
297,18.50,27.88,19.11,45.47,20.47,6
299,19.73,30.42,19.10,47.47,23.94,6
301,18.22,24.52,18.24,49.47,26.27,6
303,18.22,24.52,19.15,51.47,25.77,6
305,18.14,24.41,19.41,52.65,26.34,2
307,14.64,30.45,18.63,54.65,22.02,2
309,16.40,35.63,14.96,56.65,18.69,2
311,18.89,35.55,16.43,58.65,15.63,2
313,20.43,35.55,17.14,60.65,16.32,8
315,21.82,38.93,17.26,62.65,14.54,8
317,21.28,36.75,17.24,64.65,13.38,8
319,17.50,31.39,18.02,66.65,11.95,8
321,19.28,31.39,19.03,68.65,10.63,3
323,14.27,34.82,19.60,70.65,12.96,3
325,15.16,37.82,19.63,72.65,15.22,3
327,16.25,37.80,21.20,74.65,20.08,3
329,15.16,37.80,20.51,68.37,21.66,3
331,16.42,37.65,20.42,56.74,23.84,3
333,12.32,17.88,18.49,41.15,23.47,3
335,13.08,17.88,17.89,43.15,24.25,3
337,13.26,18.62,18.17,45.15,24.80,1
339,14.78,24.69,18.07,47.15,18.75,1
341,14.73,24.52,19.46,49.15,14.96,1
343,15.66,31.40,21.07,51.15,16.76,1
345,16.21,37.08,21.59,53.15,19.33,1
347,16.37,37.72,16.67,55.15,24.49,1
349,9.68,11.91,17.19,57.15,26.39,1
351,8.99,11.91,17.46,59.15,27.84,1
353,10.30,13.03,18.35,61.15,30.64,4
355,11.37,17.36,17.68,63.15,34.05,4
357,11.35,17.28,18.75,65.15,32.52,4
359,11.10,17.25,20.02,67.15,28.99,4
361,8.02,11.30,16.44,36.40,24.67,2
363,10.43,12.94,11.98,38.40,18.26,2
365,15.59,17.35,11.62,40.40,18.30,2
367,17.36,23.23,12.91,42.40,21.20,2
369,16.37,22.05,11.99,32.77,22.13,3
371,11.61,24.56,10.53,34.77,19.26,3
373,14.14,34.68,10.40,36.77,19.90,3
375,15.35,34.39,11.08,38.77,23.83,3
377,17.86,34.34,7.58,26.90,23.09,3
379,12.47,21.88,6.21,21.88,21.46,3
381,11.47,21.88,6.62,23.88,16.99,1
383,13.85,21.88,7.69,25.88,14.61,1
385,15.51,23.96,6.86,27.88,16.94,1
387,15.02,24.73,7.72,29.88,16.72,1
389,12.29,24.73,7.13,30.91,16.21,6
391,8.96,24.73,6.85,31.87,12.44,6
393,9.72,24.73,7.26,27.69,21.85,6
395,10.07,24.73,8.34,29.69,29.57,6
397,9.39,22.02,8.91,31.69,35.91,8
399,3.98,11.48,8.99,33.69,37.03,8
401,5.85,17.75,8.95,35.69,38.35,8
403,6.87,17.51,9.81,37.69,38.72,8
405,3.94,5.87,8.41,39.69,35.40,8
407,2.69,5.44,8.11,41.69,30.41,1
409,6.08,13.63,8.42,43.69,27.55,1
411,8.75,17.61,8.88,45.69,21.74,1
413,11.12,17.57,10.13,47.69,18.25,1
415,11.83,17.52,11.42,49.69,19.61,6
417,9.99,17.26,7.37,32.48,16.18,6
419,9.80,17.26,8.77,34.48,15.09,6
421,9.92,17.26,10.19,36.48,21.25,6
423,11.15,22.27,11.69,38.48,25.06,8
425,12.43,23.67,9.15,18.60,29.21,8
427,10.87,17.79,10.24,20.60,30.16,8
429,8.58,17.77,11.60,22.60,30.20,8
431,10.09,17.71,12.96,24.60,29.07,8
433,6.67,11.60,12.34,26.02,29.78,4
435,6.39,11.60,11.17,28.02,25.66,4
437,9.01,16.27,12.16,30.02,25.28,4
439,9.66,15.98,13.62,32.02,28.05,4
441,7.89,14.42,14.06,34.02,31.18,7
443,7.43,12.35,14.08,36.02,27.51,7
445,7.50,12.35,14.92,38.02,28.68,7
447,8.49,10.75,16.13,40.02,27.12,7
449,7.25,12.11,11.98,37.70,27.18,7
451,7.33,12.03,11.02,39.70,24.50,7
453,7.33,12.03,12.05,41.70,23.59,5
455,10.23,18.11,13.50,43.70,24.00,5
457,10.37,18.02,14.32,45.70,26.58,5
459,10.30,18.41,15.58,47.70,29.82,5
461,7.57,12.03,12.56,27.89,28.47,6
463,6.07,12.03,10.64,29.89,27.59,6
465,8.49,12.03,10.21,31.89,29.16,6
467,10.32,15.10,11.70,33.89,26.26,6
469,9.68,12.03,10.76,35.89,23.02,3
471,8.37,12.03,10.38,37.89,23.48,3
473,9.81,15.98,11.03,39.89,26.06,3
475,11.00,17.96,,,25.32,3
477,8.65,17.95,,,24.82,8
479,8.65,17.95,,,26.56,8
481,10.40,24.96,,,26.33,8
483,11.18,24.75,,,27.44,8
485,10.95,30.87,,,26.25,8
487,9.11,19.76,,,25.50,8
489,5.90,11.15,,,26.07,8
491,7.22,12.33,,,27.12,8
493,8.54,17.63,,,28.05,3
495,8.51,17.51,,,26.43,3
497,8.51,17.51,,,30.01,3
499,8.70,17.47,,,34.60,3
501,8.60,11.93,,,30.82,1
