time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.86,0.00,1
3,0.00,0.00,0.00,0.00,52.63,0.00,1
5,0.00,0.00,0.00,0.00,56.19,0.00,1
7,0.00,0.00,0.00,0.00,57.82,0.00,1
9,0.00,0.00,0.00,0.00,59.79,0.00,1
11,0.00,0.00,0.00,0.00,57.50,0.00,1
13,0.00,0.00,0.00,0.00,53.44,0.00,1
15,0.00,0.00,0.01,0.14,47.85,0.00,1
17,0.45,1.81,0.24,2.14,44.22,1.00,1
19,1.15,4.61,0.50,4.14,37.49,2.00,1
21,1.82,4.55,0.78,6.14,33.24,0.00,3
23,4.29,5.07,1.57,8.14,33.73,1.00,3
25,6.34,11.01,2.12,10.14,35.06,0.00,3
27,4.03,10.88,3.03,12.14,29.25,2.00,3
29,4.38,10.88,2.23,10.40,27.34,0.00,3
31,5.89,10.88,3.06,12.40,23.98,0.00,3
33,6.97,11.48,3.92,14.40,20.84,0.00,3
35,8.76,11.48,5.00,16.40,18.64,0.00,3
37,11.16,16.81,6.16,18.40,18.45,0.00,3
39,12.69,22.90,7.47,20.40,20.10,0.00,3
41,12.88,23.53,8.80,22.40,20.49,0.00,3
43,13.01,23.53,10.14,24.40,20.03,0.00,2
45,14.32,23.53,11.47,26.40,21.69,0.00,2
47,14.28,23.53,12.82,28.40,24.91,1.00,2
49,14.27,23.53,14.35,30.40,26.70,2.00,2
51,12.81,23.53,13.92,32.40,26.39,2.00,2
53,13.81,23.53,12.46,34.40,25.09,2.00,4
55,14.27,23.53,12.05,36.40,23.37,0.00,4
57,15.53,23.53,13.05,38.40,21.93,1.00,4
59,14.39,23.53,13.16,40.40,23.40,2.00,4
61,9.63,27.41,11.53,32.65,24.00,1.00,1
63,10.03,29.00,10.31,34.65,21.28,3.00,1
65,9.63,27.39,10.15,36.65,25.54,0.00,1
67,10.06,30.46,11.10,38.65,25.67,2.00,1
69,11.16,30.44,8.00,33.10,25.13,2.00,1
71,13.38,30.44,7.71,32.96,26.57,1.00,1
73,14.57,30.44,6.12,26.59,26.99,2.00,1
75,16.30,30.44,5.54,28.59,25.30,0.00,1
77,16.24,30.44,6.37,30.59,22.43,0.00,1
79,18.10,30.44,7.21,32.59,18.62,0.00,1
81,20.38,30.44,8.24,34.59,17.17,0.00,3
83,23.33,30.44,9.40,36.59,17.62,1.00,3
85,24.08,30.44,10.30,38.59,16.12,1.00,3
87,26.42,34.08,10.85,40.59,16.62,2.00,3
89,26.94,35.78,10.99,38.26,18.28,2.00,3
91,24.61,35.53,11.38,32.20,18.69,2.00,3
93,12.79,29.35,11.35,32.16,20.41,2.00,3
95,11.94,29.35,12.01,32.86,18.67,2.00,3
97,14.46,33.65,10.90,31.43,17.60,2.00,3
99,15.10,36.14,11.01,33.43,16.02,2.00,2
101,15.18,36.46,11.41,35.43,13.44,0.00,2
103,16.56,41.98,12.54,37.43,17.29,0.00,2
105,18.72,41.76,13.71,39.43,17.05,2.00,2
107,19.04,41.76,12.64,39.02,14.66,2.00,4
109,20.03,41.76,12.34,41.02,14.45,1.00,4
111,21.51,44.30,11.70,43.02,15.06,1.00,4
113,22.16,48.46,10.40,45.02,18.74,3.00,4
115,21.26,48.39,9.75,43.10,18.21,2.00,4
117,22.27,48.39,9.84,39.43,20.66,2.00,4
119,16.28,52.77,9.37,39.71,25.88,3.00,4
121,14.23,51.58,8.08,32.29,32.32,2.00,4
123,1.34,5.34,7.68,25.86,34.23,2.00,1
125,1.72,5.34,7.30,23.52,33.02,2.00,1
127,2.63,5.34,6.81,25.52,33.04,0.00,1
129,3.76,5.34,7.94,27.52,29.70,1.00,1
131,3.96,5.48,6.65,29.46,31.27,0.00,1
133,5.61,11.64,7.72,31.46,32.54,0.00,3
135,8.20,18.61,8.89,33.46,32.29,0.00,3
