time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.57,0
3,0.00,0.00,0.00,0.00,0.00,51.35,2
5,0.00,0.00,0.00,0.00,0.00,56.61,2
7,0.00,0.00,0.00,0.00,0.00,58.82,2
9,0.00,0.00,0.00,0.00,0.00,60.66,2
11,0.00,0.00,0.00,0.00,0.00,60.92,2
13,0.00,0.00,0.00,0.00,0.00,60.04,2
15,0.00,0.00,0.05,0.04,0.56,54.36,2
17,0.30,1.21,0.23,0.21,1.84,50.30,2
19,1.37,5.47,0.35,0.34,3.84,43.89,2
21,1.65,5.35,0.71,0.78,5.84,38.44,2
23,4.12,11.12,1.02,1.20,7.84,34.05,7
25,4.46,11.39,1.51,1.89,9.84,31.31,7
27,7.90,17.66,2.15,2.82,11.84,26.83,7
29,6.59,11.66,2.51,3.30,13.84,28.64,7
31,5.56,11.64,2.91,3.77,15.84,30.51,7
33,6.10,14.04,3.44,4.40,17.84,33.92,8
35,6.58,15.95,3.72,4.62,19.84,34.84,8
37,5.84,15.94,4.42,5.53,21.84,33.33,8
39,4.93,19.71,3.35,4.92,15.88,29.90,8
41,7.27,23.89,3.02,4.99,17.88,26.77,8
43,7.33,23.81,3.77,6.17,19.88,19.85,3
45,10.12,25.08,4.71,7.53,21.88,15.54,3
47,11.90,29.55,5.89,9.06,23.88,16.32,3
49,11.64,29.44,6.60,9.70,25.88,18.76,3
51,12.38,29.44,7.44,10.54,27.88,19.15,3
53,12.37,29.44,7.55,10.09,29.88,18.70,1
55,12.44,29.44,8.44,10.88,31.88,24.81,1
57,11.37,29.44,9.77,12.41,33.88,26.27,1
59,11.70,29.44,9.49,11.27,34.67,27.35,1
61,13.08,34.97,9.87,11.22,25.49,28.19,1
63,10.28,23.75,10.80,12.09,26.03,28.07,5
65,12.99,31.93,10.30,10.59,23.07,26.67,5
67,14.81,36.38,9.89,11.16,25.07,25.92,5
69,17.19,45.91,10.09,11.01,27.07,25.01,5
71,18.56,48.63,11.09,12.16,29.07,25.80,5
73,21.02,48.52,12.25,13.59,31.07,24.57,3
75,11.97,19.29,12.39,13.33,33.07,24.48,3
77,14.06,24.44,13.57,14.79,35.07,21.89,3
79,14.88,24.29,13.91,14.71,37.07,18.31,3
81,15.50,24.29,15.00,15.79,39.07,17.99,3
83,19.07,24.29,14.85,14.83,41.07,19.25,1
85,20.83,24.51,16.02,16.05,43.07,20.95,1
87,22.23,28.39,17.29,17.44,45.07,21.62,1
89,23.20,31.50,18.16,18.16,47.07,22.48,1
91,19.41,35.60,19.34,19.40,49.07,24.13,1
93,13.81,24.38,20.29,20.25,51.07,25.57,4
95,13.79,24.38,19.43,18.12,53.07,25.63,4
97,13.79,24.38,20.72,19.54,55.07,22.41,4
99,16.00,27.86,19.29,18.51,57.07,20.71,4
101,21.66,28.96,18.08,17.78,59.07,22.06,4
103,22.49,30.90,18.10,18.18,61.07,20.58,7
105,22.80,30.48,17.30,17.84,63.07,19.87,7
