time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,51.33,3
5,0.00,0.00,0.00,0.00,59.28,5
7,0.00,0.00,0.00,0.00,61.31,5
9,0.00,0.00,0.00,0.00,62.36,5
11,0.00,0.00,0.00,0.00,60.22,5
13,0.00,0.00,0.00,0.00,55.08,5
15,0.00,0.00,0.00,0.00,48.76,2
17,0.30,1.21,0.31,1.84,43.10,2
19,2.09,5.47,0.82,3.84,36.42,2
21,3.28,5.35,1.55,5.84,34.50,2
23,4.30,11.63,2.33,7.84,31.69,2
25,4.72,11.39,2.42,9.84,26.29,3
27,7.85,17.87,2.79,11.84,22.67,3
29,8.83,18.29,4.05,13.84,25.72,3
31,11.90,25.34,5.39,15.84,29.09,3
33,11.39,23.57,6.30,17.84,34.23,3
35,6.85,11.64,6.70,19.84,33.14,3
37,7.26,13.28,6.76,21.84,32.39,1
39,8.96,20.05,6.80,23.84,31.00,1
41,9.89,23.87,7.36,25.84,30.10,1
43,8.54,23.81,8.65,27.84,26.13,1
45,10.44,22.30,8.12,29.84,21.68,1
47,7.91,16.56,7.29,31.84,19.97,8
49,9.87,16.56,8.46,33.84,18.42,8
51,11.12,16.56,7.91,35.84,16.90,8
53,13.50,20.80,9.11,37.84,18.50,8
55,15.53,28.62,10.36,39.84,25.90,8
57,16.93,29.93,9.40,28.10,27.42,3
59,12.23,29.93,9.44,18.39,25.10,3
61,11.86,29.93,8.99,20.39,26.57,3
63,13.17,33.19,10.64,22.39,29.23,3
65,14.34,41.31,10.97,23.07,28.08,3
67,14.63,42.51,9.65,25.07,27.41,3
69,16.45,48.47,10.42,27.07,25.31,3
71,19.61,52.93,11.51,29.07,24.75,3
73,12.88,23.00,11.59,31.07,26.22,1
75,13.68,24.48,13.00,33.07,25.37,1
77,16.89,28.33,13.69,35.07,22.28,1
79,19.46,30.51,13.62,37.07,21.14,1
81,23.02,38.13,14.34,39.07,22.18,1
83,21.87,47.58,14.88,41.07,25.13,1
85,20.69,47.77,15.67,43.07,27.84,1
87,12.44,17.95,16.31,45.07,29.14,1
89,14.18,17.95,15.49,47.07,29.80,6
91,14.75,18.28,16.29,49.07,29.75,6
93,15.12,19.15,15.99,51.07,29.38,6
95,15.44,19.65,17.34,53.07,28.31,6
97,13.74,24.57,14.02,42.24,26.35,6
99,12.66,27.58,14.59,44.24,24.16,3
101,16.07,35.82,14.81,46.24,22.84,3
103,18.30,36.72,15.73,48.24,21.31,3
105,19.23,39.19,17.26,50.24,20.66,3
107,21.50,42.41,18.34,52.24,20.71,3
109,24.60,42.36,14.91,54.24,21.60,1
111,26.80,42.36,15.05,56.24,17.83,1
113,27.96,41.29,14.91,58.24,15.43,1
115,31.77,44.93,16.34,60.24,15.70,1
117,33.78,44.70,15.61,62.24,15.91,1
119,35.52,44.64,15.84,64.24,16.34,1
121,29.66,52.32,16.68,66.24,15.55,8
123,25.25,56.69,17.32,68.24,15.75,8
125,26.23,56.63,15.43,70.24,15.76,8
127,28.17,56.63,16.95,72.24,16.87,8
129,30.72,58.09,15.12,54.16,16.36,8
131,33.66,63.36,15.64,47.91,17.08,8
133,36.03,63.25,14.40,39.13,21.77,7
135,36.64,63.22,15.05,41.13,19.91,7
137,36.16,61.28,16.28,43.13,17.02,7
139,32.24,52.02,17.80,45.13,17.40,7
141,31.19,65.69,18.61,42.36,18.67,7
143,34.36,72.45,19.36,42.80,20.05,7
145,37.08,77.70,20.27,40.87,18.06,7
147,37.85,78.35,20.09,42.87,14.95,7
149,40.95,78.35,20.06,44.87,11.91,5
151,41.51,78.16,21.72,46.87,11.13,5
153,28.02,38.09,23.43,48.87,11.40,5
155,26.20,39.41,24.38,50.87,12.59,5
157,29.91,44.67,23.73,52.87,15.68,5
159,31.31,44.54,25.12,54.87,18.39,5
161,30.26,37.97,25.01,56.87,19.34,7
163,22.68,37.97,24.87,58.87,15.64,7
165,22.84,37.97,24.75,60.87,14.85,7
167,24.24,37.97,25.70,62.87,13.74,7
169,27.61,40.79,24.88,64.87,14.23,7
171,27.75,43.84,25.02,66.87,12.82,6
173,21.93,43.81,23.61,68.87,15.92,6
175,23.28,44.04,22.36,70.87,20.36,6
177,24.44,43.87,23.85,72.87,24.55,6
179,24.49,43.87,25.36,74.87,26.17,6
181,25.76,43.87,20.17,73.13,25.75,6
183,25.71,43.87,21.89,75.13,24.66,6
185,19.25,43.87,22.67,77.13,21.44,8
187,18.66,52.38,22.11,79.13,19.89,8
189,24.29,62.39,22.96,81.13,19.31,8
191,30.97,69.61,24.68,83.13,16.93,8
193,37.01,70.66,25.26,76.09,15.46,8
195,37.54,70.66,25.63,75.15,13.36,8
197,39.48,70.66,25.28,75.01,12.00,7
199,41.94,70.66,26.44,69.17,10.23,7
201,47.75,77.64,26.26,45.91,9.29,7
203,53.54,77.32,28.08,47.91,11.62,7
205,45.09,56.49,26.62,49.91,12.20,7
207,41.63,57.63,27.31,51.91,13.16,7
209,47.35,71.83,28.52,53.91,10.74,2
211,48.69,75.21,29.83,55.91,8.84,2
213,49.34,77.81,30.34,57.91,9.38,2
215,51.83,87.09,31.57,59.91,13.49,2
217,53.56,86.97,33.23,61.91,15.02,2
219,40.18,62.34,32.90,63.91,15.50,2
221,39.41,62.34,33.20,65.91,17.79,5
223,42.44,66.87,34.30,67.91,16.28,5
225,45.25,76.29,35.34,69.91,15.09,5
227,46.60,81.69,37.08,71.91,13.27,5
229,47.55,80.90,34.08,73.91,13.65,5
231,35.93,63.22,33.61,75.91,14.31,5
233,40.57,71.36,32.86,77.91,12.78,7
235,42.88,73.77,32.32,79.91,11.86,7
237,48.26,78.19,32.10,81.91,13.55,7
239,44.67,62.93,30.71,83.91,13.62,7
241,35.40,65.51,31.07,85.91,11.70,7
243,39.27,76.01,31.77,87.91,10.77,7
245,41.76,80.34,33.36,89.91,12.71,7
247,44.82,86.96,32.46,91.91,11.99,7
249,47.27,92.74,32.51,93.91,11.38,5
251,48.42,92.55,30.17,95.91,11.32,5
253,49.69,92.49,31.26,97.91,9.85,5
255,50.84,91.43,33.21,99.91,10.42,5
257,34.78,44.75,31.44,101.91,12.57,5
259,34.98,49.32,31.18,103.91,11.80,5
261,36.77,51.39,32.26,105.91,13.25,6
263,31.68,42.56,33.86,107.91,13.33,6
265,26.67,42.56,31.81,109.91,12.31,6
267,27.37,45.40,33.54,111.91,10.98,6
269,31.10,55.01,33.44,113.91,13.81,6
271,34.13,60.39,34.56,115.91,12.27,6
273,34.77,63.06,34.24,117.91,11.42,1
275,35.87,67.11,32.32,119.91,10.80,1
277,39.53,66.57,31.88,121.91,12.76,1
279,27.90,46.75,30.27,123.91,13.25,1
281,22.74,46.73,30.79,125.91,16.21,1
283,24.20,46.73,29.75,127.91,18.04,1
285,26.73,46.51,29.96,129.91,19.40,4
287,20.81,36.80,31.10,131.91,17.42,4
289,20.81,36.79,28.59,133.91,17.20,4
291,20.81,36.79,30.13,135.91,17.68,4
293,20.81,36.79,29.19,119.31,20.56,4
295,20.79,36.72,29.80,110.42,24.22,4
297,18.02,24.52,31.05,109.73,23.86,7
299,20.80,25.30,28.77,71.08,22.31,7
301,20.73,25.14,27.21,73.08,21.31,7
303,20.73,25.14,27.86,75.08,21.55,7
305,20.86,24.77,28.34,77.08,21.94,7
307,15.48,28.00,24.05,79.08,22.74,7
309,17.55,33.62,23.16,81.08,23.25,2
311,18.07,36.32,23.13,83.08,22.59,2
313,19.47,36.29,23.11,85.08,23.99,2
315,20.22,36.29,24.41,87.08,22.49,2
317,22.28,36.29,22.92,87.52,20.84,2
319,23.01,39.29,23.33,55.46,21.22,2
321,23.91,37.37,20.50,57.46,17.95,3
323,20.22,37.82,19.07,43.94,15.72,3
325,23.68,43.65,19.48,45.94,15.24,3
327,25.16,49.66,20.72,47.94,17.29,3
329,25.34,50.37,19.47,46.04,17.85,3
331,25.34,50.37,19.07,48.04,19.29,3
333,25.33,50.34,20.01,50.04,20.92,3
335,21.74,30.72,20.75,52.04,21.78,3
337,22.20,30.50,21.49,54.04,20.25,1
339,22.20,30.50,22.68,56.04,17.18,1
341,23.22,34.58,24.07,58.04,14.84,1
343,25.97,42.90,25.62,60.04,11.91,1
345,29.47,52.64,27.44,62.04,10.62,1
347,31.83,57.39,26.31,64.04,8.84,1
349,29.44,62.45,22.50,66.04,11.81,1
351,31.70,66.28,22.06,68.04,13.26,1
353,33.91,70.05,22.37,70.04,17.68,1
355,20.18,30.26,22.61,72.04,19.64,1
357,18.00,30.26,23.95,74.04,22.24,8
359,18.00,30.26,24.79,76.04,21.14,8
361,18.00,30.26,25.75,78.04,21.97,8
363,19.38,30.26,27.24,80.04,20.57,8
365,22.83,37.09,25.71,66.09,20.32,8
367,25.44,41.96,26.57,68.09,20.96,8
369,22.72,31.02,23.25,70.09,20.83,8
371,14.96,24.52,23.70,72.09,20.06,8
373,14.96,24.52,24.89,74.09,19.82,8
375,14.96,24.52,26.38,76.09,21.27,1
377,15.37,24.52,27.20,78.09,19.26,1
379,16.61,24.52,28.37,80.09,18.94,1
381,18.16,24.52,30.05,82.09,19.49,1
383,21.26,30.87,31.73,84.09,19.65,1
385,21.46,31.26,32.11,86.09,18.36,3
387,21.44,31.26,32.53,88.09,15.70,3
389,23.36,38.97,32.71,90.09,12.06,3
391,28.05,50.28,34.30,92.09,10.56,3
393,30.05,50.97,30.14,94.09,11.74,3
395,32.01,50.97,27.06,96.09,10.51,3
397,27.47,50.91,25.98,98.09,8.64,5
399,19.99,33.18,26.39,100.09,8.36,5
401,22.19,42.00,26.65,102.09,9.85,5
403,22.18,41.94,28.03,104.09,12.35,5
405,22.41,41.94,26.58,106.09,13.74,5
407,23.79,47.46,26.76,108.09,15.40,5
409,24.04,48.46,27.35,110.09,18.18,6
411,14.30,31.05,28.74,112.09,17.82,6
413,11.92,31.05,29.17,114.09,20.02,6
415,13.70,31.05,30.72,116.09,23.94,6
417,16.06,31.05,28.23,108.20,26.04,6
419,12.79,18.07,28.69,97.29,28.23,6
421,9.65,14.99,26.94,74.24,28.57,5
423,11.50,17.45,23.03,44.18,25.42,5
425,13.09,22.29,21.33,46.18,24.17,5
427,14.99,25.24,22.79,48.18,22.50,5
429,14.89,24.99,20.30,50.18,19.80,5
431,9.53,17.28,21.00,52.18,19.00,5
433,9.47,17.28,21.30,54.18,22.17,5
435,10.19,18.75,21.12,56.18,21.07,5
437,12.95,24.06,22.31,58.18,20.32,7
439,13.01,23.95,23.71,60.18,22.33,7
441,13.73,23.95,24.62,62.18,21.99,7
443,14.96,26.29,26.48,64.18,20.43,7
445,15.92,30.16,20.02,66.18,17.80,7
447,11.89,17.28,15.97,68.18,12.67,4
449,12.44,22.10,16.57,70.18,12.52,4
451,13.24,23.93,15.92,72.18,14.47,4
453,13.60,23.92,16.94,74.18,17.91,4
455,14.86,23.92,18.29,76.18,21.99,4
457,14.46,22.42,17.77,68.99,22.17,2
459,13.10,18.12,16.25,39.50,22.01,2
461,13.10,18.12,14.88,31.91,21.79,2
463,14.69,22.00,16.06,33.91,22.48,2
465,16.05,23.67,13.19,33.92,22.88,2
