time,value
9,0.02
13,0.01
17,0.02
21,0.03
25,0.02
29,0.03
33,0.02
37,0.02
41,0.02
45,0.10
49,0.02
53,0.05
57,0.03
61,0.08
65,0.03
69,0.06
73,0.03
77,0.07
81,0.04
85,0.10
89,0.02
93,0.06
97,0.03
101,0.06
105,0.03
109,0.04
113,0.03
117,0.05
121,0.04
125,0.07
129,0.07
133,0.04
137,0.09
141,0.05
145,0.11
149,0.05
153,0.10
157,0.05
161,0.13
165,0.13
169,0.07
173,0.10
177,0.14
181,0.08
185,0.13
189,0.06
193,0.10
197,0.06
201,0.12
205,0.15
209,0.09
213,0.19
217,0.11
221,0.20
225,0.11
229,0.14
233,0.19
237,0.12
241,0.19
245,0.08
249,0.19
253,0.22
257,0.09
261,0.22
265,0.09
269,0.17
273,0.05
277,0.10
281,0.06
285,0.14
289,0.06
293,0.22
297,0.08
301,0.14
305,0.09
309,0.09
313,0.08
317,0.09
321,0.19
325,0.09
329,0.17
333,0.14
337,0.22
341,0.11
345,0.27
349,0.21
353,0.24
357,0.13
361,0.15
365,0.28
369,0.15
373,0.23
377,0.14
381,0.23
385,0.25
389,0.13
393,0.30
397,0.16
401,0.25
405,0.15
409,0.33
413,0.25
417,0.24
421,0.11
425,0.15
429,0.25
433,0.26
437,0.14
441,0.28
445,0.15
449,0.17
453,0.28
457,0.14
461,0.15
465,0.20
469,0.21
473,0.26
477,0.23
481,0.15
485,0.33
489,0.14
493,0.24
497,0.25
501,0.24
505,0.13
509,0.22
513,0.12
517,0.21
521,0.11
525,0.29
529,0.28
533,0.11
537,0.34
541,0.11
545,0.18
549,0.27
553,0.28
557,0.15
561,0.25
565,0.28
569,0.17
573,0.29
577,0.45
581,0.17
585,0.38
589,0.43
593,0.40
597,0.22
601,0.38
605,0.24
609,0.41
613,0.22
617,0.35
621,0.19
625,0.29
629,0.19
633,0.25
637,0.25
641,0.17
645,0.27
649,0.27
653,0.34
657,0.16
661,0.29
665,0.15
669,0.37
673,0.17
677,0.16
681,0.35
685,0.17
689,0.29
693,0.19
697,0.30
701,0.14
705,0.32
709,0.25
713,0.27
717,0.17
721,0.36
725,0.30
729,0.18
733,0.35
737,0.37
741,0.41
745,0.30
749,0.20
753,0.32
757,0.17
761,0.16
765,0.22
769,0.13
773,0.16
777,0.29
781,0.13
785,0.13
789,0.23
793,0.14
797,0.23
801,0.13
805,0.25
809,0.12
813,0.18
817,0.10
821,0.16
825,0.29
829,0.12
833,0.19
837,0.21
841,0.19
845,0.19
849,0.10
853,0.19
857,0.18
861,0.13
865,0.19
869,0.32
873,0.19
877,0.23
881,0.27
885,0.18
889,0.32
893,0.11
897,0.25
901,0.17
905,0.19
909,0.12
913,0.21
917,0.18
921,0.13
925,0.08
929,0.23
933,0.13
937,0.20
941,0.09
945,0.15
949,0.23
953,0.08
957,0.37
961,0.22
965,0.05
969,0.28
973,0.40
977,0.28
981,0.05
985,0.14
989,0.07
993,0.10
997,0.04
