time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,52.44,0.00,1
5,0.00,0.00,0.00,0.00,56.28,0.00,1
7,0.00,0.00,0.00,0.00,56.49,0.00,1
9,0.00,0.00,0.00,0.00,57.74,0.00,1
11,0.00,0.00,0.00,0.00,60.80,0.00,1
13,0.00,0.00,0.00,0.00,60.90,0.00,1
15,0.00,0.00,0.04,0.51,57.70,1.00,1
17,0.00,0.00,0.00,0.04,51.12,1.00,1
19,0.00,0.00,0.07,0.50,41.05,0.00,1
21,0.78,3.10,0.40,2.50,34.15,1.00,1
23,1.62,4.76,0.76,4.50,28.34,0.00,3
25,2.29,4.75,1.28,6.50,28.38,1.00,3
27,3.92,10.95,1.76,8.50,30.91,1.00,3
29,4.84,14.61,1.86,10.50,32.14,0.00,3
31,3.03,7.37,2.53,12.50,30.69,1.00,3
33,2.48,5.19,2.94,14.50,28.69,0.00,3
35,3.88,10.78,3.94,16.50,29.47,0.00,3
37,3.88,10.78,4.94,18.50,24.01,0.00,2
39,5.50,10.78,5.99,20.50,20.23,0.00,2
41,8.19,11.01,7.32,22.50,22.86,0.00,2
43,10.10,10.92,8.65,24.50,25.62,3.00,2
45,7.81,10.92,6.30,22.27,30.24,2.00,2
47,7.81,10.92,5.58,24.27,31.93,1.00,2
49,7.81,10.92,6.10,26.27,32.13,1.00,2
51,7.81,10.92,6.82,28.27,30.01,1.00,4
53,7.81,10.92,7.41,30.27,23.85,1.00,4
55,7.71,10.92,7.81,32.27,20.74,0.00,4
57,7.02,18.09,8.48,34.27,20.07,2.00,4
59,7.18,20.09,4.15,26.93,13.70,1.00,1
61,11.77,23.75,4.65,28.93,14.44,0.00,1
63,11.56,23.69,5.31,30.93,21.41,0.00,1
65,11.00,23.68,6.14,32.93,28.86,2.00,1
67,4.00,10.38,4.17,16.17,33.68,1.00,1
69,1.25,4.99,3.49,14.97,33.75,1.00,1
71,1.33,4.99,2.85,14.02,34.95,1.00,1
73,2.68,5.71,2.44,16.02,31.13,0.00,1
75,2.62,5.47,2.94,18.02,18.97,0.00,1
77,2.62,5.47,3.55,20.02,23.04,1.00,1
79,3.71,8.16,3.94,22.02,28.96,0.00,1
81,5.95,12.91,4.44,24.02,31.04,0.00,1
83,5.90,12.76,4.94,26.02,31.82,0.00,3
85,5.90,12.76,5.46,28.02,31.95,0.00,3
87,5.90,12.76,6.13,30.02,31.90,1.00,3
89,5.90,12.76,4.74,32.02,26.95,0.00,3
91,5.96,12.76,5.42,34.02,24.67,0.00,2
93,6.46,12.76,6.34,36.02,19.28,2.00,2
95,6.55,12.76,6.58,38.02,21.33,1.00,2
97,7.60,17.64,7.29,40.02,19.22,1.00,2
99,9.61,23.80,6.59,29.30,21.87,1.00,2
101,8.45,12.76,5.96,31.30,23.24,1.00,2
103,7.27,12.76,5.95,33.30,21.78,1.00,2
105,7.27,12.76,6.31,35.30,22.25,1.00,2
107,7.27,12.76,6.46,37.30,18.01,0.00,2
109,7.27,12.76,7.13,39.30,10.97,2.00,4
111,8.35,16.21,7.32,41.30,8.58,0.00,4
113,9.74,22.07,7.95,43.30,21.70,1.00,4
115,8.50,24.08,7.98,45.30,30.11,2.00,4
117,5.98,23.91,5.25,38.83,42.17,2.00,1
119,0.85,3.42,1.45,9.89,46.87,1.00,1
121,0.00,0.00,0.79,9.50,52.28,0.00,1
123,0.00,0.00,0.96,11.50,54.70,1.00,1
125,0.00,0.00,0.50,6.05,53.09,1.00,1
127,0.00,0.00,0.00,0.00,46.69,0.00,1
129,0.00,0.00,0.25,1.52,41.17,1.00,1
131,0.93,2.29,0.37,3.52,36.03,1.00,1
133,2.40,9.59,0.67,5.52,25.16,0.00,1
135,2.88,11.53,1.07,7.52,23.66,1.00,1
137,4.71,11.53,1.58,9.52,20.97,1.00,1
139,6.55,11.53,2.41,11.52,20.51,0.00,1
141,8.28,11.53,3.25,13.52,25.33,0.00,1
143,8.73,12.52,4.08,15.52,26.91,0.00,3
145,8.73,12.52,4.91,17.52,24.99,0.00,3
147,8.73,12.52,5.75,19.52,28.27,1.00,3
