id,link_id,input_volume
1,5,700
2,4,700
3,8,700
4,1,700
5,17,700
6,16,700
7,20,700
8,13,700
9,29,700
10,28,700
11,32,700
12,25,700
13,41,700
14,40,700
15,44,700
16,37,700
