time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.49
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.55
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.60
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.95
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.59
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.46
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.54
19,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.26,0.33,0.77,41.08
21,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.43,0.18,1.29,28.53
23,0.00,0.00,0.00,0.00,0.43,1.22,0.00,0.55,0.71,1.22,10.33
25,3.21,0.00,1.61,3.21,1.56,3.22,0.00,1.59,2.05,3.22,24.44
27,9.70,0.00,4.85,9.70,3.56,5.22,0.00,2.93,3.76,5.22,27.82
29,10.78,0.00,5.39,10.78,5.56,7.22,0.00,4.26,5.48,7.22,30.68
31,10.78,0.00,5.39,10.78,7.56,9.22,0.00,5.59,7.19,9.22,30.51
33,10.78,0.00,5.39,10.78,9.56,11.22,0.00,6.93,8.91,11.22,28.56
35,10.78,0.00,5.39,10.78,11.56,13.22,0.00,8.26,10.62,13.22,33.16
37,8.80,0.00,4.40,8.80,13.56,15.22,0.00,9.59,12.33,15.22,40.34
39,0.00,0.00,0.00,0.00,15.56,1.59,0.00,5.72,7.35,15.56,35.51
41,0.00,0.00,0.00,0.00,0.00,3.59,1.32,1.64,1.73,3.59,42.07
43,0.00,4.46,2.23,4.46,0.00,0.00,3.32,1.11,0.47,3.32,42.86
45,0.00,5.17,2.59,5.17,0.00,0.00,5.32,1.77,0.76,5.32,53.03
47,0.00,0.00,0.00,0.00,0.00,0.00,7.32,2.44,1.05,7.32,48.39
49,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.19,0.24,0.56,47.08
51,1.83,0.00,0.92,1.83,0.00,2.56,0.00,0.85,1.10,2.56,46.08
53,4.73,0.00,2.36,4.73,0.00,4.56,0.00,1.52,1.96,4.56,42.98
55,4.60,1.70,3.15,4.60,0.00,6.56,1.55,2.71,3.03,6.56,43.61
57,0.20,4.46,2.33,4.46,0.00,8.56,3.55,4.04,4.18,8.56,38.83
59,0.00,4.43,2.21,4.43,0.00,1.96,5.55,2.51,1.64,5.55,35.54
61,0.00,4.43,2.21,4.43,0.00,0.00,7.55,2.52,1.08,7.55,31.99
63,0.00,4.43,2.21,4.43,0.67,0.00,9.55,3.41,1.65,9.55,18.01
65,1.34,4.43,2.88,4.43,2.78,0.39,11.55,4.91,3.01,11.55,8.49
67,1.65,4.43,3.04,4.43,4.78,2.39,13.55,6.91,5.01,13.55,1.09
69,15.50,4.43,9.96,15.50,0.00,4.39,15.55,6.65,4.10,15.55,11.86
71,16.40,4.43,10.41,16.40,0.00,6.39,17.55,7.98,5.24,17.55,22.39
