time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.90,1
3,0.00,0.00,0.00,0.00,0.00,53.77,4
5,0.00,0.00,0.00,0.00,0.00,59.60,4
7,0.00,0.00,0.00,0.00,0.00,61.07,4
9,0.00,0.00,0.00,0.00,0.00,61.76,4
11,0.00,0.00,0.00,0.00,0.00,57.67,2
13,0.00,0.00,0.00,0.00,0.00,51.20,2
15,0.00,0.00,0.01,0.01,0.10,46.13,2
17,0.65,2.61,0.45,0.58,2.10,46.95,2
19,1.34,5.38,0.95,1.22,4.10,48.04,3
21,1.34,5.35,1.04,1.23,6.10,43.76,3
23,3.71,9.51,0.99,1.27,8.10,37.94,3
25,4.88,11.40,1.40,1.80,10.10,35.23,3
27,5.71,10.39,2.07,2.66,12.10,33.48,3
29,5.32,10.90,2.74,3.52,14.10,32.62,3
31,6.72,11.64,3.21,4.13,16.10,30.07,3
33,7.27,11.74,3.88,4.98,18.10,28.11,4
35,9.76,16.67,4.33,5.57,20.10,24.27,4
37,9.67,16.56,5.17,6.64,22.10,26.02,4
39,9.66,16.51,6.06,7.79,24.10,25.45,4
41,11.10,17.93,6.22,7.99,17.03,25.65,1
43,12.62,24.01,6.46,8.31,18.87,25.63,1
45,12.60,23.81,7.00,9.00,20.87,27.30,1
47,12.99,23.81,8.17,10.50,22.87,27.42,1
49,13.65,22.30,7.89,10.15,24.03,25.46,3
51,9.63,15.99,7.45,9.53,26.03,21.64,3
53,12.51,18.22,8.57,10.83,28.03,24.37,3
55,12.42,19.36,9.94,12.41,30.03,28.48,3
57,10.66,21.66,10.38,12.69,32.03,30.00,2
59,9.32,21.64,11.01,13.22,34.03,29.49,2
61,10.13,21.64,11.66,13.77,36.03,30.47,2
63,11.05,21.64,13.00,15.20,38.03,31.26,2
65,10.08,17.95,11.31,12.74,31.25,29.80,2
67,11.54,17.95,12.42,13.89,32.48,27.75,2
69,13.68,17.95,11.03,11.81,29.35,26.58,4
71,16.38,25.36,11.29,12.69,31.35,23.67,4
73,20.42,34.77,12.28,13.68,33.35,23.56,4
75,21.63,36.83,13.44,14.88,35.35,23.43,4
77,22.79,36.81,13.12,14.19,36.48,19.16,3
79,23.32,36.63,13.58,14.48,38.48,15.34,3
81,23.59,36.05,12.93,13.34,40.48,15.03,3
83,20.34,37.06,13.41,14.45,42.48,14.99,3
85,20.74,36.82,13.68,14.67,44.48,13.08,1
87,24.50,40.87,13.90,14.66,46.48,15.69,1
89,31.46,52.77,14.70,15.42,48.48,17.24,1
91,33.33,54.36,16.04,16.85,50.48,17.29,1
93,33.31,54.35,14.73,14.88,42.70,17.29,1
95,29.80,54.35,12.28,14.64,30.06,17.54,1
97,27.01,54.35,12.87,15.25,28.19,19.19,1
99,24.12,44.11,13.52,15.95,30.19,19.74,1
101,19.85,44.11,13.66,15.96,32.19,24.33,1
103,22.92,50.79,14.26,16.44,34.19,24.06,1
105,22.90,50.85,15.84,18.20,36.19,24.63,2
107,24.19,50.85,15.61,17.61,38.19,19.97,2
109,24.45,50.85,17.11,19.25,40.19,20.87,2
111,27.23,50.85,18.13,20.28,42.19,22.47,2
113,32.96,53.75,17.04,18.59,44.19,22.78,3
115,29.40,56.79,14.33,18.42,46.19,21.47,3
117,31.06,56.75,15.01,19.30,48.19,21.40,3
119,34.03,56.75,16.34,21.01,50.19,20.29,3
121,39.55,64.21,17.29,22.23,52.19,17.17,4
123,37.67,73.57,17.96,22.97,54.19,13.03,4
125,39.18,83.46,16.21,20.57,56.19,9.30,4
127,41.97,83.53,18.02,22.49,58.19,8.44,4
129,46.47,89.89,17.27,20.95,57.54,9.50,4
131,49.71,90.31,19.14,22.78,58.84,10.60,4
133,52.18,90.31,20.37,23.79,53.79,13.61,1
135,52.69,90.31,20.61,23.54,53.92,15.51,1
137,54.23,90.31,22.28,25.11,53.96,15.26,1
139,54.19,90.31,24.12,26.90,55.96,14.89,1
141,55.48,90.29,25.31,27.86,57.96,14.98,1
143,56.45,93.38,26.83,29.25,59.96,14.44,4
145,49.59,94.34,28.01,30.40,61.96,13.96,4
147,37.33,57.33,26.81,28.30,63.96,12.67,4
149,40.22,63.38,26.66,29.23,65.96,13.60,4
151,40.16,63.23,27.70,30.68,67.96,13.58,2
153,40.16,63.23,27.23,30.81,65.76,14.09,2
155,41.34,63.23,27.32,30.64,54.99,12.56,2
157,42.32,63.23,28.99,32.49,56.99,10.70,2
159,46.76,63.23,30.66,34.35,58.99,12.74,2
161,48.17,63.23,30.49,33.85,58.91,13.61,2
163,52.99,69.58,30.49,33.80,60.91,13.70,2
165,56.56,79.50,26.93,33.42,62.91,12.58,2
167,53.54,81.60,27.89,34.37,64.91,9.92,2
169,53.57,81.96,28.37,34.63,66.91,8.28,3
171,56.23,91.95,29.77,36.00,68.91,7.57,3
173,61.41,100.11,28.31,33.70,70.91,8.96,3
175,64.13,106.12,28.40,34.88,72.91,10.12,3
177,63.80,104.88,28.87,35.53,74.91,10.53,3
179,52.35,78.05,28.34,34.55,76.91,11.44,3
181,36.35,78.05,27.02,32.57,78.91,11.34,3
183,40.81,86.92,27.46,32.85,80.91,11.35,3
185,44.26,90.49,28.60,34.03,82.91,13.84,1
187,45.99,90.45,28.47,33.58,84.91,13.20,1
189,47.08,90.33,29.34,34.42,86.91,12.79,1
191,37.44,51.84,30.84,36.06,88.91,15.97,1
193,35.66,42.27,31.58,36.72,90.91,18.01,1
195,32.55,48.13,32.23,37.27,92.91,18.78,1
197,35.09,56.51,33.39,38.48,94.91,17.61,4
199,38.23,61.41,32.65,37.25,96.91,17.15,4
201,40.69,66.48,34.08,38.66,98.91,15.27,4
203,43.22,76.03,35.74,40.37,100.91,13.69,4
205,47.56,86.66,35.19,39.23,91.23,12.71,4
207,51.36,93.29,35.21,38.82,86.66,10.65,4
209,55.17,105.93,35.99,39.40,86.80,10.99,2
211,53.67,117.41,35.05,37.76,64.19,11.14,2
213,58.71,133.89,34.53,36.66,66.19,11.19,2
215,62.81,142.81,36.05,38.19,68.19,10.70,2
217,65.35,152.49,34.44,35.69,62.62,10.14,2
219,65.26,152.39,34.87,35.82,64.62,11.74,2
221,60.46,152.38,30.47,35.08,66.62,14.01,1
223,58.17,138.37,31.54,36.32,68.62,14.83,1
225,30.90,64.59,32.57,37.49,70.62,14.95,1
227,33.00,73.23,33.41,38.23,72.62,15.11,1
229,34.41,78.49,32.90,37.15,74.62,15.38,1
231,39.95,96.65,30.70,36.80,76.62,13.73,1
233,43.08,106.70,31.09,37.45,78.62,11.54,1
235,47.36,121.70,31.94,38.26,80.62,9.67,3
237,52.43,130.77,31.13,36.93,82.62,8.18,3
239,58.74,136.92,32.56,38.55,84.62,6.65,3
241,60.49,136.84,34.06,40.19,86.62,5.63,3
243,61.70,136.84,35.56,41.83,88.62,6.70,3
245,61.94,136.84,36.57,42.75,89.55,8.15,3
247,63.43,136.83,37.11,43.02,88.28,10.44,3
249,56.49,122.96,36.37,41.64,75.25,9.75,4
251,48.07,96.21,34.67,39.03,75.48,8.95,4
253,56.88,132.56,35.33,39.44,77.48,9.38,4
