time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.49
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.55
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.60
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.95
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.59
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.58
17,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.28,0.36,0.84,40.84
19,0.00,0.00,0.00,0.00,2.84,0.00,0.00,0.95,1.22,2.84,24.70
21,3.07,0.00,1.54,3.07,4.84,0.00,0.88,1.91,2.20,4.84,9.90
23,6.47,5.22,5.84,6.47,6.84,1.22,2.88,3.65,3.87,6.84,2.10
25,18.17,5.19,11.68,18.17,8.84,3.22,4.88,5.65,5.87,8.84,13.70
27,22.68,5.19,13.94,22.68,10.84,5.22,6.88,7.65,7.87,10.84,16.54
29,22.59,5.19,13.89,22.59,6.24,7.22,8.88,7.45,7.04,8.88,21.49
31,21.74,5.19,13.46,21.74,8.24,9.22,10.88,9.45,9.04,10.88,22.70
33,17.07,5.19,11.13,17.07,9.51,11.22,12.88,11.20,10.72,12.88,22.75
35,12.19,5.19,8.69,12.19,11.51,13.22,14.88,13.20,12.72,14.88,25.40
37,10.81,5.19,8.00,10.81,13.51,15.22,16.88,15.20,14.72,16.88,21.30
39,10.78,5.19,7.98,10.78,15.51,17.22,18.88,17.20,16.72,18.88,17.87
41,13.20,5.19,9.19,13.20,17.51,19.22,20.88,19.20,18.72,20.88,22.47
43,17.14,6.28,11.71,17.14,19.51,21.22,22.88,21.20,20.72,22.88,24.13
45,7.35,11.86,9.61,11.86,21.51,7.80,24.88,18.06,16.11,24.88,30.56
47,0.00,11.73,5.87,11.73,0.00,9.80,26.88,12.23,8.04,26.88,35.98
49,0.00,11.73,5.87,11.73,0.00,0.68,28.88,9.86,4.42,28.88,37.00
51,0.00,11.73,5.87,11.73,0.00,2.68,30.88,11.19,5.56,30.88,36.77
53,0.00,11.73,5.87,11.73,0.00,0.00,32.88,10.96,4.70,32.88,38.62
55,0.00,14.83,7.42,14.83,0.00,0.00,34.88,11.63,4.98,34.88,34.29
57,0.00,17.54,8.77,17.54,0.00,0.00,36.88,12.29,5.27,36.88,32.64
59,0.00,17.50,8.75,17.50,0.00,0.54,38.88,13.14,5.79,38.88,28.06
61,5.37,5.86,5.61,5.86,0.00,2.54,21.21,7.92,4.12,21.21,18.22
63,10.25,0.00,5.12,10.25,1.17,4.54,9.13,4.95,3.75,9.13,7.13
65,18.08,0.00,9.04,18.08,3.17,6.54,0.00,3.24,4.16,6.54,1.32
67,28.27,0.00,14.13,28.27,5.17,8.54,0.00,4.57,5.88,8.54,0.00
69,30.91,0.00,15.46,30.91,7.17,10.54,0.00,5.90,7.59,10.54,7.09
71,30.89,0.00,15.44,30.89,9.17,12.54,0.00,7.24,9.30,12.54,15.15
