time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.93,0.00,0,
3,0.00,0.00,0.00,0.00,55.13,0.00,7,
5,0.00,0.00,0.00,0.00,59.22,0.00,7,
7,0.00,0.00,0.00,0.00,59.59,0.00,7,
9,0.00,0.00,0.00,0.00,59.35,0.00,7,4.00
11,0.00,0.00,0.00,0.00,58.24,0.00,7,
13,0.00,0.00,0.00,0.00,52.66,0.00,8,
15,0.00,0.00,0.00,0.00,50.00,0.00,8,
17,0.51,2.05,0.29,2.00,45.57,0.00,8,
19,1.99,4.71,0.70,4.00,42.52,1.00,8,1.17
21,2.29,4.67,1.30,6.00,39.04,0.00,8,
23,3.38,4.67,2.15,8.00,38.23,1.00,1,
25,3.67,5.38,3.02,10.00,38.84,2.00,1,
27,4.50,8.67,3.29,12.00,37.79,1.00,1,
29,5.60,8.40,4.04,14.00,36.13,2.00,1,1.97
31,7.21,10.24,4.78,16.00,35.47,1.00,1,
33,8.47,12.66,5.89,18.00,31.81,1.00,2,
35,9.47,16.67,7.15,20.00,30.81,1.00,2,
37,11.77,21.52,7.64,22.00,31.18,1.00,2,
39,12.74,23.93,8.00,24.00,28.68,2.00,2,2.03
41,8.85,11.49,8.39,26.00,28.35,2.00,2,
43,9.41,11.49,9.84,28.00,26.32,2.00,1,
45,10.63,13.72,10.64,30.00,24.61,2.00,1,
47,15.67,22.26,10.76,32.00,22.14,1.00,1,
49,16.30,19.21,12.25,34.00,19.75,2.00,1,1.45
51,16.02,25.04,12.73,36.00,17.17,2.00,1,
53,17.60,27.52,13.52,38.00,15.71,1.00,8,
55,20.90,31.88,14.80,40.00,15.09,1.00,8,
57,22.18,33.88,16.11,42.00,16.59,2.00,8,
59,25.61,41.50,17.11,44.00,16.33,2.00,8,1.71
61,27.81,41.08,17.52,46.00,18.45,2.00,8,
63,18.70,30.34,16.67,48.00,18.01,2.00,4,
65,17.70,30.34,17.01,50.00,18.01,0.00,4,
67,18.94,30.34,18.61,52.00,16.77,2.00,4,
69,20.26,30.33,19.69,54.00,15.77,2.00,4,1.46
71,23.13,34.51,20.43,56.00,17.37,1.00,4,
73,21.09,29.62,21.71,58.00,18.48,2.00,3,
75,23.59,29.62,22.04,60.00,22.00,0.00,3,
77,24.02,30.57,23.54,62.00,24.81,2.00,3,
79,25.76,30.57,19.95,41.95,26.46,2.00,3,1.26
81,23.58,30.57,19.25,41.45,24.69,1.00,3,
83,19.94,30.57,20.38,43.45,21.73,1.00,2,
85,23.45,37.27,22.03,45.45,19.41,0.00,2,
87,29.19,44.63,24.03,47.45,19.40,2.00,2,
89,34.79,54.11,21.08,48.41,19.61,2.00,2,1.55
91,30.49,60.84,20.19,40.86,18.81,2.00,2,
93,33.14,72.85,19.32,38.92,16.82,2.00,1,
95,34.10,76.71,18.64,40.92,16.31,1.00,1,
97,38.06,86.16,20.16,42.92,15.86,1.00,1,
99,43.18,94.66,20.88,41.43,15.61,2.00,1,1.68
101,48.81,96.00,22.27,43.43,16.07,2.00,1,
103,56.08,96.00,22.50,45.43,14.15,2.00,6,
105,60.12,96.00,22.39,47.43,12.05,0.00,6,
107,65.29,103.21,24.30,49.43,9.30,2.00,6,
109,67.65,102.94,24.89,51.43,9.41,2.00,6,0.90
111,69.36,102.94,25.86,53.43,12.94,2.00,6,
113,69.92,104.88,24.58,55.43,14.43,1.00,8,
115,71.14,111.94,25.68,57.43,13.96,1.00,8,
117,61.03,110.56,26.73,59.43,13.10,2.00,8,
119,50.47,97.07,27.81,61.43,12.00,3.00,8,1.35
121,40.00,77.12,26.94,63.43,12.08,1.00,8,
123,45.52,89.02,28.72,65.43,10.81,1.00,1,
125,52.20,96.15,29.12,67.43,9.81,0.00,1,
127,61.52,100.78,31.12,69.43,9.23,2.00,1,
129,67.32,106.71,32.41,71.43,12.04,2.00,1,0.96
131,69.81,109.27,33.36,73.43,12.55,1.00,1,
133,72.91,118.04,34.58,75.43,11.64,1.00,7,
135,73.20,118.07,36.14,77.43,9.18,1.00,7,
137,75.22,125.15,36.69,79.43,7.89,1.00,7,
139,82.33,137.69,37.70,81.43,7.89,1.00,7,0.27
141,87.84,144.57,39.51,83.43,7.04,1.00,7,
143,90.43,144.50,41.30,85.43,7.21,1.00,5,
145,91.69,145.53,42.99,87.43,7.70,0.00,5,
147,93.90,151.40,44.99,89.43,11.43,2.00,5,
149,80.12,128.68,41.47,55.25,12.12,2.00,5,0.70
151,68.71,95.70,42.82,57.25,13.04,2.00,5,
153,72.93,95.44,44.30,59.25,12.25,2.00,8,
155,69.06,101.07,43.97,61.25,10.24,0.00,8,
157,63.18,112.52,45.97,63.25,9.10,2.00,8,
