time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,48.20,1
5,0.00,0.00,0.00,0.00,0.00,56.80,1
7,0.00,0.00,0.00,0.00,0.00,60.07,1
9,0.00,0.00,0.00,0.00,0.00,57.35,2
11,0.00,0.00,0.00,0.00,0.00,54.18,2
13,0.00,0.00,0.00,0.00,0.00,52.24,2
15,0.00,0.00,0.00,0.00,0.00,51.91,2
17,0.00,0.00,0.10,0.10,0.70,54.54,3
19,0.00,0.00,0.10,0.22,1.15,57.08,3
21,0.00,0.00,0.00,0.00,0.00,51.47,3
23,0.00,0.00,0.00,0.00,0.00,43.29,3
25,0.00,0.00,0.19,0.28,1.82,42.27,1
27,0.20,0.78,0.32,0.41,3.82,37.38,1
29,2.28,9.13,0.50,0.66,5.82,44.18,1
31,1.88,7.51,0.67,1.05,5.88,51.34,1
33,0.00,0.00,0.90,1.40,7.88,51.51,3
35,0.00,0.00,0.35,0.42,3.81,45.40,3
37,0.81,3.25,0.28,0.27,2.34,42.90,3
39,0.06,0.24,0.74,0.85,4.34,40.83,3
41,0.46,1.86,0.27,0.22,2.65,40.23,3
43,1.41,5.64,0.39,0.17,4.65,40.11,4
45,1.39,5.57,0.68,0.52,6.65,39.68,4
47,2.13,5.57,1.10,1.18,8.65,38.53,4
49,2.43,5.47,1.72,2.11,10.65,47.16,4
51,1.76,4.28,1.80,1.73,12.65,50.45,1
53,1.07,4.28,1.08,1.80,7.50,46.53,1
55,1.07,4.28,1.49,2.37,9.50,42.87,1
57,1.07,4.28,2.03,3.05,11.50,42.03,1
59,1.62,4.28,2.81,3.84,13.50,38.24,2
61,5.34,11.03,3.22,4.59,15.50,30.49,2
63,6.63,11.20,3.78,4.98,17.50,24.45,2
65,7.87,11.08,4.83,6.12,19.50,22.62,2
67,8.02,12.15,4.25,3.36,19.44,24.29,4
69,6.37,11.92,4.40,4.19,21.44,20.97,4
71,5.75,11.92,3.81,3.93,23.44,18.62,4
73,6.26,11.92,4.64,5.00,25.44,26.82,4
75,5.51,11.08,4.64,5.11,27.44,32.36,3
77,5.51,11.08,5.34,6.09,29.44,30.26,3
79,5.51,11.08,4.85,6.31,31.44,30.46,3
81,6.67,15.72,5.55,7.44,33.44,36.21,3
