time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.00,0.00,4,
5,0.00,0.00,0.00,0.00,49.36,0.00,4,
7,0.00,0.00,0.00,0.00,53.59,0.00,4,
9,0.00,0.00,0.00,0.00,59.48,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.51,0.00,4,
13,0.00,0.00,0.00,0.00,58.82,0.00,1,
15,0.00,0.00,0.00,0.00,57.69,0.00,1,
17,0.00,0.00,0.00,0.00,56.91,0.00,1,
19,0.00,0.00,0.09,0.62,56.39,2.00,1,3.50
21,0.00,0.00,0.09,1.12,56.28,1.00,1,
23,0.00,0.00,0.00,0.00,53.72,0.00,1,
25,0.00,0.00,0.10,1.21,48.88,0.00,1,
27,1.22,4.87,0.35,3.21,41.19,1.00,1,
29,1.21,4.86,0.55,5.21,35.53,1.00,1,2.45
31,1.22,4.87,1.15,7.21,34.60,3.00,1,
33,2.64,10.56,1.31,9.21,32.43,0.00,2,
35,3.46,10.88,1.89,11.21,31.26,0.00,2,
37,3.33,7.84,2.75,13.21,29.48,1.00,2,
39,2.74,5.47,2.61,11.33,33.67,1.00,2,2.26
41,4.08,10.66,2.84,13.33,34.32,0.00,2,
43,4.03,11.35,3.75,15.33,33.74,1.00,1,
45,4.92,14.90,4.54,17.33,35.75,1.00,1,
47,5.52,17.32,4.64,19.33,39.14,1.00,1,
49,2.56,5.47,4.83,21.33,42.18,2.00,1,2.58
51,2.72,5.47,4.31,23.33,38.66,2.00,1,
53,3.95,5.56,4.18,25.33,37.89,2.00,2,
55,3.89,5.47,4.70,27.33,38.11,0.00,2,
57,3.58,8.62,5.36,29.33,40.77,1.00,2,
59,2.56,5.47,5.72,31.33,37.67,2.00,2,2.40
61,3.64,9.79,5.81,33.33,35.00,1.00,2,
63,6.28,11.72,6.24,35.33,31.25,0.00,1,
65,6.84,11.71,7.42,37.33,34.01,2.00,1,
67,6.77,12.75,7.63,39.33,31.50,1.00,1,
69,7.09,18.04,8.16,41.33,30.32,2.00,1,2.03
71,7.03,17.90,7.84,43.33,26.12,1.00,1,
73,8.93,17.90,8.56,45.33,24.30,1.00,4,
75,9.85,17.90,9.23,47.33,24.11,1.00,4,
77,11.63,25.06,9.98,49.33,21.48,1.00,4,
79,13.09,24.80,6.57,44.94,20.24,0.00,4,0.80
81,14.55,24.80,7.40,46.94,16.99,0.00,4,
83,14.81,24.80,8.24,48.94,14.03,0.00,3,
85,16.40,24.80,9.09,50.94,16.32,1.00,3,
87,17.37,30.76,9.90,52.94,15.88,2.00,3,
89,15.31,31.52,7.72,30.91,12.98,2.00,3,1.36
91,12.34,17.74,7.10,26.17,13.64,1.00,3,
93,13.26,24.07,7.29,28.17,12.24,1.00,2,
95,14.01,23.86,7.40,30.17,14.81,0.00,2,
97,14.84,23.86,8.40,32.17,22.52,3.00,2,
99,12.88,27.88,7.70,29.76,32.23,2.00,2,3.00
101,9.14,18.87,7.00,24.70,39.06,2.00,2,
103,4.42,17.70,4.61,24.48,38.75,1.00,1,
105,4.72,17.70,4.40,26.48,37.34,0.00,1,
107,5.78,17.67,5.07,28.48,35.72,1.00,1,
109,4.35,11.47,5.76,30.77,36.27,1.00,1,2.66
111,5.68,17.43,5.35,25.09,28.78,3.00,1,
113,5.65,17.34,4.64,27.09,22.72,2.00,2,
115,6.48,17.34,5.34,29.09,22.10,0.00,2,
117,7.84,17.30,6.34,31.09,27.31,1.00,2,
119,5.57,10.78,6.68,33.09,29.85,1.00,2,2.29
121,4.17,11.15,6.33,35.09,30.27,2.00,2,
123,4.14,11.04,5.82,37.09,31.15,0.00,1,
125,5.99,11.04,6.66,39.09,34.14,1.00,1,
127,6.20,11.04,6.28,41.09,36.45,1.00,1,
129,4.14,11.04,6.91,43.09,34.64,2.00,1,2.51
131,5.06,11.04,6.00,45.09,31.66,1.00,1,
133,6.66,11.04,6.67,47.09,24.66,1.00,2,
135,9.06,18.69,7.41,49.09,21.15,0.00,2,
137,10.81,22.29,8.41,51.09,19.80,1.00,2,
139,13.06,31.36,9.29,53.09,22.76,2.00,2,2.06
141,12.44,28.49,9.47,55.09,25.96,1.00,2,
143,6.98,11.37,10.16,57.09,26.00,1.00,1,
145,7.44,13.21,11.13,59.09,27.52,1.00,1,
147,9.53,17.46,11.19,61.09,24.19,1.00,1,
149,7.59,11.04,11.13,63.09,23.95,1.00,1,1.66
151,6.92,11.12,11.34,65.09,23.65,2.00,1,
153,8.93,17.22,11.67,67.09,22.90,0.00,2,
155,11.47,22.07,12.83,69.09,25.98,0.00,2,
157,13.68,24.88,13.99,71.09,28.55,2.00,2,
159,14.67,24.54,14.16,73.09,27.38,1.00,2,1.56
161,11.21,18.17,15.04,75.09,24.87,1.00,2,
163,11.64,18.17,15.39,77.09,22.72,1.00,3,
165,14.60,22.22,15.39,79.09,20.98,0.00,3,
167,15.98,24.42,16.56,81.09,20.69,2.00,3,
169,17.54,30.70,14.73,55.86,20.42,1.00,3,1.65
171,15.76,25.70,12.83,57.86,20.77,1.00,3,
173,14.72,29.88,12.88,59.86,23.24,1.00,1,
175,15.85,29.83,13.69,61.86,23.33,1.00,1,
