time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,44.35,1
5,0.00,0.00,0.00,0.00,53.20,1
7,0.00,0.00,0.00,0.00,61.15,1
9,0.00,0.00,0.00,0.00,64.20,6
11,0.00,0.00,0.00,0.00,57.20,6
13,0.00,0.00,0.00,0.00,55.40,6
15,0.00,0.00,0.00,0.00,50.36,6
17,0.00,0.00,0.04,0.52,49.01,6
19,0.51,2.03,0.30,2.52,50.87,8
21,1.33,5.33,0.35,4.52,49.29,8
23,1.32,5.28,0.50,6.52,45.16,8
25,1.32,5.28,0.68,8.52,47.69,8
27,2.00,5.28,1.35,10.52,43.21,8
29,2.71,5.54,1.55,12.52,39.42,6
31,3.30,5.51,2.28,14.52,32.61,6
33,5.29,10.99,3.14,16.52,32.76,6
35,4.90,9.48,4.35,18.52,33.07,6
37,3.60,5.28,5.13,20.52,30.61,6
39,5.34,11.78,5.04,22.52,28.54,4
41,5.55,11.83,4.53,24.52,28.41,4
43,7.12,11.83,4.77,26.52,24.56,4
45,7.59,13.89,6.01,28.52,28.82,4
47,7.85,18.14,5.81,30.52,30.79,4
49,5.73,18.07,5.98,32.52,33.55,3
51,5.73,18.07,5.68,34.52,34.81,3
53,5.71,18.07,6.27,36.52,40.49,3
55,4.51,18.05,7.12,38.52,42.89,3
57,2.65,6.94,2.17,20.67,47.66,3
59,1.20,4.81,1.97,15.89,46.91,4
61,1.20,4.80,1.18,7.07,44.89,4
63,2.43,4.92,2.00,9.07,42.68,4
65,3.04,5.09,2.87,11.07,47.99,4
67,0.00,0.00,1.44,6.79,44.25,4
69,1.32,4.21,1.08,7.43,40.70,3
71,2.83,5.66,2.26,9.43,41.85,3
73,4.03,9.65,3.15,11.43,41.99,3
75,3.47,8.21,2.00,10.68,40.90,3
77,3.15,5.66,2.42,12.68,38.98,3
79,5.87,9.25,2.45,14.68,35.66,3
81,6.83,12.08,3.13,16.68,33.27,3
83,8.05,16.93,4.03,18.68,29.47,3
85,11.14,23.77,4.51,20.68,26.42,6
87,12.82,30.13,6.04,22.68,21.91,6
89,13.57,30.07,6.36,24.68,22.53,6
91,15.05,30.07,7.56,26.68,20.92,6
93,16.00,30.07,7.95,28.68,19.55,6
95,11.84,30.07,8.15,30.68,20.45,6
97,11.88,30.07,8.80,32.68,22.86,5
99,11.94,30.07,9.64,34.68,24.66,5
101,13.31,30.07,10.57,36.68,28.36,5
103,15.61,35.87,11.99,38.68,28.96,5
105,17.43,36.25,11.86,40.68,29.39,5
107,18.72,36.09,11.93,42.68,27.25,4
109,11.50,19.54,11.96,44.68,25.38,4
111,11.55,23.23,11.99,46.68,20.31,4
113,11.54,23.19,11.02,48.68,17.67,4
115,13.86,28.60,11.02,50.68,19.00,4
117,16.12,40.32,11.04,52.68,16.62,2
119,19.52,49.74,10.89,54.68,16.16,2
121,20.89,54.36,10.10,56.68,13.83,2
123,22.84,61.12,11.48,58.68,15.13,2
125,23.74,65.28,12.27,60.68,12.97,2
127,25.03,70.65,13.23,62.68,9.83,2
129,25.92,74.21,14.24,64.68,10.08,3
131,28.31,79.58,15.00,66.68,11.17,3
133,29.47,83.48,16.56,68.68,14.62,3
135,30.05,85.81,17.58,70.68,19.45,3
137,21.29,46.66,15.72,72.68,25.99,3
139,11.10,29.34,14.74,74.68,28.12,3
141,11.10,29.34,14.89,76.68,28.04,1
143,11.69,29.34,14.44,78.68,27.28,1
145,13.36,29.34,15.06,80.68,26.80,1
147,17.37,30.53,16.33,82.68,25.68,1
149,17.25,36.68,15.34,41.92,25.65,1
151,16.26,42.94,13.17,43.92,24.47,6
153,17.78,49.02,13.85,45.92,27.13,6
155,12.44,23.96,13.36,47.92,27.98,6
157,9.29,24.10,13.42,49.92,27.08,6
159,11.09,24.07,14.65,51.92,25.75,6
161,12.12,21.36,11.86,32.92,27.73,6
163,7.61,13.54,11.88,34.92,28.88,6
165,8.81,18.32,9.11,36.92,29.60,5
167,8.79,18.25,8.51,38.92,27.30,5
169,8.79,18.25,8.99,40.92,24.42,5
171,10.03,18.24,10.41,42.92,23.79,5
173,12.53,21.74,9.97,44.92,21.09,5
175,9.58,11.51,10.49,46.92,19.41,4
177,9.29,14.27,9.99,48.92,15.83,4
179,10.64,19.67,10.33,50.92,17.20,4
181,11.73,21.92,11.66,52.92,17.33,4
183,11.38,21.91,11.81,54.92,18.42,4
185,11.21,18.38,11.15,31.47,20.12,3
187,14.60,24.74,7.39,33.47,20.41,3
189,15.14,24.46,8.34,35.47,24.92,3
191,14.99,24.46,7.25,37.47,26.12,3
193,14.40,24.22,5.53,39.47,30.24,3
