time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.79,0.00,0,
3,0.00,0.00,0.00,0.00,52.87,0.00,3,
5,0.00,0.00,0.00,0.00,54.92,0.00,3,
7,0.00,0.00,0.00,0.00,57.51,0.00,3,
9,0.00,0.00,0.00,0.00,58.78,0.00,3,4.00
11,0.00,0.00,0.00,0.00,57.16,0.00,3,
13,0.00,0.00,0.00,0.00,53.31,0.00,2,
15,0.00,0.00,0.01,0.09,46.63,0.00,2,
17,0.69,2.01,0.34,2.09,40.98,0.00,2,
19,3.52,9.51,0.98,4.09,35.02,2.00,2,0.71
21,6.67,16.83,1.69,6.09,27.46,0.00,2,
23,7.81,21.65,2.52,8.09,24.59,1.00,1,
25,8.43,24.13,3.47,10.09,26.72,1.00,1,
27,10.52,29.71,3.96,12.09,27.19,1.00,1,
29,11.41,29.59,4.61,14.09,31.04,2.00,1,2.37
31,7.27,13.04,5.39,16.09,31.70,2.00,1,
33,5.29,11.48,5.95,18.09,32.71,2.00,3,
35,7.86,11.48,5.93,20.09,37.35,1.00,3,
37,6.98,11.48,6.69,22.09,36.75,2.00,3,
39,6.93,11.48,4.20,21.33,35.58,1.00,3,2.40
41,6.93,11.48,5.06,23.33,35.77,1.00,3,
43,7.49,12.98,5.81,25.33,36.02,1.00,4,
45,8.40,16.63,6.59,27.33,35.11,0.00,4,
47,8.07,14.56,7.42,29.33,31.95,2.00,4,
49,5.07,11.13,6.37,24.36,30.61,1.00,4,1.60
51,6.46,11.13,5.91,26.36,30.86,3.00,4,
53,9.10,16.15,6.13,28.36,29.42,0.00,3,
55,11.20,19.07,7.18,30.36,31.24,0.00,3,
57,11.45,19.03,8.51,32.36,29.66,2.00,3,
59,9.07,13.55,9.29,34.36,27.35,2.00,3,1.47
61,10.94,16.69,10.45,36.36,24.98,2.00,3,
63,11.03,16.65,10.17,38.36,25.41,0.00,1,
65,13.91,21.85,11.41,40.36,23.14,0.00,1,
67,16.33,22.75,12.91,42.36,22.41,2.00,1,
69,11.46,22.75,11.09,33.91,21.69,2.00,1,0.74
71,13.58,24.22,10.96,35.91,17.48,2.00,1,
73,16.75,29.47,10.84,37.91,16.55,0.00,4,
75,18.19,29.35,12.18,39.91,15.24,0.00,4,
77,23.41,35.71,13.51,41.91,15.06,2.00,4,
