time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.93,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.80,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.16,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.36,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.05,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.03,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.55,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.61,0.00
17,0.00,2.05,1.03,2.05,0.00,0.00,2.00,0.67,0.67,2.00,39.66,0.00
19,0.00,4.71,2.35,4.71,0.00,0.00,4.00,1.33,1.33,4.00,35.30,0.00
21,0.00,4.67,2.34,4.67,0.00,0.23,6.00,2.08,2.08,6.00,29.28,0.00
23,3.05,4.67,3.86,4.67,0.00,2.23,8.00,3.41,3.41,8.00,27.58,0.00
25,4.81,4.67,4.74,4.81,0.10,4.23,10.00,4.78,4.78,10.00,27.67,0.00
27,8.09,4.67,6.38,8.09,2.10,6.23,12.00,6.78,6.78,12.00,29.37,1.00
29,0.00,4.67,2.34,4.67,4.10,0.00,14.00,6.04,6.04,14.00,31.30,1.00
31,0.00,4.67,2.34,4.67,2.45,0.00,16.00,6.15,6.15,16.00,38.92,1.00
33,0.00,4.67,2.34,4.67,0.86,0.00,18.00,6.29,6.29,18.00,38.03,0.00
35,0.00,4.67,2.34,4.67,2.86,0.00,20.00,7.62,7.62,20.00,31.53,0.00
