time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.07
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.09
99.00,0.09
109.00,0.10
119.00,0.09
129.00,0.09
139.00,0.09
149.00,0.26
159.00,0.09
169.00,0.10
179.00,0.09
189.00,0.10
199.00,0.09
209.00,0.08
219.00,0.08
229.00,0.09
239.00,0.09
249.00,0.09
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.09
299.00,0.10
309.00,0.09
319.00,0.09
329.00,0.09
339.00,0.10
349.00,0.08
359.00,0.09
369.00,0.08
379.00,0.09
389.00,0.08
399.00,0.09
409.00,0.09
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.09
459.00,0.10
469.00,0.09
479.00,0.09
489.00,0.09
499.00,0.09
509.00,0.09
519.00,0.08
529.00,0.07
539.00,0.09
549.00,0.10
559.00,0.09
569.00,0.09
579.00,0.09
589.00,0.09
599.00,0.10
609.00,0.09
619.00,0.09
629.00,0.10
639.00,0.09
649.00,0.09
659.00,0.09
669.00,0.09
679.00,0.08
689.00,0.08
699.00,0.09
709.00,0.09
719.00,0.09
729.00,0.07
739.00,0.07
749.00,0.09
759.00,0.09
769.00,0.08
779.00,0.09
789.00,0.09
799.00,0.09
809.00,0.09
819.00,0.09
829.00,0.10
839.00,0.09
849.00,0.09
859.00,0.09
869.00,0.09
879.00,0.09
889.00,0.08
899.00,0.09
909.00,0.09
919.00,0.10
929.00,0.09
939.00,0.09
949.00,0.08
959.00,0.09
969.00,0.09
979.00,0.09
989.00,0.08
999.00,0.09
