time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.11
49.00,0.08
59.00,0.09
69.00,0.10
79.00,0.11
89.00,0.09
99.00,0.10
109.00,0.09
119.00,0.10
129.00,0.10
139.00,0.12
149.00,0.10
159.00,0.10
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.08
209.00,0.09
219.00,0.08
229.00,0.10
239.00,0.09
249.00,0.09
259.00,0.10
269.00,0.10
279.00,0.09
289.00,0.10
299.00,0.09
309.00,0.09
319.00,0.09
329.00,0.10
339.00,0.09
349.00,0.10
359.00,0.10
369.00,0.08
379.00,0.10
389.00,0.10
399.00,0.10
409.00,0.09
419.00,0.09
429.00,0.10
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.08
499.00,0.09
509.00,0.11
519.00,0.08
529.00,0.10
539.00,0.09
549.00,0.39
559.00,0.09
569.00,0.10
579.00,0.10
589.00,0.10
599.00,0.11
609.00,0.08
619.00,0.09
629.00,0.10
639.00,0.09
649.00,0.08
659.00,0.09
669.00,0.09
679.00,0.23
689.00,0.11
699.00,0.08
709.00,0.09
719.00,0.08
729.00,0.09
739.00,0.09
749.00,0.09
759.00,0.10
769.00,0.09
779.00,0.09
789.00,0.10
799.00,0.09
809.00,0.08
819.00,0.09
829.00,0.10
839.00,0.08
849.00,0.08
859.00,0.10
869.00,0.09
879.00,0.09
889.00,0.08
899.00,0.09
909.00,0.10
919.00,0.09
929.00,0.11
939.00,0.09
949.00,0.09
959.00,0.10
969.00,0.10
979.00,0.08
989.00,0.08
999.00,0.10
