time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.81,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.32,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.13,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.79,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.57,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.10,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.24,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.33,0.42,0.98,28.09,0.00
19,0.00,3.42,1.71,3.42,0.00,0.00,2.98,0.99,1.28,2.98,37.04,0.00
21,0.00,5.29,2.64,5.29,0.17,0.00,4.98,1.72,2.21,4.98,36.80,0.00
23,0.00,5.28,2.64,5.28,2.17,0.00,6.98,3.05,3.92,6.98,39.82,1.00
25,0.00,5.28,2.64,5.28,0.00,0.00,8.98,2.99,3.85,8.98,43.05,0.00
27,0.00,5.28,2.64,5.28,0.00,0.00,10.98,3.66,4.70,10.98,43.99,0.00
29,0.00,5.28,2.64,5.28,0.00,0.00,12.98,4.33,5.56,12.98,35.84,0.00
31,0.00,5.28,2.64,5.28,0.00,0.00,14.98,4.99,6.42,14.98,28.61,0.00
33,0.00,5.28,2.64,5.28,1.50,0.00,16.98,6.16,7.92,16.98,18.66,0.00
35,0.00,11.78,5.89,11.78,3.50,0.00,18.98,7.49,9.63,18.98,20.51,0.00
37,0.99,9.18,5.08,9.18,5.50,0.00,20.98,8.83,11.35,20.98,24.08,2.00
39,0.00,0.00,0.00,0.00,0.00,0.00,6.23,2.08,2.67,6.23,32.46,1.00
41,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.60,0.78,1.81,58.67,1.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.63,0.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.99,0.00
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.64,0.00
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.68,0.00
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.17,0.00
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.92,0.00
55,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.35,0.45,1.05,41.00,1.00
57,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.59,0.25,1.78,35.26,1.00
59,0.00,0.60,0.30,0.60,0.00,0.00,0.23,0.08,0.10,0.23,19.38,0.00
61,0.00,5.37,2.68,5.37,0.00,0.00,2.23,0.74,0.96,2.23,24.45,0.00
63,0.00,5.19,2.59,5.19,0.00,0.00,4.23,1.41,1.81,4.23,22.54,0.00
65,0.00,10.72,5.36,10.72,0.00,0.00,6.23,2.08,2.67,6.23,21.55,0.00
