time,calc_time
1.00,0.14
9.00,0.06
19.00,0.06
29.00,0.07
39.00,0.07
49.00,0.07
59.00,0.24
69.00,0.07
79.00,0.07
89.00,0.09
99.00,0.06
109.00,0.06
119.00,0.07
129.00,0.06
139.00,0.06
149.00,0.06
159.00,0.06
169.00,0.07
179.00,0.07
189.00,0.07
199.00,0.07
209.00,0.07
219.00,0.06
229.00,0.07
239.00,0.07
249.00,0.08
259.00,0.06
269.00,0.06
279.00,0.06
289.00,0.07
299.00,0.06
309.00,0.07
319.00,0.06
329.00,0.08
339.00,0.06
349.00,0.06
359.00,0.05
369.00,0.06
379.00,0.07
389.00,0.07
399.00,0.06
409.00,0.06
419.00,0.07
429.00,0.08
439.00,0.08
449.00,0.08
459.00,0.06
469.00,0.06
479.00,0.07
489.00,0.06
499.00,0.07
509.00,0.08
519.00,0.07
529.00,0.07
539.00,0.07
549.00,0.08
559.00,0.08
569.00,0.08
579.00,0.07
589.00,0.06
599.00,0.08
609.00,0.07
619.00,0.06
629.00,0.07
639.00,0.07
649.00,0.07
659.00,0.07
669.00,0.06
679.00,0.07
689.00,0.06
699.00,0.07
709.00,0.08
719.00,0.06
729.00,0.06
739.00,0.07
749.00,0.07
759.00,0.07
769.00,0.06
779.00,0.06
789.00,0.06
799.00,0.06
809.00,0.07
819.00,0.08
829.00,0.07
839.00,0.07
849.00,0.07
859.00,0.07
869.00,0.08
879.00,0.07
889.00,0.07
899.00,0.07
909.00,0.08
919.00,0.08
929.00,0.07
939.00,0.06
949.00,0.07
959.00,0.06
969.00,0.06
979.00,0.07
989.00,0.07
999.00,0.07
