time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,2,
5,0.00,0.00,0.00,0.00,41.21,2,
7,0.00,0.00,0.00,0.00,48.75,2,
9,0.00,0.00,0.00,0.00,55.10,2,4.00
11,0.00,0.00,0.00,0.00,55.68,2,
13,0.00,0.00,0.00,0.00,46.07,8,
15,0.00,0.00,0.00,0.00,32.87,8,
17,0.00,0.00,0.00,0.00,38.40,8,
19,0.00,0.00,0.10,1.18,50.19,8,4.00
21,0.00,0.00,0.17,2.01,51.82,8,
23,0.00,0.00,0.00,0.00,62.13,2,
25,0.00,0.00,0.00,0.00,61.54,2,
27,0.00,0.00,0.05,0.66,57.32,2,
29,0.00,0.00,0.00,0.00,48.86,2,2.65
31,0.00,0.00,0.12,1.42,36.65,2,
33,0.00,0.00,0.29,3.42,24.62,5,
35,0.84,3.34,0.45,5.42,27.97,5,
37,0.00,0.00,0.21,2.55,29.22,5,
39,0.00,0.00,0.38,4.55,60.00,5,4.00
41,0.00,0.00,0.03,0.32,60.00,5,
43,0.00,0.00,0.00,0.00,46.93,7,
45,0.00,0.00,0.00,0.00,55.04,7,
47,0.00,0.00,0.00,0.00,61.81,7,
49,0.00,0.00,0.00,0.00,53.86,7,2.33
51,0.00,0.00,0.00,0.00,47.68,7,
53,0.00,0.00,0.00,0.00,41.64,1,
55,0.00,0.00,0.29,1.78,37.27,1,
57,0.83,3.30,0.62,3.78,33.31,1,
59,1.21,4.83,0.53,5.71,30.58,1,1.66
61,2.75,11.01,0.69,7.71,29.28,1,
63,2.82,10.97,1.14,9.71,28.32,2,
65,5.53,16.27,1.80,11.71,31.10,2,
67,5.71,17.18,2.05,8.66,31.91,2,
69,2.42,5.65,2.72,10.66,27.33,2,1.12
71,1.99,5.65,2.37,10.52,21.16,2,
73,3.29,7.52,2.35,12.52,18.34,1,
75,5.33,13.76,2.83,14.52,26.54,1,
77,6.70,18.11,2.62,14.66,28.18,1,
79,3.79,9.52,3.32,16.66,31.10,1,2.90
81,2.83,5.67,2.78,18.66,33.29,1,
83,2.89,5.66,2.76,20.66,38.04,3,
85,3.31,5.57,3.42,22.66,43.65,3,
87,0.34,0.89,3.69,24.66,42.49,3,
89,0.55,2.18,1.03,7.96,37.41,3,2.32
91,2.36,9.42,1.06,9.96,30.44,3,
93,3.90,10.18,1.53,11.96,25.43,1,
95,6.85,13.16,2.35,13.96,27.18,1,
97,6.76,16.38,3.11,12.45,29.57,1,
99,4.14,6.16,3.62,14.45,32.38,1,1.99
101,5.76,12.02,2.84,11.46,33.43,1,
103,6.43,12.09,2.88,13.46,31.76,2,
105,7.51,12.51,3.74,15.46,31.17,2,
107,7.07,12.45,4.91,17.46,27.65,2,
109,6.78,12.45,4.41,15.32,22.83,2,1.31
111,8.43,12.45,4.91,17.32,16.46,2,
113,8.62,12.45,5.24,19.32,11.82,7,
115,9.39,12.45,6.15,21.32,10.11,7,
117,9.81,12.03,7.15,23.32,11.01,7,
119,6.99,12.03,7.81,25.32,17.37,7,2.37
121,6.99,12.03,7.04,27.32,21.39,7,
123,6.99,12.03,6.85,29.32,26.26,5,
125,6.99,12.03,7.52,31.32,31.97,5,
127,6.11,12.03,8.19,33.32,31.94,5,
129,4.26,12.03,6.94,35.32,26.16,5,2.59
131,4.26,12.03,5.70,37.32,22.14,5,
133,4.77,12.03,6.41,39.32,24.40,6,
135,5.60,12.03,7.31,41.32,29.42,6,
137,6.45,12.11,7.34,43.32,33.63,6,
139,5.31,12.17,6.97,37.51,34.29,6,2.22
141,5.68,12.17,4.73,39.51,32.55,6,
143,5.68,12.17,5.28,41.51,26.17,1,
145,5.66,12.17,6.00,43.51,27.19,1,
147,3.37,8.21,6.92,45.51,27.31,1,
149,1.48,5.01,6.63,47.51,28.00,1,3.00
151,2.59,5.36,6.52,49.51,28.31,1,
153,2.56,5.22,6.72,51.51,30.14,1,
155,2.92,5.22,6.60,53.51,33.86,1,
157,3.89,5.33,7.52,55.51,32.18,1,
159,3.94,5.51,8.36,57.51,31.58,1,2.52
161,3.88,5.27,9.15,59.51,31.64,1,
163,4.80,8.94,10.33,61.51,31.50,2,
165,5.19,10.50,10.69,63.51,32.59,2,
167,4.71,7.06,9.93,65.51,32.26,2,
169,5.25,5.51,10.18,67.51,29.30,2,1.87
171,6.82,11.08,10.46,69.51,26.39,2,
173,7.29,11.16,11.62,71.51,22.38,7,
175,10.34,16.20,12.64,73.51,22.39,7,
177,13.09,18.01,13.95,75.51,21.83,7,
