time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,16,
5,0.00,0.00,0.00,0.00,60.00,16,
7,0.00,0.00,0.00,0.00,60.00,16,
9,0.00,0.00,0.00,0.00,60.00,16,1.00
11,0.00,0.00,0.00,0.00,37.69,16,
13,0.00,0.00,0.00,0.00,46.68,2,
15,0.00,0.00,0.00,0.00,55.93,2,
17,0.00,0.00,0.00,0.00,58.64,2,
19,0.00,0.00,0.00,0.00,55.25,2,-0.75
21,0.00,0.00,0.00,0.00,45.37,2,
23,0.00,0.00,0.06,0.76,36.53,4,
25,0.00,0.00,0.23,2.76,39.08,4,
27,0.00,0.00,0.40,4.76,41.89,4,
29,0.00,0.00,0.46,4.46,22.66,4,2.21
31,0.32,1.30,0.25,3.06,16.68,4,
33,0.47,1.90,0.54,5.06,2.81,2,
35,2.24,8.97,0.87,7.06,3.91,2,
37,2.23,8.91,0.45,5.44,16.80,2,
39,0.00,0.00,0.62,7.44,60.00,2,4.00
41,0.00,0.00,0.00,0.00,58.62,2,
43,0.00,0.00,0.00,0.00,48.72,16,
45,0.00,0.00,0.00,0.00,56.06,16,
47,0.00,0.00,0.00,0.00,58.54,16,
49,0.00,0.00,0.00,0.00,52.19,16,1.58
51,0.00,0.00,0.00,0.00,44.69,16,
53,0.00,0.00,0.02,0.23,37.86,7,
55,1.00,3.99,0.19,2.23,49.83,7,
57,0.05,0.21,0.66,4.23,51.66,7,
59,0.00,0.00,0.00,0.00,47.30,7,2.74
61,0.00,0.00,0.00,0.00,36.38,7,
63,0.79,3.17,0.17,1.11,24.43,4,
65,2.34,9.34,0.37,3.11,17.11,4,
67,3.12,9.22,0.99,5.11,17.41,4,
69,1.86,5.53,0.99,5.84,21.08,4,3.07
71,2.84,5.84,0.83,6.31,31.73,4,
73,2.82,5.76,1.17,8.31,35.49,8,
75,2.80,5.76,1.50,10.31,44.92,8,
77,1.50,5.76,1.83,12.31,45.08,8,
79,1.44,5.76,1.04,11.69,38.70,8,1.22
81,2.05,5.76,1.37,13.69,32.23,8,
83,2.54,5.76,1.75,15.69,31.01,7,
85,3.96,7.11,2.22,17.69,26.97,7,
87,5.10,10.53,2.75,19.69,24.82,7,
89,2.46,5.50,2.02,10.78,26.08,7,2.09
91,3.27,7.58,1.90,12.78,25.86,7,
93,4.24,11.05,2.40,14.78,24.62,5,
95,4.22,11.01,3.15,16.78,29.52,5,
97,2.94,11.01,3.67,18.78,25.94,5,
99,2.75,11.01,2.18,20.78,27.91,5,1.83
101,3.83,11.01,2.71,22.78,27.08,5,
103,5.11,11.01,3.16,24.78,23.36,6,
105,5.57,11.26,3.77,26.78,27.78,6,
107,4.94,11.25,4.20,28.78,21.52,6,
109,3.69,11.25,2.66,19.59,19.18,6,2.27
111,4.18,11.25,1.45,11.80,23.45,6,
113,5.72,14.97,2.10,13.80,29.03,7,
115,6.97,17.09,2.76,15.80,32.42,7,
117,8.22,17.01,3.43,17.80,35.06,7,
119,4.94,5.44,4.00,18.63,32.14,7,1.05
121,3.93,5.44,3.72,14.49,26.11,7,
123,4.79,8.50,3.45,16.49,22.48,4,
125,8.12,16.35,4.09,18.49,26.99,4,
127,7.90,18.13,4.92,20.49,29.28,4,
129,5.10,9.32,3.71,19.09,30.56,4,2.15
131,5.66,11.98,3.80,21.09,26.38,4,
133,6.49,11.82,4.11,23.09,22.13,5,
135,9.47,15.15,5.27,25.09,22.32,5,
137,10.51,19.38,6.45,27.09,24.50,5,
139,10.34,21.22,5.11,15.53,25.55,5,1.81
141,8.65,23.78,5.78,17.53,22.20,5,
143,8.64,23.75,5.86,19.53,18.97,2,
145,9.41,23.75,6.70,21.53,23.94,2,
147,8.75,23.56,7.59,23.53,24.19,2,
149,6.36,14.51,5.85,20.86,27.81,2,2.40
151,5.70,11.87,4.62,19.59,27.28,2,
153,6.39,11.87,3.88,21.59,25.36,4,
155,6.95,11.87,4.65,23.59,25.13,4,
157,6.64,10.93,5.48,25.59,23.52,4,
159,4.05,10.93,6.02,27.59,20.71,4,2.02
161,4.12,10.93,4.95,29.59,20.31,4,
163,5.36,10.93,6.02,31.59,21.97,7,
165,6.45,10.93,6.70,33.59,26.03,7,
167,6.20,11.89,7.70,35.59,24.09,7,
169,5.39,11.88,5.91,26.71,24.69,7,2.16
171,5.60,11.88,4.35,17.18,24.13,7,
173,5.99,11.88,5.32,19.18,21.41,4,
175,7.09,12.21,6.10,21.18,21.11,4,
177,6.01,12.11,7.10,23.18,19.16,4,
179,4.39,12.11,7.32,25.18,17.90,4,1.96
181,6.08,12.23,7.32,27.18,19.00,4,
183,6.03,12.11,8.11,29.18,22.97,5,
185,6.30,12.11,9.02,31.18,29.70,5,
187,6.74,12.02,10.19,33.18,31.16,5,
189,4.16,12.02,7.97,31.83,35.42,5,2.18
191,4.16,12.02,4.98,33.83,34.40,5,
193,4.59,12.02,4.96,35.83,33.25,4,
195,6.98,12.12,5.59,37.83,30.69,4,
197,7.47,17.87,6.32,39.83,26.36,4,
199,8.07,17.73,7.23,41.83,22.59,4,2.11
201,8.71,17.73,7.97,43.83,21.36,4,
203,9.49,17.73,8.80,45.83,22.00,3,
205,11.02,17.73,9.56,47.83,25.71,3,
207,11.01,17.71,10.15,49.83,27.94,3,
