time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,1.2
19.0,5.5
21.0,5.4
23.0,5.4
25.0,5.4
27.0,11.4
29.0,11.7
31.0,11.6
33.0,11.6
35.0,11.6
37.0,13.3
39.0,19.7
41.0,23.9
43.0,22.3
45.0,15.9
47.0,16.6
49.0,16.6
51.0,16.6
53.0,21.2
55.0,28.9
57.0,29.9
59.0,29.9
61.0,29.9
63.0,33.2
65.0,41.3
67.0,42.5
69.0,51.2
71.0,61.1
73.0,65.1
75.0,63.6
77.0,44.5
79.0,44.5
81.0,44.5
83.0,44.5
85.0,44.4
87.0,42.4
89.0,42.4
91.0,42.4
93.0,42.4
95.0,42.4
97.0,48.0
99.0,47.8
101.0,47.8
103.0,52.4
105.0,43.0
107.0,25.2
109.0,30.3
111.0,30.1
113.0,40.2
115.0,47.5
117.0,56.5
119.0,68.8
121.0,70.4
123.0,70.4
125.0,75.6
127.0,76.2
129.0,81.6
131.0,90.5
133.0,93.9
135.0,56.6
137.0,56.6
139.0,56.6
141.0,56.6
143.0,56.6
145.0,62.3
147.0,63.0
149.0,64.0
151.0,68.6
153.0,49.2
155.0,57.4
157.0,66.5
159.0,73.8
161.0,73.7
163.0,73.7
165.0,77.7
167.0,90.1
169.0,95.9
171.0,99.4
173.0,98.8
175.0,50.2
177.0,54.4
179.0,59.8
181.0,69.2
183.0,65.9
185.0,35.6
187.0,40.3
189.0,47.2
191.0,49.4
193.0,57.0
195.0,62.6
197.0,52.9
199.0,46.1
201.0,50.4
203.0,50.3
205.0,50.3
207.0,50.3
209.0,50.3
211.0,50.3
213.0,38.0
215.0,38.0
217.0,38.0
219.0,38.0
221.0,38.0
223.0,38.0
225.0,38.0
227.0,38.0
229.0,38.0
231.0,38.0
233.0,38.0
235.0,38.0
237.0,38.0
239.0,42.5
241.0,43.7
243.0,43.7
245.0,43.7
247.0,34.6
249.0,28.9
251.0,32.3
253.0,32.3
255.0,33.6
257.0,41.1
259.0,40.9
261.0,43.1
263.0,43.9
265.0,43.8
267.0,48.2
269.0,48.3
271.0,48.3
273.0,48.3
275.0,48.2
277.0,29.7
279.0,29.7
281.0,29.7
283.0,29.7
285.0,29.7
287.0,37.6
289.0,42.1
291.0,42.1
293.0,42.1
295.0,33.3
297.0,36.0
299.0,36.0
301.0,36.0
303.0,36.0
305.0,35.9
307.0,18.7
309.0,18.7
311.0,18.7
313.0,24.6
315.0,24.7
317.0,31.2
319.0,31.3
321.0,36.8
323.0,37.8
325.0,43.7
327.0,49.7
329.0,50.4
331.0,50.4
333.0,50.4
335.0,50.4
337.0,50.4
339.0,50.3
341.0,27.8
343.0,35.4
345.0,44.8
347.0,51.7
349.0,55.6
351.0,59.9
353.0,64.6
355.0,70.1
357.0,70.4
359.0,70.1
361.0,30.3
363.0,30.3
365.0,38.0
367.0,41.9
369.0,41.9
371.0,41.9
373.0,41.9
375.0,44.5
377.0,35.1
379.0,41.8
381.0,42.8
383.0,42.8
385.0,48.2
387.0,48.8
389.0,40.2
391.0,50.2
393.0,51.0
395.0,51.0
397.0,51.0
399.0,58.4
401.0,68.5
403.0,73.8
405.0,81.7
407.0,81.6
409.0,52.7
411.0,45.2
413.0,49.7
415.0,49.6
417.0,49.6
419.0,57.4
421.0,78.1
423.0,86.3
425.0,100.5
427.0,112.2
429.0,112.8
431.0,112.8
433.0,112.6
435.0,97.0
437.0,69.2
439.0,70.7
441.0,76.4
443.0,82.5
445.0,88.3
447.0,88.1
449.0,90.3
451.0,93.9
453.0,47.9
455.0,62.3
457.0,78.3
459.0,89.4
461.0,89.1
463.0,89.1
465.0,89.1
467.0,75.5
469.0,42.4
471.0,42.4
473.0,42.4
475.0,44.9
477.0,48.9
479.0,48.9
481.0,54.3
483.0,54.7
485.0,61.7
487.0,61.4
489.0,61.4
491.0,67.1
493.0,67.4
495.0,60.4
497.0,35.0
499.0,35.2
501.0,35.0
