time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.13,0,
3,0.00,0.00,0.00,0.00,54.46,15,
5,0.00,0.00,0.00,0.00,62.77,15,
7,0.00,0.00,0.00,0.00,59.15,15,
9,0.00,0.00,0.00,0.00,61.98,15,4.00
11,0.00,0.00,0.00,0.00,57.89,15,
13,0.00,0.00,0.00,0.00,53.73,3,
15,0.00,0.00,0.00,0.00,52.20,3,
17,0.00,0.00,0.19,1.65,50.02,3,
19,0.92,3.66,0.34,3.65,46.86,3,1.79
21,1.22,4.01,0.71,5.65,44.56,3,
23,3.29,5.15,1.21,7.65,42.32,2,
25,3.54,5.24,1.77,9.65,41.34,2,
27,3.15,8.56,2.78,11.65,40.11,2,
29,5.33,11.17,2.38,13.65,38.29,2,1.73
31,8.68,14.37,2.86,15.65,37.23,2,
33,10.08,17.14,4.09,17.65,31.87,4,
35,10.07,17.11,5.17,19.65,30.84,4,
37,12.33,20.60,4.54,12.50,29.00,4,
39,11.59,22.37,5.79,14.50,27.61,4,1.92
41,13.68,26.74,6.40,16.50,25.64,4,
43,15.31,25.60,7.67,18.50,21.48,1,
45,16.22,25.03,8.66,20.50,18.66,1,
47,20.06,30.59,10.00,22.50,17.39,1,
49,19.61,30.88,9.06,19.70,20.53,1,1.87
51,10.66,16.65,9.24,20.16,21.43,1,
53,11.32,17.52,8.58,22.16,19.32,2,
55,16.06,34.63,8.79,24.16,19.40,2,
57,19.21,35.29,10.12,26.16,21.19,2,
59,19.02,34.91,8.84,25.09,20.68,2,2.07
61,13.68,24.15,8.57,27.09,19.83,2,
63,10.34,24.15,7.32,29.09,24.42,5,
65,13.90,24.15,8.30,31.09,28.33,5,
67,16.15,24.15,9.17,33.09,29.48,5,
69,15.72,22.62,7.96,27.97,30.31,5,2.28
71,10.73,22.59,7.69,23.78,30.36,5,
73,13.02,24.16,8.58,25.78,25.59,6,
75,12.96,23.95,7.94,27.78,22.15,6,
77,15.75,31.70,8.10,29.78,21.87,6,
79,17.97,37.03,8.78,29.56,22.74,6,1.52
81,16.72,36.93,8.95,31.56,23.17,6,
83,18.69,38.65,10.22,33.56,26.26,1,
85,20.53,43.20,9.68,35.56,26.50,1,
87,21.74,43.10,10.84,37.56,25.80,1,
89,23.62,43.10,10.74,27.07,27.88,1,2.75
91,27.78,46.32,9.81,28.75,27.88,1,
93,32.13,54.48,10.30,30.75,24.52,8,
95,25.22,63.82,10.54,32.75,20.11,8,
97,26.93,73.65,10.58,34.75,19.61,8,
99,30.85,73.19,10.79,25.91,19.32,8,1.84
101,15.36,18.45,9.90,24.07,16.83,8,
