time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.06,0
3,0.00,0.00,0.00,0.00,0.00,54.43,15
5,0.00,0.00,0.00,0.00,0.00,62.75,15
7,0.00,0.00,0.00,0.00,0.00,59.12,15
9,0.00,0.00,0.00,0.00,0.00,61.99,15
11,0.00,0.00,0.00,0.00,0.00,58.01,15
13,0.00,0.00,0.00,0.00,0.00,52.68,2
15,0.00,0.00,0.00,0.00,0.00,49.58,2
17,0.20,0.80,0.27,0.27,1.65,47.70,2
19,2.13,4.79,0.75,0.76,3.65,45.82,2
21,2.26,4.67,1.16,1.22,5.65,45.14,2
23,2.25,4.67,1.66,1.77,7.65,42.69,8
25,2.25,4.67,2.26,2.43,9.65,40.30,8
27,3.32,8.59,3.29,3.52,11.65,39.88,8
29,4.36,11.20,4.37,4.68,13.65,35.19,8
31,6.93,14.40,5.42,5.81,15.65,32.33,8
33,8.27,17.17,6.75,7.17,17.65,28.86,1
35,10.17,17.14,7.83,8.42,19.65,27.00,1
37,13.72,20.69,7.55,7.77,21.64,25.56,1
39,14.42,23.25,7.97,8.64,23.64,23.09,1
41,12.35,28.22,8.65,9.46,25.64,22.76,1
43,14.92,29.21,8.86,9.70,27.64,20.93,6
45,15.96,31.08,9.80,10.54,29.64,18.79,6
47,16.91,34.89,10.32,10.83,31.64,16.98,6
49,16.89,34.82,11.56,12.04,33.64,18.69,6
51,18.49,34.55,12.86,13.26,35.64,19.73,6
53,10.96,27.66,13.85,14.05,37.64,18.15,8
55,17.29,29.63,13.52,13.05,39.64,17.86,8
57,18.73,29.62,14.06,13.82,41.64,20.19,8
59,18.06,29.62,14.60,14.58,43.64,21.35,8
61,11.25,29.62,13.39,14.10,45.64,20.20,8
63,11.64,29.62,14.55,15.31,47.64,21.80,13
65,13.86,29.62,15.67,16.49,49.64,24.57,13
67,15.68,29.62,16.10,16.81,51.64,27.89,13
69,15.98,29.61,15.30,15.85,53.64,28.28,13
71,12.28,18.02,14.22,14.08,55.64,27.14,13
73,13.52,24.16,14.40,13.92,57.64,21.78,1
75,14.13,23.95,15.45,14.79,59.64,18.96,1
77,18.88,31.70,16.95,16.24,61.64,21.03,1
79,24.10,37.03,17.03,16.50,63.64,22.64,1
81,26.96,43.80,15.17,14.24,65.64,24.52,1
83,18.23,40.95,15.97,15.16,67.64,27.77,5
85,9.69,16.64,16.92,16.21,69.64,28.58,5
87,9.71,16.64,17.77,16.83,71.64,28.76,5
89,9.68,16.64,16.15,14.27,73.64,29.49,5
91,10.05,16.64,16.90,14.76,75.64,27.76,5
93,11.39,18.08,18.30,16.08,77.64,23.29,8
95,12.59,17.98,19.52,17.18,79.64,19.50,8
97,17.53,25.53,19.53,17.57,81.64,17.82,8
99,17.94,32.19,19.79,18.24,83.64,15.80,8
101,18.64,31.97,19.22,18.40,85.64,14.98,8
103,20.04,33.72,19.94,19.49,87.64,12.92,1
105,23.35,38.42,21.18,20.94,89.64,13.54,1
107,22.81,38.34,22.44,22.42,91.64,14.03,1
109,24.06,38.34,21.75,22.33,93.64,15.96,1
111,21.41,38.34,21.37,21.75,95.64,16.69,1
113,22.99,44.74,21.39,22.00,97.64,13.45,6
115,23.00,44.79,21.54,22.62,99.64,15.20,6
117,24.12,44.79,21.97,22.86,101.64,15.43,6
119,26.49,44.79,22.21,22.79,103.64,18.43,6
121,27.54,44.79,22.81,23.17,105.64,22.22,6
123,24.09,43.24,21.48,21.08,107.64,23.36,6
125,16.32,43.24,21.49,20.72,109.64,21.99,6
127,16.32,43.24,21.03,19.74,111.64,22.60,6
129,16.32,43.24,20.41,18.56,113.64,21.12,6
131,17.05,46.19,19.89,17.52,115.64,21.88,6
133,18.81,50.12,20.92,18.39,117.64,19.25,3
135,20.79,50.08,22.26,19.63,119.64,18.56,3
137,22.18,50.08,23.64,20.90,121.64,21.24,3
139,24.12,50.08,19.27,17.99,54.89,20.67,3
141,27.02,50.08,17.53,16.82,43.17,22.69,3
143,27.46,50.02,16.80,16.27,38.45,23.96,7
145,23.23,37.36,18.12,17.46,38.01,21.86,7
147,24.43,41.07,17.92,17.68,39.67,20.72,7
149,24.61,41.00,19.15,18.94,41.67,18.24,7
151,21.63,45.14,18.72,19.02,43.67,15.20,7
153,25.43,47.47,20.16,20.43,45.67,11.86,1
155,26.85,47.46,20.16,20.85,47.67,10.48,1
157,28.02,47.46,21.35,22.27,49.67,10.24,1
159,28.88,47.46,18.62,18.73,51.67,10.52,1
161,29.56,47.46,19.31,19.33,53.67,10.00,1
