time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,47.80
7,0.00,0.00,0.00,0.00,0.00,56.90
9,0.00,0.00,0.00,0.00,0.00,63.10
11,0.00,0.00,0.00,0.00,0.00,62.30
13,0.00,0.00,0.00,0.00,0.00,58.07
15,0.00,0.00,0.00,0.00,0.00,49.23
17,0.00,0.00,0.00,0.00,0.00,36.33
19,0.00,0.00,0.00,0.78,0.00,32.17
21,4.51,0.00,0.00,2.78,0.00,28.38
23,11.01,0.00,0.00,4.78,0.00,26.20
25,10.88,0.00,0.00,6.78,0.00,30.14
27,10.88,0.00,0.00,8.78,0.00,28.32
29,10.88,0.00,0.00,10.78,1.38,29.62
31,6.82,0.00,0.00,12.78,3.38,37.75
33,0.00,8.50,0.00,13.36,5.38,31.17
35,1.73,10.77,0.00,2.25,7.38,29.56
37,4.51,10.67,0.00,4.25,9.38,37.74
39,4.48,0.00,0.00,6.25,11.38,38.62
41,4.48,0.00,0.00,8.25,3.73,42.83
43,4.48,0.00,0.00,10.25,0.00,44.57
45,4.48,0.00,0.00,12.25,0.00,40.90
47,4.48,1.36,0.00,14.25,0.99,33.54
49,4.48,4.88,0.00,16.25,2.99,34.78
51,10.27,4.79,0.00,18.25,4.99,33.78
53,10.99,8.97,0.00,20.25,6.99,28.28
55,10.99,10.42,0.00,22.25,8.99,25.35
57,10.99,13.67,0.00,24.25,10.99,20.77
59,10.99,23.72,0.00,26.25,12.99,19.12
61,10.99,28.88,0.00,28.25,14.99,14.66
63,13.94,28.82,0.00,30.25,16.99,10.04
65,23.39,30.97,1.24,32.25,18.99,11.78
67,23.77,35.48,3.24,34.25,20.99,12.30
69,23.77,39.06,5.24,36.25,19.13,12.15
71,23.77,42.23,7.24,38.25,14.94,15.49
73,25.93,29.17,9.24,40.25,15.17,15.77
75,29.45,0.00,11.24,42.25,16.34,14.44
77,29.40,2.01,13.24,44.25,11.94,10.34
79,29.40,9.95,15.24,46.25,13.94,7.12
81,29.40,14.56,17.24,48.25,15.94,3.91
83,29.40,18.74,19.24,50.25,17.94,5.94
85,29.40,18.69,21.24,52.25,19.94,6.46
87,29.40,24.89,23.24,54.25,21.94,15.01
89,29.40,25.42,25.24,56.25,20.03,23.45
91,29.40,0.00,27.24,58.25,13.15,26.82
93,29.40,0.00,29.24,60.25,7.50,26.99
95,29.40,5.69,31.24,62.25,9.50,30.67
97,30.82,5.45,33.24,48.73,11.50,31.20
99,35.43,5.45,35.24,37.68,13.50,29.78
101,13.54,5.45,37.24,29.48,15.50,27.26
103,0.00,10.65,3.77,31.48,17.50,27.89
105,0.00,12.02,5.77,3.20,19.50,29.39
107,0.00,12.02,7.77,5.20,21.50,25.26
109,9.08,12.02,0.00,7.20,23.50,23.52
111,22.02,12.02,0.00,9.20,25.50,19.48
113,24.14,15.87,0.73,11.20,27.50,13.80
115,27.93,18.07,2.73,13.20,29.50,7.66
117,31.27,18.06,4.73,15.20,31.50,2.93
119,34.33,22.44,6.73,17.20,33.50,0.59
121,39.54,23.98,8.73,19.20,35.50,0.03
123,42.92,23.98,10.73,21.20,37.50,0.00
125,42.88,23.98,12.73,23.20,39.50,0.00
127,42.88,23.98,14.73,25.20,41.50,0.00
129,42.88,23.98,16.73,27.20,43.50,0.62
131,42.88,23.98,18.73,29.20,45.50,2.06
133,42.88,23.98,20.73,29.90,47.50,7.99
135,42.87,23.98,22.73,30.47,49.50,13.36
137,41.91,23.98,24.73,28.98,51.50,19.91
139,38.95,23.98,26.73,30.98,53.50,22.64
141,19.78,20.11,28.73,32.98,40.74,24.54
143,19.45,0.00,30.73,34.98,33.48,24.75
145,24.45,0.00,32.73,36.98,27.05,19.56
147,24.28,0.00,34.73,38.98,0.00,15.74
149,30.25,0.00,36.73,40.98,0.00,24.10
151,38.31,0.00,38.73,42.98,0.00,23.82
153,38.14,0.00,40.73,36.04,0.00,24.77
