time,calc_time
1.00,0.20
9.00,0.14
19.00,0.11
29.00,0.08
39.00,0.09
49.00,0.12
59.00,0.09
69.00,0.07
79.00,0.11
89.00,0.11
99.00,0.10
109.00,0.09
119.00,0.27
129.00,0.09
139.00,0.11
149.00,0.08
159.00,0.07
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.09
209.00,0.08
219.00,0.09
229.00,0.09
239.00,0.09
249.00,0.09
259.00,0.08
269.00,0.07
279.00,0.09
289.00,0.09
299.00,0.35
309.00,0.09
319.00,0.10
329.00,0.29
339.00,0.09
349.00,0.08
359.00,0.09
369.00,0.08
379.00,0.10
389.00,0.21
399.00,0.09
409.00,0.08
419.00,0.36
429.00,0.10
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.10
479.00,0.09
489.00,0.08
499.00,0.09
