time,calculation_time
5.0,0.025084972381591797
9.0,0.003958225250244141
13.0,0.03154397010803223
17.0,0.02976226806640625
21.0,0.08687925338745117
25.0,0.03337979316711426
29.0,0.08350229263305664
33.0,0.04069685935974121
37.0,0.08289408683776855
41.0,0.08548450469970703
45.0,0.12055277824401855
49.0,0.04722428321838379
53.0,0.07689976692199707
57.0,0.06329536437988281
61.0,0.11340713500976562
65.0,0.13438105583190918
69.0,0.1578528881072998
73.0,0.11032462120056152
77.0,0.20686817169189453
81.0,0.1382761001586914
85.0,0.22330474853515625
89.0,0.10554862022399902
93.0,0.10343432426452637
97.0,0.2125551700592041
101.0,0.26321864128112793
105.0,0.25458455085754395
109.0,0.34229326248168945
113.0,0.1289050579071045
117.0,0.29769277572631836
121.0,0.11231541633605957
125.0,0.2560443878173828
129.0,0.18227624893188477
133.0,0.3511466979980469
137.0,0.5868966579437256
141.0,0.360015869140625
145.0,0.35437488555908203
149.0,0.23736143112182617
153.0,0.14217066764831543
157.0,0.363328218460083
161.0,0.3329493999481201
165.0,0.23183941841125488
169.0,0.2452404499053955
173.0,0.35432004928588867
177.0,0.12452888488769531
181.0,0.25158262252807617
185.0,0.139418363571167
189.0,0.23516297340393066
193.0,0.20608735084533691
197.0,0.2690446376800537
201.0,0.1399381160736084
205.0,0.2507481575012207
209.0,0.16051173210144043
213.0,0.19127774238586426
217.0,0.22080683708190918
221.0,0.2782731056213379
225.0,0.12885141372680664
229.0,0.25586628913879395
233.0,0.13867402076721191
237.0,0.2873251438140869
241.0,0.43182802200317383
245.0,0.27919864654541016
249.0,0.16761112213134766
253.0,0.19777965545654297
257.0,0.20972347259521484
261.0,0.43394017219543457
265.0,0.14072179794311523
269.0,0.2311246395111084
273.0,0.12107062339782715
277.0,0.20795464515686035
281.0,0.2695767879486084
285.0,0.1546635627746582
289.0,0.2542994022369385
293.0,0.2865116596221924
297.0,0.165191650390625
301.0,0.21559762954711914
305.0,0.3919548988342285
309.0,0.1891031265258789
313.0,0.14252805709838867
317.0,0.30869436264038086
321.0,0.2803335189819336
325.0,0.23714137077331543
329.0,0.39827585220336914
333.0,0.21876287460327148
337.0,0.08546113967895508
341.0,0.16352438926696777
345.0,0.3299229145050049
349.0,0.11038470268249512
353.0,0.15792417526245117
357.0,0.09618473052978516
361.0,0.3446485996246338
365.0,0.22624826431274414
369.0,0.15054726600646973
373.0,0.17713165283203125
377.0,0.17180466651916504
381.0,0.2468092441558838
385.0,0.17915987968444824
389.0,0.16171026229858398
393.0,0.19170236587524414
397.0,0.12361598014831543
401.0,0.3817324638366699
405.0,0.1715841293334961
409.0,0.11670708656311035
413.0,0.31807804107666016
417.0,0.46416640281677246
421.0,0.1473252773284912
425.0,0.20368146896362305
429.0,0.2584671974182129
433.0,0.18947625160217285
437.0,0.19110846519470215
441.0,0.3752892017364502
445.0,0.14072060585021973
449.0,0.18070030212402344
453.0,0.17696881294250488
457.0,0.30242443084716797
461.0,0.1812269687652588
465.0,0.09502482414245605
469.0,0.17100882530212402
473.0,0.20015501976013184
477.0,0.0983579158782959
481.0,0.14969134330749512
485.0,0.2000725269317627
489.0,0.24029946327209473
493.0,0.08397698402404785
497.0,0.20548224449157715
