time,calc_time
1.00,0.21
9.00,0.10
19.00,0.10
29.00,0.10
39.00,0.09
49.00,0.09
59.00,0.10
69.00,0.10
79.00,0.11
89.00,0.10
99.00,0.09
109.00,0.10
119.00,0.10
129.00,0.10
139.00,0.09
149.00,0.09
159.00,0.10
169.00,0.10
179.00,0.11
189.00,0.10
199.00,0.11
209.00,0.09
219.00,0.10
229.00,0.09
239.00,0.09
249.00,0.10
259.00,0.10
269.00,0.09
279.00,0.10
289.00,0.11
299.00,0.11
309.00,0.10
319.00,0.10
329.00,0.09
339.00,0.10
349.00,0.10
359.00,0.09
369.00,0.09
379.00,0.10
389.00,0.09
399.00,0.10
409.00,0.09
419.00,0.09
429.00,0.09
439.00,0.10
449.00,0.09
459.00,0.09
469.00,0.09
479.00,0.10
489.00,0.10
499.00,0.09
509.00,0.10
519.00,0.09
529.00,0.08
539.00,0.09
549.00,0.09
559.00,0.09
569.00,0.09
579.00,0.13
589.00,0.08
599.00,0.28
609.00,0.09
619.00,0.11
629.00,0.19
639.00,0.10
649.00,0.10
659.00,0.09
669.00,0.09
679.00,0.09
689.00,0.12
699.00,0.08
709.00,0.09
719.00,0.10
729.00,0.11
739.00,0.09
749.00,0.08
759.00,0.11
769.00,0.09
779.00,0.09
789.00,0.10
799.00,0.09
809.00,0.09
819.00,0.10
829.00,0.09
839.00,0.10
849.00,0.08
859.00,0.09
869.00,0.11
879.00,0.10
889.00,0.09
899.00,0.11
909.00,0.10
919.00,0.10
929.00,0.08
939.00,0.09
949.00,0.09
959.00,0.10
969.00,0.10
979.00,0.10
989.00,0.11
999.00,0.10
