time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.80
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.15
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.07
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.67
21,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.16,0.16,0.47,40.77
23,0.00,0.00,0.00,0.00,2.47,0.00,0.00,0.82,0.82,2.47,24.00
25,0.43,0.00,0.21,0.43,4.47,0.05,0.00,1.50,1.50,4.47,13.80
27,5.84,0.00,2.92,5.84,6.47,2.05,0.00,2.84,2.84,6.47,15.07
29,11.98,0.00,5.99,11.98,8.47,4.05,0.00,4.17,4.17,8.47,15.40
31,15.28,0.00,7.64,15.28,0.00,6.05,0.00,2.02,2.02,6.05,24.75
33,3.52,0.00,1.76,3.52,0.00,8.05,0.00,2.68,2.68,8.05,39.60
35,0.00,0.00,0.00,0.00,0.00,7.34,0.00,2.45,2.45,7.34,49.75
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.15
39,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.28,0.28,0.83,46.10
41,0.00,0.00,0.00,0.00,0.00,2.83,0.00,0.94,0.94,2.83,37.90
43,1.73,0.00,0.87,1.73,0.00,4.83,0.00,1.61,1.61,4.83,35.45
45,5.23,0.00,2.61,5.23,0.00,6.83,0.68,2.50,2.50,6.83,32.60
47,5.15,2.40,3.78,5.15,0.00,8.83,2.68,3.84,3.84,8.83,25.45
49,5.15,5.51,5.33,5.51,0.00,10.83,4.68,5.17,5.17,10.83,26.56
51,5.15,5.47,5.31,5.47,0.00,12.83,6.68,6.50,6.50,12.83,20.22
53,4.60,8.32,6.46,8.32,0.00,14.83,8.68,7.84,7.84,14.83,21.12
55,0.00,11.33,5.67,11.33,0.00,16.83,10.68,9.17,9.17,16.83,16.50
57,0.00,11.30,5.65,11.30,0.00,1.99,12.68,4.89,4.89,12.68,31.44
59,0.00,11.30,5.65,11.30,0.00,0.00,14.68,4.89,4.89,14.68,28.72
61,0.00,11.30,5.65,11.30,1.83,0.00,16.68,6.17,6.17,16.68,25.08
63,0.24,11.30,5.77,11.30,3.83,0.00,18.68,7.50,7.50,18.68,24.87
65,0.00,11.30,5.65,11.30,5.83,0.00,20.68,8.84,8.84,20.68,22.46
67,0.00,8.70,4.35,8.70,7.83,0.00,22.68,10.17,10.17,22.68,17.96
69,2.27,0.00,1.13,2.27,9.83,0.00,17.52,9.12,9.12,17.52,13.43
71,16.00,0.00,8.00,16.00,11.83,0.00,0.00,3.94,3.94,11.83,13.12
