time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,44.30
3,0.00,0.00,0.00,0.00,0.00,54.10
5,0.00,0.00,0.00,0.00,0.00,63.10
7,0.00,0.00,0.00,0.00,0.00,61.80
9,0.00,0.00,0.00,0.00,0.00,59.27
11,0.00,0.00,0.00,0.00,0.00,56.60
13,0.00,0.00,0.00,0.00,0.00,52.20
15,0.00,0.00,0.00,0.00,0.06,45.17
17,0.00,1.32,0.00,0.00,2.06,39.68
19,0.00,4.76,0.00,0.00,4.06,33.72
21,0.00,4.58,0.00,0.99,6.06,37.04
23,5.11,0.00,0.00,2.99,8.06,31.22
25,8.94,0.00,0.93,4.99,0.00,25.56
27,13.30,0.00,2.93,6.99,0.00,25.50
29,17.90,0.00,4.93,8.99,0.00,29.53
31,17.78,0.00,6.93,10.99,0.00,29.66
33,4.26,0.00,8.93,0.00,0.00,36.34
35,0.00,0.00,7.82,1.97,0.00,39.92
37,0.00,0.00,6.48,3.97,0.00,48.42
39,0.00,0.00,0.00,5.97,0.00,48.37
41,0.00,0.00,0.24,0.00,0.00,45.90
43,0.00,0.00,2.24,0.69,0.00,43.66
45,1.69,0.00,0.00,2.69,0.00,40.23
47,5.21,0.00,0.00,4.69,0.00,32.79
49,8.54,0.00,0.93,6.69,0.00,30.07
51,16.14,0.00,2.93,8.69,0.00,25.59
53,24.61,0.00,4.93,10.69,0.38,20.21
55,24.44,2.02,6.93,12.69,2.38,18.42
57,24.44,5.28,8.93,14.69,4.38,12.81
59,30.42,5.22,10.93,16.69,6.38,13.82
61,36.16,5.22,12.93,18.69,8.38,10.81
63,41.86,5.22,14.93,20.69,10.38,8.35
65,43.24,5.22,16.93,22.69,12.38,9.96
67,47.24,5.22,18.93,24.69,14.38,15.82
69,50.08,5.22,20.93,26.69,16.38,19.80
71,50.06,5.22,22.93,28.69,18.38,19.37
73,50.06,5.22,24.93,30.69,20.38,18.31
75,50.06,7.46,26.93,32.69,22.38,18.13
77,55.97,11.10,28.93,31.61,24.38,18.93
79,62.73,11.04,30.93,29.95,26.38,18.46
81,71.41,11.04,22.77,31.95,28.38,14.67
83,82.38,11.04,24.77,21.90,30.38,11.98
85,90.55,11.04,24.47,23.90,32.38,13.71
87,100.80,11.04,21.11,25.90,34.38,15.17
89,109.28,11.04,23.11,9.49,36.38,17.08
91,109.68,11.04,15.53,11.49,38.38,13.29
93,108.98,11.04,17.53,13.49,40.38,11.45
95,62.26,8.47,19.53,15.49,42.38,14.03
97,17.29,0.00,21.53,17.49,24.69,17.01
99,17.29,0.00,23.53,19.49,16.79,24.18
101,17.29,0.00,25.53,21.49,16.16,23.68
103,17.29,0.00,27.53,23.49,15.21,17.67
105,21.60,8.80,29.53,25.49,17.21,13.56
107,31.28,12.29,13.80,27.49,19.21,10.19
