time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,41.25,1
7,0.00,0.00,0.00,0.00,51.43,1
9,0.00,0.00,0.00,0.00,57.73,1
11,0.00,0.00,0.00,0.00,57.24,1
13,0.00,0.00,0.00,0.00,47.30,1
15,0.00,0.00,0.00,0.00,27.75,1
17,0.00,0.00,0.00,0.01,22.30,3
19,0.85,3.41,0.33,2.01,19.83,3
21,1.33,5.31,0.66,4.01,19.54,3
23,1.32,5.30,0.99,6.01,17.84,3
25,1.32,5.30,1.33,8.01,10.55,3
27,1.32,5.30,1.66,10.01,4.09,3
29,1.32,5.30,1.99,12.01,0.44,3
31,2.97,11.88,2.33,14.01,0.00,3
33,2.91,11.64,2.66,16.01,0.00,3
35,2.91,11.64,2.99,18.01,0.00,3
37,2.91,11.64,3.33,20.01,0.00,2
39,2.91,11.64,3.66,22.01,0.00,2
41,2.91,11.64,3.99,24.01,0.00,2
43,2.91,11.64,4.33,26.01,14.45,2
45,2.91,11.64,2.33,27.92,26.59,2
47,2.91,11.64,2.49,29.92,30.05,2
49,2.91,11.64,2.66,31.92,30.96,4
51,2.91,11.64,2.83,33.92,33.69,4
53,2.91,11.64,2.99,35.92,34.62,4
55,2.09,8.35,3.18,37.92,30.24,4
57,0.97,3.87,2.57,28.67,21.96,4
59,2.30,9.19,0.50,4.21,28.71,4
61,2.95,11.78,0.90,6.21,32.46,4
63,2.94,11.77,1.17,8.21,33.74,4
65,2.94,11.77,1.66,10.21,37.09,1
67,2.94,11.77,1.83,12.21,34.58,1
69,2.94,11.77,2.17,14.21,36.61,1
71,2.94,11.77,2.63,16.21,30.21,1
73,2.94,11.77,3.08,18.21,32.84,1
75,2.94,11.77,3.52,20.21,29.95,1
77,2.94,11.77,4.03,22.21,26.90,3
79,4.19,11.77,4.77,24.21,31.59,3
81,4.31,11.77,5.44,26.21,37.61,3
83,2.71,10.85,6.10,28.21,35.59,3
85,2.30,6.57,3.85,27.79,33.84,3
87,2.67,5.42,4.39,29.79,34.27,3
89,2.66,5.39,4.74,31.79,34.47,3
91,2.66,5.39,5.34,33.79,31.29,3
93,5.30,11.78,5.87,35.79,26.94,2
95,5.81,11.70,6.27,37.79,21.10,2
97,6.62,11.69,6.94,39.79,20.22,2
99,5.86,11.69,7.61,41.79,18.84,2
101,7.01,11.69,4.70,30.25,19.83,2
103,9.60,16.59,5.02,32.25,20.16,4
105,9.89,17.91,5.69,34.25,14.99,4
107,9.75,17.91,6.49,36.25,15.94,4
109,8.62,17.83,7.02,38.25,20.31,4
111,5.41,11.69,5.25,28.83,21.22,4
113,4.30,11.69,5.18,30.83,20.60,4
115,5.46,11.69,4.92,32.83,21.44,4
117,5.43,11.69,5.59,34.83,20.04,4
119,5.43,11.69,5.47,36.83,17.40,1
121,5.43,11.69,6.06,38.83,12.68,1
123,5.43,11.69,6.83,40.83,17.58,1
125,4.84,9.36,7.59,42.83,21.26,1
127,3.88,5.52,7.46,37.55,27.98,3
129,3.88,5.52,4.83,29.65,30.44,3
131,3.84,5.43,5.50,31.65,36.59,3
133,2.01,5.07,6.17,33.65,37.30,3
135,2.41,5.07,2.66,25.17,36.51,3
137,2.41,5.07,2.94,27.17,32.79,3
139,2.41,5.07,3.48,29.17,27.28,2
141,3.09,5.07,3.86,31.17,22.72,2
143,4.21,4.77,4.70,33.17,24.78,2
145,4.64,9.83,5.53,35.17,24.30,2
147,5.17,11.97,3.19,18.05,23.96,4
149,5.17,11.96,3.55,20.05,21.74,4
151,5.62,11.96,4.22,22.05,27.44,4
153,4.75,9.71,4.89,24.05,27.85,4
155,1.43,5.72,2.45,12.30,30.83,4
157,1.43,5.72,1.40,11.72,34.48,4
159,2.41,9.64,2.08,13.72,33.99,4
161,2.85,11.42,2.40,15.72,30.44,1
163,2.85,11.41,2.90,17.72,29.47,1
