time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.80
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.80
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.60
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.70
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.70
21,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.07,0.12,0.20,13.80
23,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.73,1.32,2.20,1.90
25,4.85,0.00,2.42,4.85,0.00,4.20,0.00,1.40,2.52,4.20,21.75
27,5.10,0.00,2.55,5.10,0.00,6.20,0.00,2.07,3.72,6.20,28.05
29,5.10,0.00,2.55,5.10,0.00,8.20,0.00,2.73,4.92,8.20,33.10
31,5.10,0.00,2.55,5.10,0.00,10.20,0.00,3.40,6.12,10.20,27.50
33,5.10,0.00,2.55,5.10,0.00,12.20,0.00,4.07,7.32,12.20,23.90
35,5.10,0.00,2.55,5.10,0.00,14.20,0.00,4.73,8.52,14.20,28.68
37,5.10,0.00,2.55,5.10,0.00,16.20,0.00,5.40,9.72,16.20,33.96
39,11.47,0.00,5.74,11.47,0.00,18.20,0.00,6.07,10.92,18.20,33.28
41,12.31,0.00,6.16,12.31,0.00,20.20,0.00,6.73,12.12,20.20,36.99
43,12.31,0.00,6.16,12.31,0.00,22.20,0.00,7.40,13.32,22.20,34.10
45,12.31,0.00,6.16,12.31,0.00,24.20,0.00,8.07,14.52,24.20,32.41
47,8.94,1.82,5.38,8.94,0.00,26.20,1.33,9.18,15.99,26.20,31.20
49,0.00,5.54,2.77,5.54,0.00,14.45,3.33,5.93,9.34,14.45,24.52
51,0.00,5.47,2.73,5.47,0.00,6.38,5.33,3.90,4.89,6.38,21.16
53,0.00,7.76,3.88,7.76,0.00,6.70,7.33,4.68,5.49,7.33,20.20
55,0.00,17.13,8.56,17.13,0.00,2.92,9.33,4.08,3.62,9.33,14.97
57,0.00,18.17,9.08,18.17,0.00,0.00,11.33,3.78,2.27,11.33,31.88
59,0.00,18.12,9.06,18.12,0.00,0.00,13.33,4.44,2.67,13.33,38.18
61,0.00,6.00,3.00,6.00,0.00,0.00,8.98,2.99,1.80,8.98,40.12
63,0.00,1.08,0.54,1.08,0.00,0.85,10.70,3.85,2.65,10.70,27.92
65,0.00,5.36,2.68,5.36,0.00,2.85,12.70,5.18,4.25,12.70,28.57
67,0.00,5.36,2.68,5.36,0.00,4.85,14.70,6.52,5.85,14.70,21.60
69,0.00,5.36,2.68,5.36,0.53,0.00,16.70,5.74,3.45,16.70,15.10
71,0.00,5.36,2.68,5.36,0.00,0.00,18.70,6.23,3.74,18.70,17.20
