time,phase
1.0,1.0
3.0,1.0
5.0,1.0
7.0,1.0
9.0,1.0
11.0,1.0
13.0,1.0
15.0,12.0
17.0,12.0
19.0,12.0
21.0,12.0
23.0,6.0
25.0,6.0
27.0,6.0
29.0,6.0
31.0,8.0
33.0,8.0
35.0,8.0
37.0,8.0
39.0,1.0
41.0,1.0
43.0,1.0
45.0,1.0
47.0,2.0
49.0,2.0
51.0,2.0
53.0,2.0
55.0,1.0
57.0,1.0
59.0,1.0
61.0,1.0
63.0,8.0
65.0,8.0
67.0,8.0
69.0,8.0
71.0,6.0
73.0,6.0
75.0,6.0
77.0,6.0
79.0,8.0
81.0,8.0
83.0,8.0
85.0,8.0
87.0,1.0
89.0,1.0
91.0,1.0
93.0,1.0
95.0,10.0
97.0,10.0
99.0,10.0
101.0,10.0
103.0,10.0
105.0,10.0
107.0,10.0
109.0,6.0
111.0,6.0
113.0,6.0
115.0,6.0
117.0,9.0
119.0,9.0
121.0,9.0
123.0,9.0
125.0,9.0
127.0,9.0
129.0,5.0
131.0,5.0
133.0,5.0
135.0,5.0
137.0,2.0
139.0,2.0
141.0,2.0
143.0,2.0
145.0,2.0
147.0,1.0
149.0,1.0
151.0,1.0
153.0,1.0
155.0,2.0
157.0,2.0
159.0,2.0
161.0,2.0
163.0,5.0
165.0,5.0
167.0,5.0
169.0,5.0
171.0,5.0
173.0,1.0
175.0,1.0
177.0,1.0
179.0,1.0
181.0,1.0
183.0,1.0
185.0,2.0
187.0,2.0
189.0,2.0
191.0,2.0
193.0,2.0
195.0,2.0
197.0,7.0
199.0,7.0
201.0,7.0
203.0,7.0
205.0,7.0
207.0,7.0
209.0,7.0
211.0,7.0
213.0,8.0
215.0,8.0
217.0,8.0
219.0,8.0
221.0,8.0
223.0,8.0
225.0,7.0
227.0,7.0
229.0,7.0
231.0,7.0
233.0,5.0
235.0,5.0
237.0,5.0
239.0,5.0
241.0,2.0
243.0,2.0
245.0,2.0
247.0,2.0
249.0,2.0
251.0,2.0
253.0,1.0
255.0,1.0
257.0,1.0
259.0,1.0
261.0,1.0
263.0,1.0
265.0,1.0
267.0,1.0
269.0,1.0
271.0,1.0
273.0,1.0
275.0,1.0
277.0,14.0
279.0,14.0
281.0,14.0
283.0,14.0
285.0,2.0
287.0,2.0
289.0,2.0
291.0,2.0
293.0,2.0
295.0,2.0
297.0,1.0
299.0,1.0
301.0,1.0
303.0,1.0
305.0,1.0
307.0,1.0
309.0,9.0
311.0,9.0
313.0,9.0
315.0,9.0
317.0,9.0
319.0,9.0
321.0,9.0
323.0,9.0
325.0,2.0
327.0,2.0
329.0,2.0
331.0,2.0
333.0,2.0
335.0,2.0
337.0,1.0
339.0,1.0
341.0,1.0
343.0,1.0
345.0,1.0
347.0,1.0
349.0,1.0
351.0,1.0
353.0,8.0
355.0,8.0
357.0,8.0
359.0,8.0
361.0,5.0
363.0,5.0
365.0,5.0
367.0,5.0
369.0,6.0
371.0,6.0
373.0,6.0
375.0,6.0
377.0,3.0
379.0,3.0
381.0,3.0
383.0,3.0
385.0,11.0
387.0,11.0
389.0,11.0
391.0,11.0
393.0,11.0
395.0,12.0
397.0,12.0
399.0,12.0
401.0,12.0
403.0,8.0
405.0,8.0
407.0,8.0
409.0,8.0
411.0,8.0
413.0,8.0
415.0,13.0
417.0,13.0
419.0,13.0
421.0,13.0
423.0,2.0
425.0,2.0
427.0,2.0
429.0,2.0
431.0,15.0
433.0,15.0
435.0,15.0
437.0,15.0
439.0,2.0
441.0,2.0
443.0,2.0
445.0,2.0
447.0,9.0
449.0,9.0
451.0,9.0
453.0,9.0
455.0,6.0
457.0,6.0
459.0,6.0
461.0,6.0
463.0,9.0
465.0,9.0
467.0,9.0
469.0,9.0
471.0,10.0
473.0,10.0
475.0,10.0
477.0,10.0
479.0,5.0
481.0,5.0
483.0,5.0
485.0,5.0
487.0,4.0
489.0,4.0
491.0,4.0
493.0,4.0
495.0,5.0
497.0,5.0
499.0,5.0
