time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.63
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.68
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.71
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.44
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.74
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.46
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.73
17,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.56,0.56,1.69,42.13
19,3.89,0.00,1.95,3.89,3.69,0.00,0.41,1.37,1.37,3.69,40.84
21,4.04,0.00,2.02,4.04,5.69,0.00,0.00,1.90,1.90,5.69,40.23
23,4.04,0.00,2.02,4.04,7.69,0.00,0.00,2.56,2.56,7.69,39.91
25,4.04,0.00,2.02,4.04,9.69,0.21,0.00,3.30,3.30,9.69,35.48
27,8.59,0.00,4.30,8.59,11.69,2.21,0.00,4.64,4.64,11.69,38.44
29,11.20,0.00,5.60,11.20,13.69,4.21,0.00,5.97,5.97,13.69,34.22
31,14.40,0.00,7.20,14.40,15.69,6.21,0.00,7.30,7.30,15.69,30.22
33,17.17,0.00,8.58,17.17,17.69,8.21,0.00,8.64,8.64,17.69,25.05
35,17.14,0.30,8.72,17.14,19.69,10.21,1.06,10.32,10.32,19.69,23.05
37,21.05,5.33,13.19,21.05,21.69,12.21,3.06,12.32,12.32,21.69,26.31
39,23.83,5.11,14.47,23.83,2.14,14.21,5.06,7.14,7.14,14.21,23.57
41,28.02,5.11,16.56,28.02,4.14,16.21,7.06,9.14,9.14,16.21,18.55
43,29.40,7.40,18.40,29.40,6.14,18.21,9.06,11.14,11.14,18.21,15.23
45,27.91,11.16,19.53,27.91,8.14,20.21,11.06,13.14,13.14,20.21,10.84
47,32.60,11.10,21.85,32.60,10.14,22.21,13.06,15.14,15.14,22.21,6.14
49,31.45,11.10,21.28,31.45,12.14,24.21,15.06,17.14,17.14,24.21,3.31
51,30.90,17.40,24.15,30.90,14.14,26.21,17.06,19.14,19.14,26.21,2.91
53,30.89,21.53,26.21,30.89,16.14,23.70,19.06,19.63,19.63,23.70,5.65
55,15.09,24.16,19.63,24.16,18.14,15.55,21.06,18.25,18.25,21.06,3.90
57,2.52,24.15,13.34,24.15,0.00,17.55,23.06,13.54,13.54,23.06,2.41
59,7.36,24.15,15.75,24.15,0.00,19.55,25.06,14.87,14.87,25.06,6.88
61,11.68,22.62,17.15,22.62,0.00,21.55,19.97,13.84,13.84,21.55,18.81
63,11.59,0.00,5.80,11.59,0.00,23.55,14.05,12.53,12.53,23.55,33.72
65,11.59,0.00,5.80,11.59,0.00,25.55,12.83,12.79,12.79,25.55,40.20
67,11.59,0.00,5.80,11.59,0.00,27.55,0.00,9.18,9.18,27.55,44.79
69,11.59,0.00,5.80,11.59,0.00,29.55,0.00,9.85,9.85,29.55,42.25
71,11.59,0.00,5.80,11.59,0.00,31.55,0.00,10.52,10.52,31.55,34.29
73,11.59,0.00,5.80,11.59,0.00,33.55,0.00,11.18,11.18,33.55,25.16
75,11.59,0.00,5.80,11.59,0.04,35.55,0.00,11.87,11.87,35.55,19.54
77,23.84,0.00,11.92,23.84,2.04,37.55,0.00,13.20,13.20,37.55,21.19
79,36.37,0.00,18.18,36.37,4.04,39.55,0.00,14.53,14.53,39.55,22.23
81,43.87,0.00,21.94,43.87,6.04,41.55,0.00,15.87,15.87,41.55,22.77
83,43.75,0.00,21.87,43.75,8.04,43.55,0.00,17.20,17.20,43.55,23.15
85,43.75,0.00,21.87,43.75,10.04,45.55,0.00,18.53,18.53,45.55,17.88
87,49.48,0.00,24.74,49.48,12.04,47.55,0.00,19.87,19.87,47.55,11.84
89,61.20,0.00,30.60,61.20,14.04,49.55,0.00,21.20,21.20,49.55,12.35
91,72.61,0.00,36.30,72.61,16.04,51.55,0.00,22.53,22.53,51.55,13.40
93,82.84,0.00,41.42,82.84,18.04,53.55,1.54,24.38,24.38,53.55,12.06
95,92.48,0.00,46.24,92.48,20.04,55.55,3.54,26.38,26.38,55.55,8.71
97,94.59,0.00,47.30,94.59,22.04,57.55,5.54,28.38,28.38,57.55,4.95
99,101.39,0.00,50.70,101.39,24.04,59.55,7.54,30.38,30.38,59.55,3.29
101,114.06,0.00,57.03,114.06,26.04,56.07,9.54,30.55,30.55,56.07,3.80
103,123.93,0.00,61.96,123.93,28.04,28.34,11.54,22.64,22.64,28.34,5.03
105,125.06,0.00,62.53,125.06,27.50,30.34,13.54,23.79,23.79,30.34,9.46
107,125.06,0.00,62.53,125.06,29.50,29.99,15.54,25.01,25.01,29.99,12.27
109,126.13,0.00,63.06,126.13,18.94,31.99,17.54,22.82,22.82,31.99,10.81
111,131.60,0.00,65.80,131.60,20.94,32.18,19.54,24.22,24.22,32.18,9.69
113,137.52,0.00,68.76,137.52,22.94,25.80,21.54,23.43,23.43,25.80,10.30
115,142.71,0.00,71.36,142.71,24.94,25.84,23.54,24.77,24.77,25.84,12.23
117,143.85,0.00,71.93,143.85,19.26,27.84,25.54,24.21,24.21,27.84,15.36
119,143.85,0.00,71.93,143.85,21.26,29.84,27.54,26.21,26.21,29.84,16.32
121,143.85,0.00,71.93,143.85,23.26,31.84,28.42,27.84,27.84,31.84,15.17
123,147.05,0.00,73.53,147.05,25.26,33.84,24.29,27.80,27.80,33.84,12.05
125,152.82,0.00,76.41,152.82,27.26,35.84,26.29,29.80,29.80,35.84,12.04
127,156.69,0.00,78.34,156.69,29.26,37.84,28.29,31.80,31.80,37.84,15.02
129,156.66,0.00,78.33,156.66,31.26,39.84,23.86,31.65,31.65,39.84,14.68
131,156.29,0.00,78.15,156.29,33.26,41.84,25.86,33.65,33.65,41.84,17.14
133,66.77,0.75,33.76,66.77,35.26,43.84,27.86,35.65,35.65,43.84,19.88
135,29.02,5.38,17.20,29.02,37.26,45.84,29.86,37.65,37.65,45.84,18.50
137,29.38,10.74,20.06,29.38,39.26,47.84,31.86,39.65,39.65,47.84,16.97
139,35.61,17.01,26.31,35.61,41.26,49.84,33.86,41.65,41.65,49.84,13.42
141,35.42,18.33,26.88,35.42,43.26,51.84,35.86,43.65,43.65,51.84,12.25
143,41.88,23.79,32.83,41.88,45.26,53.84,37.86,45.65,45.65,53.84,13.49
145,47.12,23.70,35.41,47.12,47.26,55.84,39.86,47.65,47.65,55.84,10.44
147,52.88,23.70,38.29,52.88,49.26,57.84,41.86,49.65,49.65,57.84,7.29
149,60.18,30.07,45.13,60.18,51.26,59.84,43.86,51.65,51.65,59.84,4.69
151,65.14,30.54,47.84,65.14,53.26,58.51,45.86,52.54,52.54,58.51,3.33
153,69.94,30.54,50.24,69.94,55.26,39.71,47.86,47.61,47.61,55.26,3.78
155,79.39,30.54,54.96,79.39,52.34,41.71,49.86,47.97,47.97,52.34,5.86
157,79.43,30.54,54.98,79.43,53.50,43.71,51.86,49.69,49.69,53.50,7.91
159,79.43,30.54,54.98,79.43,37.33,45.71,53.86,45.63,45.63,53.86,9.53
161,79.05,30.54,54.79,79.05,39.33,0.00,55.86,31.73,31.73,55.86,12.39
163,15.52,30.91,23.21,30.91,33.77,0.00,57.86,30.54,30.54,57.86,14.19
165,3.53,37.32,20.42,37.32,22.10,0.00,59.86,27.32,27.32,59.86,16.92
167,4.80,41.70,23.25,41.70,24.10,0.00,61.86,28.65,28.65,61.86,17.32
169,10.81,47.99,29.40,47.99,26.10,0.00,62.07,29.39,29.39,62.07,20.83
171,11.62,49.61,30.61,49.61,28.10,0.00,64.11,30.74,30.74,64.11,20.32
173,11.62,49.59,30.60,49.59,30.10,0.00,54.77,28.29,28.29,54.77,21.24
175,11.62,19.52,15.57,19.52,32.10,0.00,43.13,25.08,25.08,43.13,22.94
177,11.62,0.00,5.81,11.62,34.10,0.00,31.28,21.79,21.79,34.10,23.22
179,11.62,5.09,8.35,11.62,36.10,0.00,33.28,23.13,23.13,36.10,22.16
181,11.62,14.35,12.98,14.35,38.10,0.00,35.28,24.46,24.46,38.10,16.46
183,17.36,20.36,18.86,20.36,40.10,0.00,37.28,25.79,25.79,40.10,15.93
185,24.23,29.12,26.67,29.12,42.10,0.00,39.28,27.13,27.13,42.10,13.36
187,24.17,34.77,29.47,34.77,44.10,0.00,41.28,28.46,28.46,44.10,14.39
189,24.17,36.93,30.55,36.93,46.10,0.00,43.28,29.79,29.79,46.10,13.37
191,24.17,36.92,30.54,36.92,39.76,0.00,45.28,28.35,28.35,45.28,10.62
193,31.49,36.92,34.20,36.92,41.76,0.00,47.28,29.68,29.68,47.28,9.53
