time,calc_time
1.00,0.25
9.00,0.09
19.00,0.09
29.00,0.11
39.00,0.10
49.00,0.12
59.00,0.11
69.00,0.09
79.00,0.11
89.00,0.10
99.00,0.08
109.00,0.08
119.00,0.09
129.00,0.08
139.00,0.10
149.00,0.08
159.00,0.08
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.08
209.00,0.15
219.00,0.09
229.00,0.08
239.00,0.09
249.00,0.09
259.00,0.08
269.00,0.08
279.00,0.09
289.00,0.11
299.00,0.10
309.00,0.08
319.00,0.08
329.00,0.08
339.00,0.09
349.00,0.09
359.00,0.08
369.00,0.09
379.00,0.09
389.00,0.08
399.00,0.08
409.00,0.10
419.00,0.08
429.00,0.08
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.08
499.00,0.12
509.00,0.12
519.00,0.09
529.00,0.09
539.00,0.09
549.00,0.10
559.00,0.12
569.00,0.09
579.00,0.08
589.00,0.11
599.00,0.08
609.00,0.07
619.00,0.10
629.00,0.11
639.00,0.12
649.00,0.09
659.00,0.10
669.00,0.22
679.00,0.09
689.00,0.08
699.00,0.09
709.00,0.16
719.00,0.10
729.00,0.12
739.00,0.13
749.00,0.09
759.00,0.10
769.00,0.08
779.00,0.09
789.00,0.07
799.00,0.10
809.00,0.09
819.00,0.09
829.00,0.08
839.00,0.09
849.00,0.08
859.00,0.08
869.00,0.10
879.00,0.08
889.00,0.08
899.00,0.08
909.00,0.09
919.00,0.09
929.00,0.08
939.00,0.09
949.00,0.09
959.00,0.09
969.00,0.13
979.00,0.10
989.00,0.11
999.00,0.08
