time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,47.05,0.00,4,
5,0.00,0.00,0.00,0.00,55.86,0.00,4,
7,0.00,0.00,0.00,0.00,63.46,0.00,4,
9,0.00,0.00,0.00,0.00,64.70,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.11,0.00,4,
13,0.00,0.00,0.00,0.00,52.38,0.00,1,
15,0.00,0.00,0.00,0.00,48.39,0.00,1,
17,0.00,0.00,0.15,1.76,48.43,0.00,1,
19,1.39,5.55,0.40,3.76,51.09,1.00,1,2.33
21,1.32,5.28,0.66,5.76,50.40,1.00,1,
23,1.32,5.28,0.65,7.76,47.27,0.00,3,
25,1.30,5.18,0.81,9.76,49.65,0.00,3,
27,0.00,0.00,1.27,11.76,45.73,2.00,3,
29,0.00,0.00,0.60,3.90,43.68,3.00,3,2.49
31,0.30,1.20,0.91,5.90,43.26,2.00,3,
33,1.32,5.28,0.47,5.31,39.61,0.00,4,
35,4.18,14.16,0.80,7.31,46.71,1.00,4,
37,4.46,17.61,0.98,5.54,48.43,2.00,4,
39,1.66,6.64,0.66,7.54,46.81,1.00,4,3.18
41,0.00,0.00,0.82,7.26,45.52,3.00,4,
43,0.00,0.00,0.11,0.92,36.83,0.00,3,
45,0.82,2.17,0.76,2.92,41.80,2.00,3,
47,2.17,5.71,1.09,4.26,41.04,2.00,3,
49,1.41,5.66,1.22,6.26,39.74,1.00,3,3.29
51,1.41,5.66,1.55,8.26,36.86,1.00,3,
53,1.41,5.66,1.91,10.26,33.43,1.00,3,
55,1.98,5.66,2.09,12.26,35.73,1.00,3,
57,4.09,10.69,2.42,14.26,36.27,1.00,3,
59,4.05,10.56,2.77,16.26,38.97,2.00,3,3.05
61,4.05,10.56,3.04,18.26,44.02,0.00,3,
63,4.05,10.56,3.43,20.26,44.05,1.00,1,
65,4.03,10.56,3.70,22.26,46.80,1.00,1,
67,2.28,8.62,3.04,24.16,45.92,1.00,1,
69,0.78,2.29,1.42,14.15,43.58,1.00,1,2.32
71,2.51,5.25,0.67,4.19,40.30,1.00,1,
73,3.64,9.37,1.09,6.19,37.69,1.00,4,
75,4.97,10.27,1.30,8.19,35.80,0.00,4,
77,7.25,17.00,1.97,10.19,32.41,2.00,4,
79,5.40,11.41,1.95,10.75,29.62,2.00,4,1.77
81,5.67,22.68,2.43,12.75,24.47,1.00,4,
83,8.11,26.38,2.66,14.75,24.69,0.00,3,
85,10.19,29.36,3.62,16.75,25.01,2.00,3,
87,10.17,31.37,3.19,18.75,22.37,1.00,3,
89,11.68,36.92,3.79,17.99,26.62,1.00,3,2.15
91,14.10,41.16,4.17,14.50,27.30,1.00,3,
93,13.92,40.57,4.82,14.25,28.00,1.00,1,
95,8.99,17.66,5.38,16.14,28.85,1.00,1,
97,9.75,17.64,6.28,18.14,29.37,1.00,1,
99,7.24,15.28,5.94,17.94,30.68,2.00,1,2.06
101,10.07,19.61,6.45,19.94,31.96,2.00,1,
103,10.44,19.56,5.67,21.94,31.35,0.00,3,
105,11.86,19.56,6.84,23.94,29.02,0.00,3,
107,12.75,25.41,8.01,25.94,29.00,3.00,3,
109,13.88,25.93,8.08,27.94,27.76,2.00,3,2.36
111,9.18,16.38,8.62,29.94,27.38,2.00,3,
113,9.18,16.36,8.49,31.94,24.35,2.00,4,
115,9.15,16.36,9.15,33.94,27.13,2.00,4,
117,7.92,16.33,8.89,35.94,29.32,2.00,4,
119,6.60,11.50,8.33,37.94,30.63,3.00,4,2.64
121,8.28,16.30,7.34,39.94,29.34,2.00,4,
123,8.72,18.04,6.64,41.94,26.73,1.00,3,
125,8.69,18.03,7.65,43.94,26.70,0.00,3,
127,10.96,23.90,8.97,45.94,25.66,3.00,3,
129,13.98,23.81,8.68,47.94,25.93,2.00,3,2.22
131,13.92,23.81,9.46,49.94,25.44,2.00,3,
133,14.48,23.81,9.71,51.94,22.03,3.00,2,
135,15.41,23.81,10.15,53.94,23.05,1.00,2,
137,15.77,27.36,11.42,55.94,24.47,2.00,2,
139,15.62,29.34,10.22,28.82,24.36,2.00,2,1.90
141,16.61,29.33,8.62,27.98,25.15,0.00,2,
143,17.69,29.33,9.95,29.98,24.59,0.00,4,
145,18.81,29.33,11.28,31.98,26.27,0.00,4,
147,19.37,32.05,12.62,33.98,25.38,2.00,4,
149,21.24,42.39,11.77,35.98,25.34,2.00,4,1.49
151,16.18,48.16,11.82,37.98,22.69,2.00,4,
153,18.43,54.97,11.49,39.98,20.35,2.00,1,
155,20.59,59.02,10.94,41.98,16.03,0.00,1,
157,23.44,61.44,12.41,43.98,13.51,2.00,1,
159,28.79,61.43,13.37,43.70,13.72,1.00,1,1.87
161,32.00,67.63,11.83,38.86,14.05,1.00,1,
163,32.15,68.41,13.26,40.04,13.73,1.00,4,
165,33.68,70.60,13.60,31.61,16.39,2.00,4,
167,35.52,76.75,14.04,33.61,18.43,4.00,4,
169,34.53,85.58,13.35,35.61,20.46,2.00,4,1.99
171,34.60,85.85,14.07,37.61,20.70,2.00,4,
173,34.03,83.60,12.53,39.61,20.54,0.00,3,
175,18.28,31.17,13.69,41.61,23.55,1.00,3,
177,18.32,31.17,14.57,43.61,24.79,2.00,3,
179,16.70,31.16,13.73,32.85,28.76,3.00,3,2.64
181,10.54,13.76,11.48,29.23,33.00,3.00,3,
183,9.51,16.88,12.12,31.23,32.03,2.00,1,
185,10.21,16.82,12.64,33.23,29.72,2.00,1,
187,12.58,18.03,12.07,35.23,27.83,1.00,1,
189,11.70,17.91,10.21,35.47,25.71,2.00,1,1.99
