time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.34,0
3,0.00,0.00,0.00,0.00,53.04,7
5,0.00,0.00,0.00,0.00,54.59,7
7,0.00,0.00,0.00,0.00,56.93,7
9,0.00,0.00,0.00,0.00,60.04,7
11,0.00,0.00,0.00,0.00,57.79,7
13,0.00,0.00,0.00,0.00,52.11,5
15,0.00,0.00,0.00,0.00,44.62,5
17,0.39,1.54,0.26,1.92,39.55,5
19,1.15,4.62,0.55,3.92,36.78,5
21,2.48,4.55,0.90,5.92,33.95,5
23,5.19,11.00,1.50,7.92,30.80,2
25,5.70,10.88,1.99,9.92,35.20,2
27,5.48,6.82,2.70,11.92,37.40,2
29,3.77,5.49,3.35,13.92,35.36,2
31,3.77,5.49,3.40,15.92,36.68,2
33,6.43,8.51,4.35,17.92,35.77,4
35,8.07,11.56,5.07,19.92,37.72,4
37,4.59,8.33,5.17,21.92,38.77,4
39,2.51,5.49,4.06,23.92,37.40,4
41,3.87,9.99,4.17,25.92,34.48,4
43,5.83,14.69,4.82,27.92,36.49,1
45,7.32,18.09,5.69,29.92,39.66,1
47,6.72,18.03,6.36,31.92,37.96,1
49,4.10,6.95,4.93,33.92,36.36,1
51,4.13,7.18,4.82,35.92,33.14,1
53,7.90,16.86,4.87,37.92,28.82,3
55,10.63,17.60,5.73,39.92,30.89,3
57,11.80,17.58,6.32,41.92,28.41,3
59,9.61,23.74,3.70,12.97,30.68,3
61,8.38,28.88,4.28,14.97,29.25,3
63,8.37,28.82,3.83,16.97,25.54,6
65,8.91,30.97,4.15,18.97,26.42,6
67,11.31,35.49,4.81,20.97,23.77,6
69,12.05,38.68,4.63,19.10,23.00,6
71,14.59,42.23,4.65,16.40,22.40,6
73,18.63,46.90,4.96,18.40,21.61,4
75,14.33,20.73,6.06,20.40,21.91,4
77,8.85,19.05,6.74,22.40,20.11,4
79,8.85,19.05,6.55,24.40,24.62,4
81,9.24,19.05,6.81,26.40,23.41,4
83,10.01,19.05,7.46,28.40,23.66,7
85,9.99,19.05,8.23,30.40,27.45,7
87,9.99,19.03,9.32,32.40,30.04,7
89,6.83,11.71,8.60,34.40,31.08,7
91,5.47,11.71,9.33,36.40,29.43,7
93,5.64,11.71,8.78,38.40,27.76,2
95,9.03,17.99,10.06,40.40,30.94,2
97,8.01,18.04,11.39,42.40,34.09,2
99,7.23,18.04,6.86,35.06,35.59,2
101,9.64,18.04,7.13,37.06,34.72,2
103,11.37,18.04,8.13,39.06,32.99,5
105,11.47,18.04,9.04,41.06,32.98,5
107,11.46,18.03,10.33,43.06,29.80,5
109,8.69,12.02,9.39,40.32,28.23,5
111,7.04,12.37,7.97,25.50,25.79,5
113,9.71,18.27,7.59,27.50,21.21,4
115,10.72,18.06,8.45,29.50,19.27,4
117,12.80,19.03,9.19,31.50,18.27,4
119,13.84,20.07,7.96,20.94,14.23,4
121,16.13,24.83,6.09,16.25,8.55,4
123,17.49,30.32,6.75,18.25,8.10,2
125,19.28,30.64,7.48,20.25,10.52,2
127,20.61,30.64,8.65,22.25,10.17,2
129,19.66,30.64,8.80,23.54,13.32,2
131,15.59,30.51,8.47,25.54,17.45,2
133,13.34,30.51,9.12,27.54,19.76,3
135,13.31,30.51,8.76,29.54,24.72,3
137,13.57,30.51,8.36,31.54,29.60,3
139,12.37,30.51,8.69,29.86,31.77,3
141,9.65,17.68,8.13,25.60,33.67,3
