time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,37.74,1
13,0.00,0.00,0.00,0.00,46.72,1
15,0.00,0.00,0.00,0.00,55.97,1
17,0.00,0.00,0.00,0.00,58.51,3
19,0.00,0.00,0.00,0.00,55.87,3
21,0.00,0.00,0.00,0.00,46.53,3
23,0.00,0.00,0.06,0.72,39.23,3
25,0.23,0.90,0.33,2.72,32.79,3
27,1.35,5.39,0.66,4.72,26.30,3
29,1.31,5.23,0.99,6.72,17.70,3
31,2.27,9.08,1.39,8.72,10.62,3
33,2.94,11.77,1.89,10.72,4.29,3
35,4.52,18.06,2.39,12.72,0.85,3
37,5.52,18.87,3.03,14.72,0.00,2
39,5.95,18.87,3.70,16.72,0.00,2
41,5.95,18.87,4.37,18.72,1.30,2
43,5.94,18.82,5.03,20.72,12.40,2
45,3.01,7.11,3.81,21.21,15.72,2
47,2.27,4.92,4.25,23.21,14.92,2
49,2.27,4.92,3.24,25.21,23.13,2
51,2.27,4.92,3.57,27.21,32.50,2
53,2.27,4.92,3.91,29.21,31.48,4
55,2.27,4.92,4.33,31.21,27.60,4
57,2.14,4.84,4.83,33.21,36.20,4
59,1.14,3.93,5.33,35.21,29.23,4
61,1.23,4.92,0.62,7.09,28.73,1
63,1.23,4.92,0.76,9.09,30.82,1
65,2.24,8.95,1.09,11.09,33.60,1
67,2.81,11.26,1.42,13.09,36.59,1
69,2.81,11.25,1.76,15.09,33.93,1
71,2.81,11.25,2.09,17.09,32.05,1
73,2.81,11.25,2.42,19.09,31.51,3
75,3.18,11.25,2.86,21.09,27.33,3
77,4.07,11.25,3.50,23.09,33.35,3
79,4.08,10.56,4.16,25.09,32.11,3
81,3.10,6.78,1.98,17.97,28.48,3
83,5.33,10.08,2.48,19.97,28.13,2
85,5.74,10.40,2.98,21.97,24.48,2
87,6.75,10.97,3.48,23.97,21.69,2
89,5.85,10.87,4.15,25.97,17.99,2
91,5.72,17.25,3.94,15.61,16.04,2
93,6.76,17.27,3.29,17.61,13.12,2
95,7.02,17.27,3.55,19.61,9.58,2
97,7.76,20.23,3.83,21.61,13.34,2
99,8.54,23.34,4.33,23.61,14.77,2
101,8.53,23.30,4.83,25.61,12.77,2
103,8.53,23.30,5.39,27.61,13.95,2
105,8.53,23.30,5.83,29.61,16.98,4
107,8.53,23.30,6.33,31.61,15.20,4
109,8.43,23.30,6.88,33.61,22.55,4
111,5.89,23.30,7.33,35.61,31.02,4
113,5.16,20.65,2.54,28.78,38.81,1
115,0.85,3.42,2.46,25.89,43.21,1
117,1.33,5.31,2.19,20.59,39.96,1
119,1.55,5.30,0.87,7.68,33.87,1
121,2.71,5.52,1.37,9.68,28.93,1
123,2.67,5.39,1.59,11.68,26.53,1
125,4.31,11.83,2.36,13.68,24.94,1
127,5.43,16.34,2.85,15.68,26.59,1
129,6.91,18.93,3.68,17.68,23.99,3
131,7.37,18.91,4.52,19.68,19.19,3
133,7.32,18.91,5.35,21.68,21.60,3
135,4.84,18.90,6.35,23.68,24.40,3
137,5.56,18.16,3.94,14.96,28.21,2
139,5.67,15.29,4.73,16.96,32.25,2
141,4.45,12.60,4.98,18.96,34.29,2
143,3.82,10.08,5.64,20.96,33.64,2
145,2.74,5.20,4.54,21.32,35.44,2
147,3.95,5.80,3.32,23.32,34.69,2
149,5.24,10.53,4.05,25.32,30.48,2
151,5.59,11.94,4.68,27.32,25.40,2
153,8.00,13.90,5.56,29.32,21.52,2
155,10.04,18.35,6.40,31.32,18.73,4
157,11.61,24.68,7.41,33.32,10.80,4
159,11.53,24.46,8.70,35.32,12.41,4
161,11.93,24.46,9.39,37.32,15.45,4
163,14.01,27.06,7.32,28.88,14.99,1
