time,calc_time
1.00,0.20
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.08
49.00,0.09
59.00,0.10
69.00,0.11
79.00,0.09
89.00,0.10
99.00,0.09
109.00,0.10
119.00,0.09
129.00,0.10
139.00,0.10
149.00,0.10
159.00,0.09
169.00,0.08
179.00,0.10
189.00,0.09
199.00,0.08
209.00,0.10
219.00,0.10
229.00,0.11
239.00,0.14
249.00,0.11
259.00,0.10
269.00,0.12
279.00,0.10
289.00,0.11
299.00,0.11
309.00,0.13
319.00,0.11
329.00,0.11
339.00,0.12
349.00,0.12
359.00,0.12
369.00,0.11
379.00,0.12
389.00,0.11
399.00,0.11
409.00,0.12
419.00,0.12
429.00,0.11
439.00,0.11
449.00,0.11
459.00,0.10
469.00,0.11
479.00,0.11
489.00,0.10
499.00,0.12
