time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,44.34,14,
5,0.00,0.00,0.00,0.00,53.20,14,
7,0.00,0.00,0.00,0.00,61.11,14,
9,0.00,0.00,0.00,0.00,64.21,14,4.00
11,0.00,0.00,0.00,0.00,59.17,14,
13,0.00,0.00,0.00,0.00,56.45,7,
15,0.00,0.00,0.00,0.00,52.26,7,
17,0.00,0.00,0.08,0.96,52.79,7,
19,0.00,0.00,0.11,1.32,51.67,7,2.01
21,1.05,4.20,0.28,3.32,48.87,7,
23,1.22,4.90,0.50,5.32,44.49,5,
25,1.29,4.14,0.86,7.32,45.89,5,
27,1.20,4.09,0.73,4.74,45.84,5,
29,1.38,5.52,1.04,6.74,45.24,5,2.37
31,1.38,5.51,1.35,8.74,40.74,5,
33,2.74,10.95,1.98,10.74,35.21,4,
35,2.91,11.64,2.42,12.74,35.38,4,
37,2.88,11.52,2.10,12.28,31.84,4,
39,5.61,18.33,1.87,9.03,31.79,4,2.89
41,5.84,18.25,1.32,10.58,29.66,4,
43,5.84,18.25,1.70,12.58,25.83,10,
45,6.23,18.25,2.38,14.58,27.22,10,
47,7.43,18.23,2.23,12.53,28.62,10,
49,4.58,11.33,2.73,14.53,30.84,10,2.58
51,6.63,15.19,3.11,15.10,33.65,10,
53,7.15,17.28,2.19,16.89,31.15,3,
55,7.15,17.27,2.73,18.89,35.31,3,
57,7.52,17.27,3.18,20.89,38.52,3,
59,5.52,17.27,2.96,15.38,38.32,3,2.41
61,6.29,20.37,2.13,17.38,38.77,3,
63,7.12,23.69,2.69,19.38,39.19,3,
65,7.95,23.66,3.19,21.38,37.18,3,
67,9.98,23.66,4.11,23.38,36.44,3,
69,9.93,23.66,4.52,25.38,34.67,3,1.54
71,11.70,28.64,5.39,27.38,32.14,3,
73,14.72,36.38,5.93,29.38,30.69,6,
75,16.39,37.17,6.83,31.38,30.50,6,
77,19.13,41.92,6.58,33.38,29.19,6,
79,20.29,41.79,7.54,31.28,25.77,6,2.23
81,17.17,42.46,8.49,32.79,25.26,6,
83,19.44,47.55,9.26,23.20,21.72,5,
85,22.81,44.85,10.27,25.20,20.63,5,
87,20.08,30.12,11.19,27.20,17.95,5,
89,15.78,30.07,12.45,29.20,18.32,5,1.70
91,13.99,24.83,13.42,31.20,16.26,5,
93,12.61,34.06,13.70,33.20,12.85,6,
95,14.28,37.95,14.80,35.20,13.54,6,
97,21.81,58.29,14.91,37.20,18.96,6,
99,22.52,60.94,16.35,39.20,21.63,6,2.66
101,23.88,60.92,17.31,41.20,23.85,6,
103,24.97,65.50,18.15,43.20,22.72,6,
105,27.29,74.39,17.36,45.20,22.15,6,
107,31.54,84.95,18.30,47.20,20.68,6,
109,34.02,94.65,18.02,49.20,19.35,6,2.44
111,39.14,108.11,19.25,51.20,16.26,6,
113,42.89,118.44,20.71,53.20,15.41,2,
115,46.00,127.10,21.58,55.20,17.63,2,
117,47.42,128.94,23.03,57.20,16.73,2,
119,49.02,135.38,22.29,59.20,16.41,2,1.84
121,39.00,95.31,22.81,61.20,15.05,2,
123,16.29,31.71,23.99,63.20,15.34,3,
125,16.29,31.71,24.48,65.20,15.60,3,
127,16.19,31.71,25.98,67.20,15.61,3,
129,18.75,38.01,25.49,69.20,16.87,3,2.50
131,19.21,37.59,23.37,71.20,18.46,3,
133,15.76,23.82,24.30,73.20,20.98,5,
135,15.76,23.82,25.25,75.20,20.35,5,
137,16.79,27.92,25.41,77.20,21.12,5,
139,18.83,29.33,26.12,79.20,22.21,5,2.11
141,15.93,23.48,24.67,81.20,22.38,5,
143,12.89,23.48,25.60,83.20,22.74,4,
145,14.88,23.48,25.46,85.20,23.59,4,
147,16.09,23.73,18.60,82.69,25.08,4,
149,17.28,23.35,16.04,84.69,28.46,4,2.38
151,13.07,30.18,16.30,86.69,28.19,4,
153,12.46,29.96,13.83,88.69,27.18,7,
155,13.24,29.96,12.52,90.69,27.51,7,
157,15.37,29.96,13.46,92.69,28.02,7,
159,17.19,29.95,7.07,32.87,29.23,7,2.89
161,9.59,16.15,7.46,28.15,31.60,7,
163,4.63,13.18,6.54,15.30,29.16,5,
165,7.28,18.34,7.71,17.32,28.28,5,
167,8.97,18.24,7.76,19.32,27.47,5,
169,8.37,15.89,8.55,21.32,25.74,5,1.97
171,7.04,17.61,7.86,23.32,23.87,5,
173,7.21,18.29,8.42,25.32,19.74,4,
175,8.27,18.27,9.20,27.32,21.35,4,
177,10.15,24.11,8.75,29.32,18.99,4,
179,11.25,24.52,7.90,31.32,22.08,4,2.32
181,12.20,24.89,8.84,33.32,19.57,4,
183,14.45,31.18,8.72,35.32,17.46,2,
185,14.38,30.97,9.00,37.32,20.36,2,
187,17.72,31.33,8.60,33.46,25.03,2,
189,17.12,37.52,8.69,26.54,29.01,2,2.76
191,14.97,37.23,6.84,25.62,28.97,2,
193,7.72,17.88,5.54,20.76,30.32,3,
195,7.43,17.88,5.26,22.76,34.36,3,
197,8.50,19.74,6.26,24.76,38.25,3,
199,10.13,24.30,5.92,24.07,38.11,3,2.50
201,5.75,11.42,5.47,19.48,34.09,3,
203,5.84,17.43,5.77,21.48,32.33,6,
205,6.56,17.19,5.68,23.48,30.88,6,
207,9.24,17.17,5.47,25.48,28.07,6,
209,7.91,15.48,2.88,20.30,29.67,6,2.87
211,6.65,15.47,2.80,10.73,32.11,6,
213,7.74,19.84,2.92,10.62,32.20,8,
215,8.23,21.35,3.18,12.62,37.36,8,
217,7.62,21.34,4.01,14.62,39.49,8,
219,5.79,18.92,2.93,16.09,37.54,8,3.10
221,1.33,5.31,2.22,14.42,32.23,8,
223,1.61,6.45,2.09,10.33,27.08,5,
225,3.64,10.97,1.61,9.94,29.61,5,
227,5.94,11.13,2.38,11.94,36.23,5,
229,5.27,15.81,1.80,8.09,40.03,5,2.98
231,5.66,17.42,1.25,8.07,41.94,5,
233,5.66,17.41,1.52,10.07,41.79,4,
235,5.66,17.41,1.92,12.07,40.10,4,
237,5.72,17.38,2.60,14.07,37.80,4,
239,4.80,10.61,3.51,15.19,34.59,4,2.28
241,5.01,10.57,3.84,16.22,29.95,4,
