time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.23,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.50,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.05,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.27,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.78,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.94,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.53,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.19,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,1.55,0.52,0.67,1.55,44.09,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,3.55,1.18,1.52,3.55,59.02,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,5.21,1.74,2.23,5.21,57.13,1.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.54,0.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.30,0.00
35,0.00,0.92,0.46,0.92,0.00,0.25,1.70,0.65,0.83,1.70,25.37,0.00
37,0.00,5.67,2.84,5.67,0.00,2.25,3.70,1.98,2.55,3.70,13.81,1.00
39,0.00,5.59,2.79,5.59,0.00,0.00,5.70,1.90,2.44,5.70,16.64,0.00
41,0.00,7.45,3.72,7.45,0.00,0.00,7.70,2.57,3.30,7.70,17.47,0.00
43,0.00,12.46,6.23,12.46,0.00,0.00,9.70,3.23,4.16,9.70,20.04,0.00
45,0.00,12.37,6.18,12.37,0.00,0.00,11.70,3.90,5.01,11.70,29.09,0.00
47,0.00,8.99,4.49,8.99,0.00,0.00,13.70,4.57,5.87,13.70,48.89,1.00
49,0.00,0.00,0.00,0.00,0.00,0.00,9.01,3.00,3.86,9.01,52.09,1.00
