time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.27,0
3,0.00,0.00,0.00,0.00,0.00,53.01,15
5,0.00,0.00,0.00,0.00,0.00,54.62,15
7,0.00,0.00,0.00,0.00,0.00,56.97,15
9,0.00,0.00,0.00,0.00,0.00,60.06,15
11,0.00,0.00,0.00,0.00,0.00,57.80,15
13,0.00,0.00,0.00,0.00,0.00,52.17,5
15,0.00,0.00,0.00,0.00,0.00,44.62,5
17,0.38,1.53,0.26,0.29,1.98,39.43,5
19,1.15,4.61,0.55,0.59,3.98,37.23,5
21,2.48,4.55,0.91,1.08,5.98,33.93,5
23,5.18,11.01,1.52,1.67,7.98,30.87,2
25,5.71,10.88,2.00,2.21,9.98,35.22,2
27,5.48,6.82,2.71,2.92,11.98,37.31,2
29,3.77,5.49,3.36,3.62,13.98,35.51,2
31,3.77,5.49,3.41,4.04,15.98,36.62,2
33,6.34,8.50,4.36,5.14,17.98,35.76,4
35,8.08,11.57,5.08,6.06,19.98,37.67,4
37,4.59,8.34,5.18,6.77,21.98,38.75,4
39,2.51,5.49,4.07,4.39,23.98,36.58,4
41,3.87,9.98,4.17,4.31,25.98,34.29,4
43,5.83,14.69,4.82,4.62,27.98,36.53,1
45,7.32,18.09,5.69,5.26,29.98,39.69,1
47,6.72,18.03,6.37,6.22,31.98,38.21,1
49,4.09,6.95,4.94,5.96,33.98,36.59,1
51,4.13,7.18,4.83,6.49,35.98,33.44,1
53,7.61,16.86,4.88,7.37,37.98,28.66,3
55,10.52,17.60,5.74,8.63,39.98,30.94,3
57,11.81,17.58,6.33,9.62,41.98,29.56,3
59,9.61,23.72,3.71,5.92,12.98,30.09,3
61,8.38,28.88,4.29,6.71,14.98,28.70,3
63,8.37,28.82,3.92,5.53,16.98,25.51,6
65,8.91,30.98,4.15,5.75,18.98,26.46,6
67,11.13,35.49,4.81,6.43,20.98,24.14,6
69,12.14,39.06,4.63,6.32,19.09,24.13,6
71,14.59,42.23,4.64,6.11,16.40,24.46,6
73,14.38,29.17,4.94,6.68,18.40,22.52,4
75,9.14,19.30,6.04,7.99,20.40,22.08,4
77,8.85,19.05,6.33,8.01,22.40,19.73,4
79,8.85,19.05,5.98,7.18,24.40,25.17,4
81,8.85,19.05,6.06,6.64,26.40,24.53,4
83,8.85,19.05,6.55,6.91,28.40,24.74,8
85,8.78,19.05,7.15,7.57,30.40,26.80,8
87,7.69,19.05,8.08,8.71,32.40,27.28,8
89,8.49,19.05,6.21,8.74,24.93,28.56,8
91,9.06,19.05,7.05,9.92,26.93,27.14,8
93,9.05,19.05,7.92,11.13,28.93,27.26,3
95,9.98,19.05,8.84,12.37,30.93,30.92,3
97,10.63,19.03,9.82,13.60,32.93,36.43,3
99,6.10,11.98,10.50,13.96,31.48,37.60,3
