time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,53.21,0.00,7,
5,0.00,0.00,0.00,0.00,59.05,0.00,7,
7,0.00,0.00,0.00,0.00,63.97,0.00,7,
9,0.00,0.00,0.00,0.00,63.58,0.00,7,4.00
11,0.00,0.00,0.00,0.00,57.63,0.00,7,
13,0.00,0.00,0.00,0.00,50.72,0.00,8,
15,0.00,0.00,0.00,0.00,47.27,0.00,8,
17,0.71,2.85,0.15,1.77,47.90,0.00,8,
19,1.32,5.30,0.42,3.77,47.68,0.00,8,1.40
21,2.36,5.28,0.79,5.77,47.91,1.00,8,
23,2.54,5.28,1.09,7.77,44.53,0.00,7,
25,2.51,5.18,1.50,9.77,40.58,0.00,7,
27,1.40,4.87,2.13,11.77,39.08,2.00,7,
29,1.22,4.87,1.39,11.32,36.74,2.00,7,1.93
31,3.06,7.36,1.44,13.32,34.16,1.00,7,
33,6.52,15.93,1.91,15.32,32.57,0.00,5,
35,9.31,24.38,2.65,17.32,35.34,1.00,5,
37,9.34,24.45,2.41,8.11,38.59,1.00,5,
39,8.58,24.09,2.43,9.12,35.53,2.00,5,2.08
41,3.04,5.51,2.28,9.84,33.01,1.00,5,
43,4.85,11.79,2.76,10.39,25.99,1.00,4,
45,7.53,11.60,3.12,12.39,32.32,2.00,4,
47,7.35,10.66,3.37,14.39,31.57,3.00,4,
49,3.04,10.75,2.56,8.42,28.99,2.00,4,2.61
51,4.28,11.83,1.81,8.13,24.52,0.00,4,
53,7.41,17.82,2.31,10.13,20.52,0.00,7,
55,8.33,18.25,2.90,12.13,25.91,1.00,7,
57,10.05,18.23,3.04,14.13,29.92,2.00,7,
59,4.74,6.99,2.46,12.85,35.11,2.00,7,2.76
61,2.68,10.72,2.37,9.50,40.56,2.00,7,
63,3.27,10.44,1.66,9.11,40.25,1.00,5,
65,5.10,10.44,1.85,11.11,42.87,1.00,5,
67,3.76,7.54,1.28,10.66,46.26,1.00,5,
69,0.57,2.29,1.59,10.44,46.82,2.00,5,3.39
71,1.31,5.25,0.66,4.19,45.53,2.00,5,
73,1.30,5.20,0.83,6.19,42.97,2.00,5,
75,2.41,9.63,0.74,8.19,40.46,0.00,5,
77,4.31,17.22,1.21,10.19,37.74,1.00,5,
79,5.47,17.27,1.67,12.19,35.64,2.00,5,2.67
81,5.60,17.27,2.23,14.19,32.26,2.00,5,
83,5.60,17.27,2.49,16.19,31.21,1.00,4,
85,5.59,17.27,3.26,18.19,34.90,2.00,4,
87,5.55,17.23,3.60,20.19,34.09,4.00,4,
89,3.99,7.31,2.46,15.47,39.49,2.00,4,3.32
91,2.68,5.73,2.62,16.94,40.57,1.00,4,
93,3.86,10.45,1.61,11.88,39.09,0.00,5,
95,4.40,12.63,2.20,13.88,37.83,0.00,5,
97,4.35,9.76,3.06,15.88,35.52,1.00,5,
99,2.69,5.43,3.77,17.88,35.42,1.00,5,1.28
101,4.35,9.48,3.84,19.88,34.00,0.00,5,
103,5.56,10.93,4.71,21.88,33.76,1.00,7,
105,7.04,11.77,5.60,23.88,32.56,1.00,7,
107,7.85,10.92,5.80,25.88,33.04,1.00,7,
109,7.27,10.92,6.24,27.88,31.55,2.00,7,1.80
111,6.01,10.92,6.72,29.88,29.72,2.00,7,
113,7.93,15.61,7.31,31.88,26.23,2.00,5,
115,9.02,19.39,7.43,33.88,29.26,0.00,5,
117,12.11,25.03,8.60,35.88,29.27,3.00,5,
119,14.83,24.55,8.75,37.88,28.96,2.00,5,2.10
121,8.64,17.74,9.21,39.88,27.00,1.00,5,
123,9.43,17.74,10.06,41.88,25.70,3.00,4,
125,12.14,19.59,10.08,43.88,27.57,1.00,4,
127,14.07,23.38,10.94,45.88,29.12,2.00,4,
129,12.77,20.67,10.31,47.88,27.76,3.00,4,2.47
131,9.38,18.00,8.58,49.88,25.51,3.00,4,
133,12.27,23.96,8.24,51.88,22.71,2.00,6,
135,16.11,30.66,8.03,53.88,23.49,1.00,6,
137,17.72,37.36,8.31,55.88,22.28,1.00,6,
139,18.98,42.39,9.23,57.88,22.27,1.00,6,2.61
141,20.22,47.37,9.92,59.88,26.70,1.00,6,
143,24.87,59.65,11.12,61.88,29.59,2.00,3,
145,27.49,69.32,11.24,63.88,33.14,0.00,3,
147,26.42,68.96,12.24,65.88,35.90,3.00,3,
149,8.05,13.57,11.16,67.88,33.48,3.00,3,2.15
151,4.95,11.50,9.67,69.88,28.38,2.00,3,
153,6.89,11.50,9.78,71.88,24.73,1.00,2,
155,11.35,17.64,10.82,73.88,22.80,0.00,2,
157,15.25,17.53,12.30,75.88,19.38,2.00,2,
159,13.59,19.17,9.74,48.81,17.39,2.00,2,1.33
161,19.38,37.32,7.50,19.98,16.00,2.00,2,
163,20.06,37.13,6.71,21.98,14.71,0.00,3,
165,20.71,36.69,8.05,23.98,17.56,1.00,3,
167,21.02,36.56,9.03,25.98,17.73,2.00,3,
169,23.40,36.56,9.88,27.98,16.44,2.00,3,1.35
171,24.94,36.56,10.01,29.98,16.02,1.00,3,
173,25.79,36.56,9.86,31.98,15.77,0.00,4,
175,27.66,40.86,10.86,33.98,18.81,0.00,4,
177,28.05,47.68,11.99,35.98,20.94,3.00,4,
179,29.58,53.85,10.73,35.35,25.79,3.00,4,2.64
181,30.17,57.66,9.10,31.38,29.45,2.00,4,
183,24.80,59.89,9.82,30.99,29.65,2.00,1,
185,17.47,41.52,10.07,32.99,27.59,1.00,1,
187,8.56,24.85,10.56,34.99,26.41,1.00,1,
189,10.05,22.30,8.92,31.56,26.46,2.00,1,2.11
191,9.40,15.34,9.09,33.56,22.70,3.00,1,
193,9.84,16.87,8.90,35.56,20.83,2.00,6,
195,11.43,17.55,8.89,37.56,18.98,0.00,6,
197,13.64,19.38,10.22,39.56,19.68,2.00,6,
199,15.24,20.85,9.67,28.20,21.15,2.00,6,2.32
201,9.99,17.33,10.25,30.20,19.57,2.00,6,
203,10.70,20.18,9.06,32.20,21.58,1.00,3,
205,11.65,23.96,8.92,34.20,24.04,1.00,3,
207,11.86,23.92,9.73,36.20,25.59,3.00,3,
209,10.83,21.28,9.73,32.84,27.62,3.00,3,2.70
211,6.44,12.50,8.95,27.20,26.61,3.00,3,
213,6.89,12.31,7.76,29.20,24.83,2.00,8,
215,8.42,12.31,7.25,31.20,28.84,1.00,8,
217,7.97,14.49,7.97,33.20,29.21,2.00,8,
219,6.19,17.59,6.99,24.29,26.72,3.00,8,2.47
221,6.44,17.56,3.90,14.12,23.18,0.00,8,
223,8.60,17.56,5.09,16.12,20.29,1.00,5,
225,8.98,19.25,5.92,18.12,23.04,2.00,5,
227,10.10,23.75,6.20,18.11,27.13,1.00,5,
229,10.66,21.02,6.94,20.11,29.01,2.00,5,2.19
231,5.54,16.60,6.35,22.11,31.06,2.00,5,
233,5.54,16.60,5.68,24.11,33.60,1.00,6,
235,5.54,16.60,5.74,26.11,36.70,1.00,6,
237,5.66,16.56,6.03,24.85,37.06,1.00,6,
239,3.92,7.01,6.17,26.85,33.53,2.00,6,2.24
241,3.67,6.31,5.56,28.85,30.05,1.00,6,
243,5.64,12.33,5.51,30.85,26.92,1.00,7,
245,5.64,12.35,6.54,32.85,27.11,0.00,7,
247,8.25,17.67,7.71,34.85,27.79,2.00,7,
249,6.74,14.57,4.90,14.25,26.17,2.00,7,2.11
251,5.39,16.65,4.88,16.25,23.69,2.00,7,
253,5.67,16.64,5.12,18.25,18.12,1.00,8,
255,7.52,16.64,5.96,20.25,22.23,1.00,8,
257,9.74,17.40,6.13,19.70,22.12,1.00,8,
259,8.12,18.52,6.55,21.70,22.17,2.00,8,1.96
261,9.44,21.14,5.98,23.70,25.03,1.00,8,
263,10.26,24.55,5.59,25.70,22.69,0.00,5,
265,10.24,24.49,6.42,27.70,23.31,0.00,5,
267,10.24,24.49,7.25,29.70,28.73,2.00,5,
269,10.43,22.99,5.69,17.45,35.44,2.00,5,2.44
271,5.60,11.23,5.48,19.45,36.87,2.00,5,
273,5.59,11.23,5.85,21.45,35.85,1.00,7,
275,5.95,11.23,5.66,23.45,39.25,2.00,7,
277,6.70,8.50,5.67,23.52,41.30,1.00,7,
279,5.53,11.19,5.57,20.37,37.48,3.00,7,2.36
281,5.78,12.24,3.61,18.16,34.76,1.00,7,
283,8.38,17.72,4.54,20.16,33.45,1.00,4,
285,10.79,25.70,5.14,22.16,34.91,0.00,4,
287,9.94,30.94,5.97,24.16,34.92,3.00,4,
289,8.14,30.82,4.35,20.14,34.28,2.00,4,2.43
291,13.29,30.82,4.36,22.14,31.39,4.00,4,
293,13.20,30.82,4.75,24.14,24.57,1.00,1,
295,14.74,30.82,5.51,26.14,22.13,0.00,1,
297,17.96,37.96,6.70,28.14,18.10,2.00,1,
299,21.06,50.47,6.28,23.95,15.33,2.00,1,2.39
301,27.24,61.14,6.63,20.95,20.88,1.00,1,
303,28.62,62.33,7.49,19.27,25.69,1.00,8,
305,30.52,62.10,7.54,20.99,28.18,0.00,8,
307,31.12,59.21,8.87,22.99,29.68,0.00,8,
309,26.47,38.17,10.33,24.99,30.45,2.00,8,1.64
311,22.00,35.78,10.66,26.99,28.09,1.00,8,
313,16.32,22.57,11.28,28.99,27.29,1.00,5,
315,15.84,24.32,12.35,30.99,24.32,0.00,5,
317,18.73,24.64,13.85,32.99,21.80,2.00,5,
319,22.68,24.46,13.88,31.97,21.68,2.00,5,1.48
321,20.08,30.20,12.41,33.97,18.92,2.00,5,
323,21.57,31.93,13.56,35.97,14.57,2.00,8,
325,21.98,31.75,13.41,37.97,12.57,1.00,8,
327,25.89,34.92,14.71,39.97,11.46,2.00,8,
329,29.17,38.35,13.62,41.97,10.45,2.00,8,1.62
331,30.35,38.20,14.47,43.97,10.47,2.00,8,
333,21.42,30.82,15.33,45.97,10.97,2.00,3,
335,21.63,30.82,16.24,47.97,8.89,1.00,3,
337,22.24,30.82,16.43,49.97,9.50,2.00,3,
339,23.10,30.81,17.80,51.97,14.22,2.00,3,1.94
341,18.87,30.27,18.28,53.97,20.51,2.00,3,
343,18.44,28.54,17.41,55.97,21.86,2.00,5,
345,17.84,28.23,16.00,57.97,23.34,1.00,5,
347,17.66,28.23,16.74,59.97,21.00,1.00,5,
349,19.07,31.07,17.73,61.97,22.14,1.00,5,2.14
351,15.75,30.85,18.70,63.97,21.05,1.00,5,
353,11.95,30.85,19.56,65.97,20.37,1.00,6,
355,13.31,30.85,20.79,67.97,21.45,1.00,6,
357,14.98,30.85,20.49,69.97,22.66,2.00,6,
359,18.74,30.84,17.90,55.98,24.67,1.00,6,1.83
361,15.98,23.91,17.42,46.91,27.09,1.00,6,
363,11.81,23.91,14.84,40.35,27.73,1.00,7,
365,11.81,23.91,14.51,42.35,28.40,1.00,7,
367,11.81,23.91,14.93,44.35,26.73,3.00,7,
369,12.46,23.56,11.64,42.45,27.58,3.00,7,2.33
371,8.55,23.93,9.90,44.45,24.66,2.00,7,
373,9.90,25.11,10.77,46.45,19.25,2.00,5,
375,11.97,28.92,10.24,48.45,19.75,0.00,5,
377,15.69,40.13,11.41,50.45,23.07,2.00,5,
379,18.68,47.08,9.99,52.45,22.91,2.00,5,2.86
381,20.77,55.66,10.36,54.45,27.15,1.00,5,
383,22.06,60.82,9.99,56.45,28.63,1.00,6,
385,24.45,63.62,9.77,58.45,28.69,1.00,6,
387,18.25,40.87,10.53,60.45,30.19,1.00,6,
389,7.35,17.71,11.02,62.45,26.21,3.00,6,2.16
391,8.82,19.85,10.23,64.45,25.44,1.00,6,
393,11.85,24.49,11.20,66.45,24.06,1.00,3,
395,12.33,26.44,12.13,68.45,21.99,0.00,3,
397,14.99,30.64,13.47,70.45,18.74,2.00,3,
399,14.52,30.57,12.57,72.45,17.36,1.00,3,1.09
401,16.78,30.57,13.24,74.45,13.95,1.00,3,
403,19.17,30.57,13.79,76.45,13.39,1.00,1,
405,20.98,37.66,14.65,78.45,14.39,2.00,1,
407,23.86,43.49,14.32,80.45,15.06,0.00,1,
409,21.73,43.41,15.65,82.45,19.18,2.00,1,2.20
411,21.03,43.41,14.89,84.45,21.33,2.00,1,
413,19.24,36.45,15.28,86.45,25.92,1.00,8,
415,11.63,30.57,15.86,88.45,29.79,0.00,8,
417,13.25,30.57,17.20,90.45,30.78,1.00,8,
419,14.96,30.57,13.64,45.22,28.25,1.00,8,1.93
421,14.67,22.91,13.52,35.81,25.11,1.00,8,
423,10.50,24.48,11.70,31.72,24.28,1.00,5,
425,13.18,26.29,12.55,29.85,21.28,2.00,5,
427,15.78,31.20,9.57,28.45,18.85,0.00,5,
429,18.42,31.11,10.90,30.45,19.78,2.00,5,1.77
431,23.88,39.69,11.66,32.45,21.32,1.00,5,
433,24.62,38.88,10.66,34.45,23.83,1.00,4,
435,14.89,25.15,11.31,36.45,25.08,1.00,4,
437,13.95,25.15,12.12,38.45,26.03,3.00,4,
439,14.42,25.15,10.29,32.61,25.90,3.00,4,1.97
441,15.18,28.16,8.16,34.61,26.65,1.00,4,
443,19.50,36.76,8.70,36.61,27.37,0.00,3,
445,22.20,41.44,9.86,38.61,29.13,1.00,3,
447,21.02,41.25,9.85,40.61,27.04,2.00,3,
449,22.89,45.12,9.24,35.91,26.16,3.00,3,2.27
451,23.89,47.34,9.30,28.57,25.01,3.00,3,
453,15.94,35.08,10.16,27.10,21.47,3.00,8,
455,8.38,15.36,9.75,29.10,26.17,0.00,8,
457,12.66,24.27,11.41,31.10,22.53,2.00,8,
459,13.23,24.10,10.20,21.94,19.62,2.00,8,1.65
461,16.62,24.32,,,22.32,1.00,8,
463,19.02,29.17,,,19.72,1.00,3,
465,19.45,29.08,,,21.31,1.00,3,
467,19.71,29.08,,,20.51,2.00,3,
469,20.38,29.31,,,20.56,2.00,3,1.62
471,23.40,36.70,,,17.82,3.00,3,
473,24.21,40.17,,,13.60,2.00,1,
475,26.16,44.55,,,13.47,1.00,1,
477,27.05,49.58,,,14.94,1.00,1,
479,28.79,56.04,,,20.54,2.00,1,2.60
481,28.07,58.36,,,25.07,2.00,1,
483,25.02,63.51,,,27.57,2.00,6,
485,24.47,63.35,,,30.50,0.00,6,
487,24.79,61.05,,,30.45,2.00,6,
489,14.79,30.32,,,27.02,1.00,6,1.74
491,14.46,36.36,,,24.91,1.00,6,
493,9.49,13.86,,,22.28,1.00,3,
495,12.58,17.01,,,22.75,2.00,3,
497,14.82,22.67,,,22.73,2.00,3,
499,15.71,24.59,,,23.60,3.00,3,2.00
501,18.05,28.17,,,22.89,3.00,3,
501,18.05,28.17,,,22.89,3.00,7,
