time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.60
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.85
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.95
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.50
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.55
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.45
15,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.34,0.34,1.02,50.40
17,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.18,0.18,0.53,60.10
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.90
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.15
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.95
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40
27,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.36,0.36,1.09,37.80
29,3.87,0.00,1.94,3.87,0.00,3.09,0.00,1.03,1.03,3.09,36.52
31,5.14,0.00,2.57,5.14,0.00,5.09,0.00,1.70,1.70,5.09,33.25
33,7.36,0.00,3.68,7.36,0.00,7.09,0.00,2.36,2.36,7.09,38.73
35,8.46,0.00,4.23,8.46,0.00,9.09,0.00,3.03,3.03,9.09,43.17
37,0.00,0.00,0.00,0.00,0.00,5.83,0.00,1.94,1.94,5.83,36.77
39,0.00,2.36,1.18,2.36,0.00,0.00,0.89,0.30,0.30,0.89,32.40
41,0.00,5.34,2.67,5.34,0.61,0.00,2.89,1.17,1.17,2.89,51.87
43,0.00,0.00,0.00,0.00,0.00,0.00,4.89,1.63,1.63,4.89,54.30
45,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.55,0.55,1.64,51.47
47,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.07,0.07,0.22,57.50
49,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.74,0.74,2.22,50.73
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.07
53,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.30,0.30,0.89,31.67
55,4.14,0.00,2.07,4.14,0.00,2.89,0.00,0.96,0.96,2.89,21.23
57,4.55,0.00,2.28,4.55,0.00,4.89,0.00,1.63,1.63,4.89,10.10
59,4.55,4.96,4.76,4.96,0.00,6.89,1.92,2.93,2.93,6.89,3.30
61,4.55,6.61,5.58,6.61,0.00,8.89,3.92,4.27,4.27,8.89,0.30
63,4.55,12.01,8.28,12.01,0.00,10.89,5.92,5.60,5.60,10.89,0.00
65,4.55,11.87,8.21,11.87,0.00,12.89,7.92,6.93,6.93,12.89,0.00
67,4.55,11.87,8.21,11.87,0.00,14.89,9.92,8.27,8.27,14.89,0.00
69,4.06,11.87,7.96,11.87,0.00,16.89,11.92,9.60,9.60,16.89,4.30
71,0.00,9.14,4.57,9.14,0.00,18.89,13.92,10.93,10.93,18.89,60.00
73,0.00,0.00,0.00,0.00,0.00,0.00,13.59,4.53,4.53,13.59,60.00
75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00
79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.85
81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.87
83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.25
85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.22
87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.38
89,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.06,0.06,0.18,33.68
91,0.00,0.00,0.00,0.00,2.18,1.54,0.00,1.24,1.24,2.18,16.38
93,9.88,0.00,4.94,9.88,4.18,3.54,0.00,2.57,2.57,4.18,13.46
95,18.72,0.00,9.36,18.72,2.39,5.54,0.00,2.64,2.64,5.54,18.90
97,28.94,0.00,14.47,28.94,4.39,7.54,0.00,3.98,3.98,7.54,25.87
99,23.01,0.00,11.51,23.01,6.39,5.97,0.00,4.12,4.12,6.39,30.60
101,0.00,0.00,0.00,0.00,0.00,7.97,0.00,2.66,2.66,7.97,35.33
103,0.00,0.00,0.00,0.00,0.00,7.51,0.00,2.50,2.50,7.51,38.20
105,3.18,0.00,1.59,3.18,0.00,9.51,0.00,3.17,3.17,9.51,37.06
107,4.91,0.00,2.46,4.91,0.00,11.51,0.00,3.84,3.84,11.51,34.99
109,4.90,0.00,2.45,4.90,0.86,13.51,0.00,4.79,4.79,13.51,31.89
111,12.74,0.00,6.37,12.74,2.86,15.51,0.00,6.12,6.12,15.51,25.88
113,21.78,0.00,10.89,21.78,4.86,17.51,1.68,8.01,8.01,17.51,17.99
115,23.94,0.92,12.43,23.94,6.86,19.51,3.68,10.01,10.01,19.51,20.01
117,27.70,10.56,19.13,27.70,8.86,21.51,5.68,12.01,12.01,21.51,19.37
119,36.14,12.26,24.20,36.14,10.86,23.51,7.68,14.01,14.01,23.51,17.44
121,35.98,15.58,25.78,35.98,12.86,25.51,9.68,16.01,16.01,25.51,15.59
123,35.98,18.46,27.22,35.98,14.86,27.51,11.68,18.01,18.01,27.51,13.35
125,42.49,6.18,24.34,42.49,16.86,20.32,11.81,16.33,16.33,20.32,14.08
127,48.30,0.00,24.15,48.30,18.86,19.66,7.76,15.43,15.43,19.66,21.40
129,48.02,0.00,24.01,48.02,11.46,21.66,2.75,11.95,11.95,21.66,29.84
131,11.65,0.00,5.83,11.65,13.46,18.47,4.75,12.22,12.22,18.47,29.73
133,0.00,0.00,0.00,0.00,15.46,0.00,4.17,6.54,6.54,15.46,30.10
135,0.00,0.00,0.00,0.00,10.10,0.00,4.94,5.01,5.01,10.10,37.07
137,0.00,0.00,0.00,0.00,10.89,0.00,0.00,3.63,3.63,10.89,48.33
139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.03
141,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.42,0.42,1.27,48.97
143,0.00,0.00,0.00,0.00,0.00,3.27,0.00,1.09,1.09,3.27,32.57
145,2.87,0.00,1.43,2.87,0.00,5.27,0.07,1.78,1.78,5.27,17.80
147,4.85,0.00,2.43,4.85,0.00,7.27,2.07,3.11,3.11,7.27,16.02
149,4.84,4.44,4.64,4.84,0.00,9.27,4.07,4.45,4.45,9.27,14.17
151,8.69,5.62,7.15,8.69,1.66,11.27,6.07,6.33,6.33,11.27,14.95
153,10.38,5.61,8.00,10.38,3.66,13.27,8.07,8.33,8.33,13.27,23.34
155,10.37,5.61,7.99,10.37,5.66,15.27,10.07,10.33,10.33,15.27,19.92
157,10.37,5.61,7.99,10.37,7.66,17.27,12.07,12.33,12.33,17.27,14.70
159,10.37,5.61,7.99,10.37,9.66,19.27,14.07,14.33,14.33,19.27,7.90
161,16.06,5.61,10.84,16.06,11.66,21.27,16.07,16.33,16.33,21.27,5.60
163,16.35,5.61,10.98,16.35,13.66,23.27,18.07,18.33,18.33,23.27,4.47
165,6.87,10.64,8.76,10.64,15.66,0.00,20.07,11.91,11.91,20.07,13.88
167,0.00,12.45,6.23,12.45,8.14,0.00,22.07,10.07,10.07,22.07,23.82
169,0.00,12.45,6.22,12.45,0.00,0.00,24.07,8.02,8.02,24.07,28.20
171,0.00,12.45,6.22,12.45,0.00,0.00,26.07,8.69,8.69,26.07,29.60
173,0.00,12.45,6.22,12.45,0.00,0.00,28.07,9.36,9.36,28.07,27.05
175,0.00,12.45,6.22,12.45,0.00,0.00,30.07,10.02,10.02,30.07,19.95
177,0.00,12.45,6.22,12.45,0.00,0.00,32.07,10.69,10.69,32.07,20.28
179,0.00,12.45,6.22,12.45,1.17,0.00,34.07,11.75,11.75,34.07,15.40
181,0.00,15.62,7.81,15.62,0.00,0.00,36.07,12.02,12.02,36.07,22.84
183,0.00,19.06,9.53,19.06,0.00,0.00,38.07,12.69,12.69,38.07,26.62
185,0.00,19.03,9.52,19.03,0.00,0.00,40.07,13.36,13.36,40.07,24.60
187,0.00,19.03,9.52,19.03,0.00,0.00,42.07,14.02,14.02,42.07,20.15
189,0.00,19.03,9.52,19.03,0.22,0.00,44.07,14.76,14.76,44.07,14.62
191,0.00,19.03,9.52,19.03,2.22,0.00,46.07,16.10,16.10,46.07,6.60
193,0.00,20.40,10.20,20.40,0.00,0.00,48.07,16.02,16.02,48.07,1.50
195,0.00,27.72,13.86,27.72,0.00,0.00,50.07,16.69,16.69,50.07,0.06
197,0.00,31.57,15.79,31.57,0.00,0.00,52.07,17.36,17.36,52.07,0.00
199,0.00,31.52,15.76,31.52,0.00,0.00,54.07,18.02,18.02,54.07,0.00
201,0.00,31.52,15.76,31.52,0.00,0.00,56.07,18.69,18.69,56.07,0.00
203,0.00,31.52,15.76,31.52,0.00,0.00,58.07,19.36,19.36,58.07,0.00
205,0.00,31.52,15.76,31.52,0.00,0.00,60.07,20.02,20.02,60.07,0.00
207,0.00,31.52,15.76,31.52,0.00,0.00,62.07,20.69,20.69,62.07,6.30
209,0.00,31.52,15.76,31.52,0.00,0.00,64.07,21.36,21.36,64.07,13.57
211,0.00,31.52,15.76,31.52,0.00,0.00,66.07,22.02,22.02,66.07,20.41
213,0.00,31.52,15.76,31.52,0.00,0.00,68.07,22.69,22.69,68.07,20.41
215,0.00,31.52,15.76,31.52,0.00,0.00,70.07,23.36,23.36,70.07,15.57
217,0.00,31.52,15.76,31.52,0.00,0.00,72.07,24.02,24.02,72.07,15.61
219,0.00,33.68,16.84,33.68,0.00,0.00,74.07,24.69,24.69,74.07,19.51
221,0.00,38.15,19.08,38.15,1.20,0.00,58.11,19.77,19.77,58.11,17.03
223,0.75,38.00,19.37,38.00,3.20,0.00,43.98,15.73,15.73,43.98,16.74
225,7.52,35.93,21.72,35.93,5.20,0.00,45.98,17.06,17.06,45.98,18.30
227,9.45,20.00,14.73,20.00,7.20,0.00,47.98,18.39,18.39,47.98,13.71
229,1.59,21.00,11.29,21.00,5.76,0.00,49.98,18.58,18.58,49.98,12.60
231,0.00,27.31,13.65,27.31,0.00,0.00,51.98,17.33,17.33,51.98,10.66
233,0.00,31.20,15.60,31.20,0.00,0.00,53.98,17.99,17.99,53.98,15.40
235,0.00,37.47,18.73,37.47,0.00,0.00,55.98,18.66,18.66,55.98,18.70
237,0.00,37.20,18.60,37.20,0.00,0.00,57.98,19.33,19.33,57.98,17.23
239,0.00,37.20,18.60,37.20,0.00,0.00,59.98,19.99,19.99,59.98,13.91
241,0.00,37.20,18.60,37.20,0.00,0.00,61.98,20.66,20.66,61.98,15.23
