time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.29,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.89,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.94,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.53,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.62,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.20,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.97,0.00
17,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.23,0.14,0.70,43.23,1.00
19,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.47,0.28,1.40,34.62,2.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.21,0.38,0.63,22.99,0.00
23,0.00,4.64,2.32,4.64,1.52,0.00,2.63,1.38,1.88,2.63,4.82,1.00
25,1.79,4.83,3.31,4.83,0.00,1.48,4.63,2.04,3.07,4.63,0.21,0.00
27,5.53,0.00,2.76,5.53,0.00,3.48,6.63,3.37,4.67,6.63,25.76,1.00
29,5.49,0.00,2.74,5.49,0.00,5.48,0.00,1.83,1.10,5.48,29.94,0.00
31,5.49,0.00,2.74,5.49,0.00,7.48,0.00,2.49,1.50,7.48,40.44,0.00
33,5.49,0.00,2.74,5.49,0.00,9.48,0.00,3.16,1.90,9.48,42.54,0.00
35,5.49,0.00,2.74,5.49,0.00,11.48,0.00,3.83,2.30,11.48,41.80,0.00
37,5.49,0.00,2.74,5.49,0.00,13.48,0.00,4.49,2.70,13.48,44.53,0.00
39,5.49,0.00,2.74,5.49,0.00,15.48,0.00,5.16,3.10,15.48,43.51,0.00
41,5.49,0.00,2.74,5.49,0.00,17.48,0.00,5.83,3.50,17.48,39.67,0.00
43,8.84,0.00,4.42,8.84,0.00,19.48,0.00,6.49,3.90,19.48,36.37,0.00
45,11.14,0.00,5.57,11.14,0.00,21.48,0.22,7.23,4.43,21.48,37.70,1.00
47,11.12,0.00,5.56,11.12,0.00,23.48,0.00,7.83,4.70,23.48,32.95,0.00
49,11.12,0.00,5.56,11.12,0.00,25.48,0.00,8.49,5.10,25.48,28.25,0.00
51,11.12,0.85,5.98,11.12,0.00,27.48,0.38,9.28,5.72,27.48,23.50,0.00
53,11.76,9.75,10.75,11.76,0.00,29.48,2.38,10.62,7.32,29.48,22.60,0.00
55,16.84,11.78,14.31,16.84,0.00,31.48,4.38,11.95,8.92,31.48,23.76,0.00
57,16.64,11.78,14.21,16.64,0.00,33.48,6.38,13.28,10.52,33.48,19.68,0.00
59,16.64,11.78,14.21,16.64,0.00,35.48,8.38,14.62,12.12,35.48,13.12,0.00
61,16.64,16.27,16.46,16.64,0.00,37.48,10.38,15.95,13.72,37.48,13.17,0.00
63,16.64,22.49,19.57,22.49,0.00,39.48,12.38,17.28,15.32,39.48,10.67,0.00
65,16.64,30.10,23.37,30.10,0.00,41.48,14.38,18.62,16.92,41.48,8.46,0.00
67,16.64,29.95,23.30,29.95,0.00,43.48,16.38,19.95,18.52,43.48,6.61,0.00
69,16.64,34.32,25.48,34.32,0.00,45.48,18.38,21.28,20.12,45.48,8.14,0.00
71,16.64,36.80,26.72,36.80,0.00,47.48,20.38,22.62,21.72,47.48,8.10,0.00
73,16.59,36.79,26.69,36.79,0.00,49.48,22.38,23.95,23.32,49.48,7.69,1.00
75,4.70,40.53,22.61,40.53,0.00,34.78,24.38,19.72,21.58,34.78,6.10,1.00
77,0.00,43.19,21.59,43.19,0.23,25.28,26.38,17.29,20.93,26.38,6.15,1.00
79,0.00,43.17,21.59,43.17,2.23,0.00,28.38,10.20,17.47,28.38,8.37,0.00
81,0.00,43.17,21.59,43.17,4.23,0.00,30.38,11.53,19.07,30.38,7.15,0.00
83,0.00,44.35,22.17,44.35,6.23,0.00,32.38,12.87,20.67,32.38,6.95,0.00
85,0.00,50.40,25.20,50.40,8.23,0.00,34.38,14.20,22.27,34.38,6.73,0.00
87,0.00,50.26,25.13,50.26,10.23,0.00,36.38,15.53,23.87,36.38,5.24,0.00
89,0.00,50.26,25.13,50.26,12.23,0.00,38.38,16.87,25.47,38.38,9.28,1.00
91,0.00,50.26,25.13,50.26,14.23,0.00,40.12,18.12,26.92,40.12,13.83,1.00
93,0.00,55.60,27.80,55.60,16.23,0.00,34.56,16.93,23.98,34.56,20.80,1.00
95,0.00,56.60,28.30,56.60,18.23,0.00,32.86,17.03,23.36,32.86,33.99,1.00
97,0.00,47.70,23.85,47.70,20.23,0.00,33.60,17.94,24.20,33.60,42.55,1.00
99,0.00,0.00,0.00,0.00,22.23,0.00,29.61,17.28,22.21,29.61,40.77,1.00
101,1.23,0.00,0.62,1.23,24.23,0.00,7.51,10.58,9.35,24.23,39.68,0.00
103,9.28,0.00,4.64,9.28,26.23,0.00,9.51,11.91,10.95,26.23,38.25,0.00
105,12.96,0.00,6.48,12.96,28.23,1.90,11.51,13.88,12.93,28.23,35.46,1.00
107,18.40,0.00,9.20,18.40,30.23,3.90,0.00,11.37,6.82,30.23,31.13,0.00
109,22.53,0.00,11.26,22.53,32.23,5.90,0.00,12.71,7.62,32.23,21.66,0.00
111,25.32,0.00,12.66,25.32,34.23,7.90,1.87,14.66,9.55,34.23,11.32,0.00
113,30.04,3.70,16.87,30.04,36.23,9.90,3.87,16.66,11.55,36.23,13.03,0.00
115,29.93,4.64,17.28,29.93,38.23,11.90,5.87,18.66,13.55,38.23,12.93,0.00
117,29.93,4.64,17.28,29.93,40.23,13.90,7.87,20.66,15.55,40.23,10.53,0.00
119,29.93,7.62,18.78,29.93,42.23,15.90,9.87,22.66,17.55,42.23,6.04,0.00
121,36.87,25.50,31.19,36.87,44.23,17.90,11.87,24.66,19.55,44.23,6.60,1.00
123,36.57,30.09,33.33,36.57,38.50,19.90,13.87,24.09,20.00,38.50,6.33,1.00
125,34.20,30.07,32.13,34.20,17.10,21.90,15.87,18.29,17.32,21.90,3.27,0.00
127,31.90,30.07,30.98,31.90,19.10,23.90,17.87,20.29,19.32,23.90,2.01,0.00
129,28.27,35.50,31.88,35.50,21.10,25.90,19.87,22.29,21.32,25.90,4.39,0.00
131,24.33,36.55,30.44,36.55,23.10,27.90,21.87,24.29,23.32,27.90,8.18,0.00
133,23.06,36.55,29.80,36.55,25.10,29.90,23.87,26.29,25.32,29.90,12.93,0.00
135,23.04,36.55,29.79,36.55,27.10,31.90,25.87,28.29,27.32,31.90,15.24,0.00
137,23.04,36.55,29.79,36.55,29.10,33.90,27.87,30.29,29.32,33.90,15.34,1.00
139,20.39,36.55,28.47,36.55,31.10,21.05,29.87,27.34,28.35,31.10,13.24,1.00
141,0.00,36.55,18.27,36.55,29.03,23.05,31.87,27.99,29.54,31.87,10.12,1.00
143,1.74,39.97,20.85,39.97,0.00,25.05,33.87,19.64,25.33,33.87,8.11,0.00
145,4.54,48.91,26.73,48.91,0.00,27.05,35.87,20.97,26.93,35.87,8.52,1.00
147,4.50,54.05,29.27,54.05,0.00,29.05,35.73,21.59,27.25,35.73,10.95,1.00
149,4.50,53.99,29.25,53.99,0.00,31.05,34.64,21.90,27.00,34.64,15.16,1.00
151,4.50,53.99,29.25,53.99,0.00,33.05,35.49,22.85,27.90,35.49,23.74,1.00
153,4.50,37.44,20.97,37.44,0.00,35.05,35.23,23.43,28.15,35.23,26.85,1.00
155,4.50,0.00,2.25,4.50,0.00,37.05,27.54,21.53,23.93,37.05,29.52,1.00
157,4.50,0.00,2.25,4.50,0.00,39.05,14.06,17.70,16.25,39.05,29.20,1.00
159,9.55,0.00,4.78,9.55,0.00,41.05,13.23,18.10,16.15,41.05,25.98,1.00
161,10.52,0.00,5.26,10.52,0.00,43.05,5.79,16.28,12.08,43.05,34.18,0.00
163,10.52,3.86,7.19,10.52,0.00,45.05,7.79,17.61,13.68,45.05,31.10,0.00
165,10.52,5.18,7.85,10.52,0.00,47.05,9.79,18.95,15.28,47.05,23.11,0.00
167,10.52,7.81,9.17,10.52,0.00,49.05,11.79,20.28,16.88,49.05,17.38,0.00
169,10.52,17.14,13.83,17.14,0.00,51.05,13.79,21.61,18.48,51.05,10.65,0.00
171,10.52,22.50,16.51,22.50,0.00,53.05,15.79,22.95,20.08,53.05,5.05,0.00
173,10.52,24.82,17.67,24.82,0.00,55.05,17.79,24.28,21.68,55.05,1.22,0.00
175,10.52,30.58,20.55,30.58,0.64,57.05,19.79,25.83,23.41,57.05,0.05,0.00
177,10.52,31.68,21.10,31.68,2.64,59.05,21.79,27.83,25.41,59.05,0.00,0.00
179,10.52,31.68,21.10,31.68,4.64,61.05,23.79,29.83,27.41,61.05,3.86,0.00
181,10.52,31.68,21.10,31.68,6.64,63.05,25.79,31.83,29.41,63.05,4.33,0.00
183,10.52,31.68,21.10,31.68,8.64,65.05,27.79,33.83,31.41,65.05,4.75,0.00
185,10.52,31.68,21.10,31.68,10.64,67.05,29.79,35.83,33.41,67.05,13.66,0.00
187,10.52,31.68,21.10,31.68,12.64,69.05,31.79,37.83,35.41,69.05,18.16,0.00
189,10.52,31.68,21.10,31.68,14.64,71.05,33.79,39.83,37.41,71.05,17.31,0.00
191,10.52,31.68,21.10,31.68,16.64,73.05,35.79,41.83,39.41,73.05,18.78,0.00
193,10.52,31.68,21.10,31.68,18.64,75.05,37.79,43.83,41.41,75.05,19.97,0.00
195,10.52,31.68,21.10,31.68,20.64,77.05,39.79,45.83,43.41,77.05,18.00,0.00
197,6.58,40.16,23.37,40.16,22.64,79.05,41.79,47.83,45.41,79.05,12.66,1.00
199,0.00,66.91,33.46,66.91,24.64,54.34,43.79,40.92,42.07,54.34,12.18,1.00
201,0.00,72.72,36.36,72.72,26.64,0.00,45.79,24.14,32.80,45.79,10.05,0.00
203,0.00,77.92,38.96,77.92,28.64,0.03,47.79,25.49,34.41,47.79,6.97,0.00
205,0.00,84.52,42.26,84.52,30.64,2.03,49.79,27.49,36.41,49.79,5.12,0.00
207,0.00,93.83,46.91,93.83,32.64,4.03,51.79,29.49,38.41,51.79,3.78,1.00
209,0.00,94.65,47.33,94.65,34.64,6.03,46.60,29.09,36.10,46.60,6.87,1.00
211,0.00,102.50,51.25,102.50,36.64,8.03,46.78,30.48,37.00,46.78,10.04,1.00
213,0.00,113.95,56.97,113.95,38.64,10.03,45.56,31.41,37.07,45.56,11.94,1.00
215,0.00,113.07,56.54,113.07,40.64,12.03,41.41,31.36,35.38,41.41,12.32,1.00
217,1.11,112.98,57.05,112.98,42.64,14.03,23.13,26.60,25.21,42.64,12.73,0.00
219,4.95,116.52,60.73,116.52,44.64,16.03,25.13,28.60,27.21,44.64,12.67,1.00
221,4.83,126.46,65.65,126.46,46.64,18.03,22.62,29.10,26.50,46.64,11.17,0.00
