time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.57,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.44,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.76,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.87,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.29,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.05,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.81,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.52,0.00
17,0.00,1.49,0.74,1.49,0.00,0.58,1.83,0.80,1.03,1.83,38.74,1.00
19,0.00,5.43,2.72,5.43,0.00,0.00,3.83,1.28,1.64,3.83,35.34,0.00
21,0.00,5.35,2.68,5.35,0.28,0.00,5.83,2.03,2.54,5.83,37.41,1.00
23,0.00,5.35,2.68,5.35,0.00,0.00,7.83,2.61,3.35,7.83,35.75,0.00
25,0.00,5.02,2.51,5.02,0.00,0.00,9.83,3.28,4.21,9.83,47.35,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,11.83,3.94,5.07,11.83,44.80,1.00
29,0.00,0.00,0.00,0.00,0.00,0.67,0.52,0.40,0.51,0.67,54.67,2.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,0.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.25,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.88,0.00
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.82,0.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.31,0.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.22,0.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.09,0.00
45,0.00,3.70,1.85,3.70,0.00,0.00,1.30,0.43,0.56,1.30,24.18,0.00
47,1.23,4.93,3.08,4.93,0.00,1.28,3.30,1.53,1.96,3.30,17.73,0.00
49,5.84,4.92,5.38,5.84,0.00,3.28,5.30,2.86,3.68,5.30,14.86,0.00
51,9.64,4.92,7.28,9.64,0.00,5.28,7.30,4.19,5.39,7.30,9.30,0.00
53,9.55,4.92,7.24,9.55,0.00,7.28,9.30,5.53,7.11,9.30,4.23,0.00
55,9.55,4.83,7.19,9.55,0.00,9.28,11.30,6.86,8.82,11.30,7.22,0.00
57,5.97,0.00,2.98,5.97,0.00,11.28,13.30,8.19,10.54,13.30,20.24,2.00
59,0.00,0.00,0.00,0.00,0.00,12.40,3.90,5.43,6.99,12.40,60.00,2.00
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.46,0.00
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.63,0.00
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.32,0.00
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.31,0.00
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.17,0.00
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.45,0.00
73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.76,0.00
75,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.20,0.26,0.60,31.07,0.00
77,0.00,3.86,1.93,3.86,0.87,0.00,2.60,1.16,1.24,2.60,28.13,1.00
79,0.00,5.15,2.58,5.15,0.00,0.00,4.60,1.53,1.97,4.60,17.68,0.00
81,0.00,5.15,2.57,5.15,0.00,0.00,6.60,2.20,2.83,6.60,21.86,0.00
83,0.00,5.15,2.57,5.15,0.00,0.00,8.60,2.87,3.69,8.60,29.13,0.00
85,0.00,9.98,4.99,9.98,0.00,0.00,10.60,3.53,4.54,10.60,29.77,0.00
