time,calc_time
1.00,0.19
9.00,0.10
19.00,0.09
29.00,0.11
39.00,0.10
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.10
89.00,0.09
99.00,0.12
109.00,0.09
119.00,0.10
129.00,0.09
139.00,0.08
149.00,0.09
159.00,0.08
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.09
209.00,0.09
219.00,0.09
229.00,0.10
239.00,0.10
249.00,0.10
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.08
299.00,0.09
309.00,0.08
319.00,0.10
329.00,0.09
339.00,0.09
349.00,0.10
359.00,0.08
369.00,0.10
379.00,0.11
389.00,0.09
399.00,0.09
409.00,0.10
419.00,0.09
429.00,0.11
439.00,0.08
449.00,0.12
459.00,0.09
469.00,0.10
479.00,0.08
489.00,0.23
499.00,0.09
509.00,0.10
519.00,0.09
529.00,0.10
539.00,0.10
549.00,0.09
559.00,0.09
569.00,0.10
579.00,0.10
589.00,0.10
599.00,0.10
609.00,0.08
619.00,0.10
629.00,0.10
639.00,0.10
649.00,0.10
659.00,0.08
669.00,0.09
679.00,0.08
689.00,0.09
699.00,0.08
709.00,0.09
719.00,0.27
729.00,0.09
739.00,0.09
749.00,0.09
759.00,0.10
769.00,0.08
779.00,0.09
789.00,0.09
799.00,0.08
809.00,0.19
819.00,0.09
829.00,0.10
839.00,0.10
849.00,0.09
859.00,0.09
869.00,0.09
879.00,0.10
889.00,0.09
899.00,0.09
909.00,0.11
919.00,0.09
929.00,0.09
939.00,0.09
949.00,0.09
959.00,0.09
969.00,0.09
979.00,0.09
989.00,0.09
999.00,0.09
