time,phase
1.0,1.0
4.0,1.0
7.0,1.0
10.0,1.0
13.0,5.0
16.0,5.0
19.0,5.0
22.0,5.0
25.0,5.0
28.0,4.0
31.0,4.0
34.0,4.0
37.0,4.0
40.0,4.0
43.0,15.0
46.0,15.0
49.0,15.0
52.0,15.0
55.0,15.0
58.0,15.0
61.0,4.0
64.0,4.0
67.0,4.0
70.0,4.0
73.0,4.0
76.0,3.0
79.0,3.0
82.0,3.0
85.0,3.0
88.0,3.0
91.0,3.0
94.0,3.0
97.0,4.0
100.0,4.0
103.0,4.0
106.0,4.0
109.0,4.0
112.0,4.0
115.0,1.0
118.0,1.0
121.0,1.0
124.0,1.0
127.0,1.0
130.0,6.0
133.0,6.0
136.0,6.0
139.0,6.0
142.0,6.0
145.0,3.0
148.0,3.0
151.0,3.0
154.0,3.0
157.0,3.0
160.0,8.0
163.0,8.0
166.0,8.0
169.0,8.0
172.0,8.0
175.0,2.0
178.0,2.0
181.0,2.0
184.0,2.0
187.0,2.0
190.0,2.0
193.0,3.0
196.0,3.0
199.0,3.0
202.0,3.0
205.0,3.0
208.0,1.0
211.0,1.0
214.0,1.0
217.0,1.0
220.0,1.0
223.0,4.0
226.0,4.0
229.0,4.0
232.0,4.0
235.0,4.0
238.0,8.0
241.0,8.0
244.0,8.0
247.0,8.0
250.0,8.0
253.0,8.0
256.0,8.0
259.0,5.0
262.0,5.0
265.0,5.0
268.0,5.0
271.0,5.0
274.0,6.0
277.0,6.0
280.0,6.0
283.0,6.0
286.0,6.0
289.0,6.0
292.0,6.0
295.0,7.0
298.0,7.0
301.0,7.0
304.0,7.0
307.0,7.0
310.0,7.0
313.0,8.0
316.0,8.0
319.0,8.0
322.0,8.0
325.0,8.0
328.0,5.0
331.0,5.0
334.0,5.0
337.0,5.0
340.0,5.0
343.0,6.0
346.0,6.0
349.0,6.0
352.0,6.0
355.0,6.0
358.0,2.0
361.0,2.0
364.0,2.0
367.0,2.0
370.0,2.0
373.0,2.0
376.0,9.0
379.0,9.0
382.0,9.0
385.0,9.0
388.0,9.0
391.0,7.0
394.0,7.0
397.0,7.0
400.0,7.0
403.0,7.0
406.0,7.0
409.0,4.0
412.0,4.0
415.0,4.0
418.0,4.0
421.0,4.0
424.0,5.0
427.0,5.0
430.0,5.0
433.0,5.0
436.0,5.0
439.0,5.0
442.0,5.0
445.0,4.0
448.0,4.0
451.0,4.0
454.0,4.0
457.0,4.0
460.0,7.0
463.0,7.0
466.0,7.0
469.0,7.0
472.0,7.0
475.0,8.0
478.0,8.0
481.0,8.0
484.0,8.0
487.0,8.0
490.0,5.0
493.0,5.0
496.0,5.0
499.0,5.0
