time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.80,7
3,0.00,0.00,0.00,0.00,52.10,7
5,0.00,0.00,0.00,0.00,55.40,7
7,0.00,0.00,0.00,0.00,56.91,7
9,0.00,0.00,0.00,0.00,59.02,4
11,0.00,0.00,0.00,0.00,57.23,4
13,0.00,0.00,0.00,0.00,52.81,4
15,0.00,0.00,0.01,0.04,47.84,4
17,0.39,1.54,0.35,2.04,41.40,5
19,1.29,4.62,0.77,4.04,34.09,5
21,3.19,8.23,1.11,6.04,34.56,5
23,4.36,8.69,1.88,8.04,36.55,5
25,3.89,11.01,2.21,10.04,35.12,2
27,4.06,10.88,2.54,12.04,30.08,2
29,5.04,10.88,2.92,14.04,33.10,2
31,4.02,6.82,3.91,16.04,30.23,2
33,3.84,5.56,4.53,18.04,27.16,7
35,4.49,7.21,5.01,20.04,24.16,7
37,6.80,16.45,6.24,22.04,25.17,7
39,8.85,22.89,7.02,24.04,30.57,7
41,11.27,23.32,4.18,12.72,33.48,7
43,5.65,10.74,4.58,14.72,33.70,7
45,5.37,10.74,5.46,16.72,36.59,7
47,5.37,10.74,6.10,18.72,36.65,6
49,5.37,10.74,6.91,20.72,34.72,6
51,6.20,10.74,7.58,22.72,32.04,6
53,8.07,15.37,8.73,24.72,34.40,6
55,8.87,15.23,9.93,26.72,33.26,5
57,5.95,9.76,7.83,28.72,29.21,5
59,7.45,11.14,8.93,30.72,26.82,5
61,9.95,12.60,10.30,32.72,25.17,5
63,11.97,16.91,11.80,34.72,23.22,4
65,11.66,23.64,11.25,35.95,23.14,4
67,12.02,25.07,11.85,37.95,21.01,4
69,12.86,25.07,13.20,39.95,20.66,4
71,17.40,25.07,14.70,41.95,24.97,4
73,13.05,25.07,10.66,25.15,28.94,4
75,11.70,25.07,9.33,27.15,29.37,4
77,11.70,25.07,9.44,29.15,28.00,3
79,11.70,25.07,9.44,31.15,23.47,3
81,12.66,25.07,10.84,33.15,21.49,3
83,12.67,25.07,12.50,35.15,23.15,3
85,11.42,24.78,13.13,37.15,22.10,3
87,10.30,17.67,12.78,39.15,21.01,3
89,12.52,17.43,13.58,41.15,22.23,3
91,12.78,18.07,11.16,43.15,20.55,3
93,12.78,18.07,12.08,45.15,21.33,6
95,12.78,18.07,13.24,47.15,17.20,6
97,13.09,18.07,14.90,49.15,16.33,6
99,14.23,18.23,16.80,51.15,17.64,6
101,12.09,17.43,16.41,53.15,15.57,1
103,11.01,21.97,16.31,55.15,16.75,1
105,12.14,23.16,16.03,57.15,18.70,1
107,14.00,23.16,17.55,59.15,18.41,1
109,13.30,22.83,15.15,61.15,19.78,8
111,10.92,22.83,16.19,63.15,16.76,8
113,10.92,22.83,16.53,65.15,19.17,8
115,11.16,22.83,18.13,67.15,17.98,8
117,10.19,19.09,15.21,36.79,18.92,8
119,5.41,10.98,12.49,25.10,19.07,8
121,6.26,10.98,12.78,27.10,21.79,8
123,7.17,12.37,13.26,29.10,25.09,8
125,7.16,12.34,13.71,31.10,26.00,3
127,7.16,12.34,15.21,33.10,24.30,3
129,7.13,12.34,16.23,35.10,26.54,3
131,7.08,12.34,17.44,37.10,27.81,3
133,7.42,12.34,11.65,31.50,30.64,4
135,8.60,12.53,8.31,33.50,32.70,4
137,8.45,12.46,9.34,35.50,35.92,4
139,6.48,12.46,10.54,37.50,37.55,4
141,6.31,12.46,9.82,39.50,33.37,2
143,6.97,12.46,6.53,41.50,30.53,2
145,7.43,12.46,7.21,43.50,32.12,2
147,10.92,20.17,8.01,45.50,30.37,2
149,10.83,22.68,5.81,47.50,31.38,2
151,7.50,17.90,5.40,49.50,32.59,2
153,7.16,17.90,6.12,51.50,31.31,2
155,7.94,17.90,6.93,53.50,31.85,2
157,8.60,17.90,7.87,55.50,31.14,3
159,9.61,21.97,8.95,57.50,27.60,3
161,12.40,24.87,10.46,59.50,26.82,3
163,14.74,24.86,11.90,61.50,25.19,3
165,14.61,23.25,12.21,63.50,23.60,3
167,12.85,18.54,12.62,65.50,20.04,1
169,13.55,21.34,12.02,67.50,23.17,1
171,17.76,31.27,11.37,69.50,21.05,1
173,19.09,31.63,12.21,71.50,19.68,1
175,18.44,31.63,13.48,73.50,20.45,1
177,15.68,31.63,11.29,28.68,20.85,8
179,11.64,35.87,10.99,30.68,13.80,8
181,12.68,38.29,10.97,32.68,11.76,8
183,14.71,38.28,12.34,34.68,15.46,8
185,15.71,38.28,11.68,25.92,19.11,8
187,16.50,38.16,11.88,27.43,22.02,8
189,8.34,11.93,13.09,29.43,20.61,7
191,6.95,11.93,14.19,31.43,18.94,7
193,8.67,17.63,14.42,33.43,17.93,7
195,10.93,22.35,16.12,35.43,21.57,7
197,11.35,24.11,17.01,37.43,22.43,7
199,5.32,10.70,16.64,39.43,25.04,7
201,5.32,10.70,17.59,41.43,28.51,5
203,5.32,10.70,18.13,43.43,31.14,5
205,5.24,10.70,19.29,45.43,30.54,5
207,4.03,10.70,20.30,47.43,31.65,5
209,5.13,10.70,16.19,49.43,27.49,6
211,5.33,10.70,16.98,51.43,25.31,6
213,5.52,10.70,18.33,53.43,26.01,6
215,5.72,7.73,19.91,55.43,28.85,6
217,4.31,7.61,17.68,47.65,30.45,6
219,5.19,11.11,9.70,39.44,28.19,6
221,5.18,11.08,11.05,41.44,23.54,7
223,5.50,11.08,11.71,43.44,24.85,7
225,6.63,11.08,12.81,45.44,28.09,7
227,8.41,14.79,13.91,47.44,28.21,7
229,7.23,18.08,12.26,49.44,26.72,8
231,7.22,18.06,11.68,51.44,24.93,8
233,7.22,18.06,12.14,53.44,26.88,8
235,7.22,18.03,12.84,55.44,24.88,8
237,4.81,10.83,6.14,24.98,26.01,3
239,6.49,20.37,5.53,26.98,27.55,3
241,7.72,24.10,5.71,28.98,34.26,3
243,8.56,24.07,6.16,30.98,35.19,3
245,7.87,21.35,4.95,20.23,34.62,3
247,2.53,5.49,3.99,11.98,33.90,3
249,2.53,5.49,4.81,13.98,32.62,4
251,2.98,6.43,4.88,15.98,33.17,4
253,4.08,10.93,4.85,17.98,35.88,4
255,3.15,7.76,5.75,19.98,35.14,4
257,3.98,10.08,3.63,20.30,32.39,2
259,6.08,14.22,2.51,22.30,35.15,2
261,7.13,18.82,2.90,24.30,35.31,2
263,6.02,18.73,3.53,26.30,35.56,2
265,4.07,9.00,2.71,11.06,34.05,7
267,3.10,5.35,3.48,12.42,30.78,7
269,3.90,5.40,3.87,14.42,36.06,7
271,2.61,5.35,4.77,16.42,36.29,7
273,2.55,5.35,4.97,18.42,30.64,7
275,2.93,5.35,5.08,20.42,28.30,6
277,4.80,8.98,5.78,22.42,30.78,6
279,5.53,11.90,6.83,24.42,29.38,6
281,5.52,11.88,7.67,26.42,37.61,6
283,6.31,10.71,8.67,28.42,38.59,3
285,4.02,10.73,8.58,30.42,40.01,3
287,4.02,10.73,8.54,32.42,37.47,3
289,7.01,17.31,9.19,34.42,37.62,3
291,7.27,15.81,10.33,36.42,35.96,3
293,5.61,14.02,6.86,30.49,34.24,4
295,7.74,21.81,6.74,32.49,30.36,4
297,8.05,24.21,7.74,34.49,31.89,4
299,10.57,30.95,8.42,36.49,28.92,4
301,10.60,31.02,5.29,21.25,28.54,4
303,8.13,18.30,3.95,12.85,29.04,4
305,5.49,19.09,4.45,14.85,25.25,5
307,7.18,23.95,5.34,16.85,26.65,5
309,7.83,23.85,4.59,18.85,30.37,5
311,8.54,23.85,5.79,20.85,32.25,5
313,9.34,22.32,5.96,19.27,34.16,5
315,3.91,5.54,5.70,14.44,34.87,5
317,4.68,7.84,6.10,13.40,30.29,4
319,5.63,11.62,5.56,15.04,25.85,4
321,5.68,11.57,6.29,17.04,27.42,4
323,6.26,11.06,7.23,19.04,27.32,4
325,4.26,11.48,5.78,21.04,22.98,7
327,4.26,11.48,5.47,23.04,25.00,7
329,5.15,11.48,5.45,25.04,34.68,7
331,5.25,8.32,6.19,27.04,36.03,7
333,3.95,5.54,4.07,27.59,35.74,8
335,3.94,5.54,3.08,29.59,32.82,8
337,3.87,5.54,4.18,31.59,37.81,8
339,2.87,5.54,5.28,33.59,35.37,8
341,2.75,5.54,4.46,35.59,29.20,6
343,2.92,6.24,5.06,37.59,23.05,6
345,5.96,17.48,5.88,39.59,28.15,6
347,8.64,18.54,6.91,41.59,35.76,6
349,6.02,11.51,4.69,18.89,37.94,7
351,4.24,11.51,5.65,20.89,37.34,7
353,5.39,11.51,5.40,22.89,40.52,7
355,6.19,11.52,6.40,24.89,40.14,7
357,4.19,11.32,6.77,26.89,35.21,7
359,4.19,11.32,5.93,28.89,28.39,4
361,5.64,16.12,6.48,30.89,23.27,4
363,9.07,17.83,7.51,32.89,21.21,4
365,10.07,17.83,8.66,34.89,26.76,4
367,9.85,17.79,9.66,36.89,26.27,4
369,7.17,17.56,9.52,38.89,28.56,3
371,5.96,17.56,9.71,40.89,30.88,3
373,5.73,17.56,9.75,42.89,31.96,3
375,7.91,17.52,10.63,44.89,34.08,3
377,5.57,11.90,5.33,17.73,33.23,3
379,6.64,16.17,5.95,17.89,31.31,3
381,8.16,18.14,4.30,17.23,29.72,3
383,9.40,18.13,4.73,19.23,30.48,3
385,11.61,18.42,5.76,21.23,29.31,3
387,11.56,18.25,6.57,23.23,25.48,3
389,11.56,18.25,7.34,25.23,22.06,4
391,11.56,18.25,8.32,27.23,20.64,4
393,13.50,18.25,9.52,29.23,19.54,4
395,14.72,18.25,10.72,31.23,23.93,4
397,12.33,18.25,11.54,33.23,24.49,4
399,11.68,18.25,11.48,35.23,22.96,4
401,11.79,18.25,8.47,37.23,21.64,2
403,13.57,18.96,9.51,39.23,23.44,2
405,14.25,18.77,9.91,41.23,24.09,2
407,14.68,18.76,11.20,43.23,25.00,2
409,10.80,18.25,9.89,45.23,26.70,1
411,9.36,19.20,9.87,47.23,25.62,1
413,10.67,19.20,10.29,49.23,27.03,1
415,10.73,19.19,11.59,51.23,26.63,1
417,9.45,17.02,9.10,35.28,25.09,1
419,9.96,17.02,9.87,36.43,25.97,1
421,11.12,17.02,9.26,23.35,23.75,4
423,11.88,18.19,10.00,25.35,19.32,4
425,15.65,24.21,11.50,27.35,22.59,4
427,16.39,24.07,12.78,29.35,24.36,4
429,14.96,24.07,11.61,31.35,25.14,4
431,12.97,24.07,11.77,33.35,26.58,4
433,13.16,24.07,12.19,35.35,27.37,3
435,14.79,24.17,13.11,37.35,26.08,3
437,16.04,24.07,13.67,39.35,25.85,3
439,18.17,24.07,14.83,41.35,25.35,3
441,19.01,24.01,13.90,41.98,27.01,3
443,12.95,24.01,11.05,33.64,26.79,3
445,13.25,24.01,10.01,32.33,25.28,8
447,16.01,24.01,6.49,34.33,25.80,8
449,16.07,24.01,7.83,36.33,26.32,8
451,15.82,24.01,8.64,38.33,24.13,8
453,14.34,23.64,8.92,37.84,22.90,8
455,10.09,19.34,8.62,28.24,22.47,8
457,13.50,25.14,8.49,24.81,22.87,3
459,13.43,24.99,8.64,26.38,22.56,3
461,13.43,24.99,10.15,28.38,23.68,3
463,13.42,24.99,11.22,30.38,25.33,3
465,10.25,24.99,11.79,32.38,21.55,6
467,11.75,24.99,11.86,34.38,23.37,6
469,14.47,30.10,11.59,36.38,23.69,6
471,15.39,33.87,16.98,38.38,24.06,6
473,16.33,37.63,18.14,34.78,26.23,6
475,16.38,37.44,18.25,35.34,27.10,6
477,8.32,17.64,19.44,37.34,25.37,1
479,8.39,17.64,18.27,39.34,22.79,1
481,9.82,17.64,19.48,41.34,21.32,1
483,12.74,17.62,21.48,43.34,19.87,1
485,10.17,17.95,13.54,40.21,18.86,1
487,10.00,17.95,,,21.42,1
489,10.00,17.95,,,22.22,4
491,13.30,17.95,,,22.69,4
493,14.91,17.98,,,25.78,4
495,14.22,17.94,,,30.00,4
497,10.19,17.94,,,30.76,4
499,10.19,17.94,,,29.05,3
501,10.19,17.94,,,26.90,3
